,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.35964152,-0.2744193,-0.20079759,-0.1718646,-0.09088445,-0.029787607,0.17979863,0.16753119,0.21204504,0.2445554,-0.086884685,0.2884391,-0.28045157,-0.29188946,0.101571776,-0.06509786,-0.41096368,-0.06487884,0.08361925,0.29394668,-0.096520185,0.06706801,0.10442211,-0.16180356,-0.118224,0.09464127,0.1835249,-0.17057292,0.2756305,-0.12303076,0.16092604,-0.02102976
1,0.20557575,-0.00082087395,0.25284326,-0.25379673,-0.19150077,0.0951266,-0.04259538,0.13866436,-0.29955313,-0.09674447,-0.020825898,0.19338277,0.12757869,-0.02629899,-0.05441989,0.19418558,-0.32176644,0.15294054,0.23651421,-0.10594845,-0.047857743,-0.17339545,-0.059322458,-0.040561743,-0.012140616,-0.14990455,-0.342801,-0.3090494,-0.010134295,0.20874882,-0.038800977,0.006585578
2,0.06693036,-0.14595571,-0.019873252,-0.18946035,-0.21063565,-0.2679439,0.14191139,-0.2265849,-0.3750566,0.30340865,-0.08024221,0.204741,-0.27457577,0.3151621,0.12659614,0.34489107,0.23934712,0.050495427,0.10129464,0.2923352,-0.083077416,-0.35329866,-0.10886639,-0.2577236,0.11722039,-0.24753098,0.34954822,-0.010148459,0.1700156,-0.23400739,0.13341324,-0.10064133
3,0.020336483,0.2513527,0.1967483,0.2740747,-0.1563391,0.24392334,0.03004879,-0.16452761,0.026903031,-0.23637642,-0.24208128,0.13015902,-0.26115805,-0.23927023,0.29036787,-0.28235844,0.097251326,-0.12028313,0.07727983,0.11807303,-0.3751234,-0.4415982,-0.097486824,-0.012225734,0.2890598,-0.05926913,-0.1764973,0.3157975,-0.14164782,0.2478385,-0.13147779,-0.04791742
4,-0.09885065,-0.3972542,0.07681501,-0.14218578,0.035902843,-0.4295689,0.2676368,-0.20144974,-0.072140604,-0.30883908,-0.4102208,-0.31922555,0.09773686,-0.23510638,-0.18692823,0.04531974,-0.059338197,0.12074896,0.3303943,-0.0504335,0.5184353,0.2270758,0.26508212,0.18954375,0.056747653,-0.10897936,-0.14436537,0.34134126,-0.32695025,0.022661572,-0.0802627,0.26305166
5,-0.1418799,0.24973823,0.006451652,-0.16191836,0.06780597,0.19650957,-0.20874332,0.3193989,-0.08018073,0.16948904,-0.09771064,0.13717411,0.0578032,-0.17866789,0.34388638,-0.21283187,-0.09734867,-0.037995644,-0.34053174,0.22219087,-0.15272559,0.23029992,-0.14976412,0.09841119,-0.06191123,-0.09585943,-0.2702214,-0.08408697,-0.11638525,-0.29940063,-0.09045414,0.032814045
6,-0.06839874,0.2008764,0.35949135,-0.28327668,-0.029247377,-0.09348535,-0.16779685,-0.23989421,-0.32707828,0.16274355,-0.17574778,-0.25561202,-0.038018633,0.011757647,-0.22076873,-0.14697535,-0.23486641,-0.1504705,0.1641483,0.251972,-0.2244539,-0.21060194,0.1502497,-0.14845498,0.18148406,0.18348259,0.039396923,0.07516362,0.0774386,-0.17372525,-0.20261459,0.1356172
7,0.04245086,-0.17593221,-0.06199335,-0.17532817,-0.5489053,-0.10858028,-0.36148563,0.26653007,-0.03920248,0.12594096,-0.024643634,0.015943773,0.17450567,-0.19551215,0.31346586,0.009314286,-0.083403826,0.12614107,-0.10373189,0.16747878,-0.28909373,-0.3050501,0.38607022,-0.01719004,-0.021782484,0.004566894,0.06741822,0.27714407,-0.034725998,-0.17467518,-0.30021834,-0.42870295
8,-0.1423276,0.16422349,0.21059881,0.31177962,-0.12442845,-0.18356161,0.030563043,-0.21371926,0.07238134,0.17038251,0.09381973,0.22778441,-0.0168903,0.1976922,0.12526186,-0.13336426,0.21244578,-0.07032223,0.04320622,0.029813532,0.114313014,0.21692722,-0.46398336,0.13467868,-0.20195666,-0.07915652,-0.200585,0.06200859,-0.15026483,-0.3246431,0.0031230412,0.05833116
9,-0.3168387,-0.09732533,0.24451756,0.2348265,-0.03723687,-0.116154805,-0.20161004,0.24068463,-0.28791144,0.034198273,0.105815,0.13331167,-0.0832629,-0.09132356,0.033672042,-0.059867136,-0.010005981,0.2047392,-0.26472604,0.17806724,-0.09671383,0.20169452,-0.18689086,-0.29784247,-0.052694675,-0.13607943,0.031608377,-0.16914131,0.2953434,0.24851222,0.018385721,-0.36400685
