,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-0.20722881,0.03603074,0.13674161,0.03412162,-0.1273875,-0.027504541,0.015832778,0.20286518,0.13031575,-0.06655865,-0.11133295,0.010757364,-0.13793199,-0.16981961,-0.04478668,0.018321695,-0.021421455,0.114540555,0.015733806,0.11459076,-0.010876179,0.18218258,-0.10317634,-0.20903642,-0.22639363,0.30032074,0.09111298,0.023162473,0.19022909,-0.020875247,-0.08889947,-0.005081175,-0.082886204,-0.09227288,-0.20354374,-0.16121301,0.042020105,0.036870115,-0.15168172,0.14567414,0.05238822,-0.047759302,0.20932996,-0.0995821,-0.12451171,0.09899232,-0.2980884,-0.20335366,-0.050497923,-0.13698214,0.043221906,-0.13347843,-0.12887986,-0.010351594,-0.099950574,-0.23186605,-0.15415995,-0.07409893,-0.013883357,-0.11001673,-0.045277152,-0.16541898,-0.13168848,0.10205312,0.14907154,-0.028557006,-0.06856338,0.08098686,-0.14385684,-0.030719047,0.06896787,0.00286211,-0.036028255,0.12949373,-0.13741764,-0.057561144,0.08970411,-0.12923677,-0.29137895,0.1684519,0.06259437,-0.18676873,-0.23173322,0.11014771,0.21290714,-0.20075868,-0.120828465,0.14653306,-0.20583108,0.1365017,0.08335345,0.16065696,0.15856679,0.2552809,0.0015426002,0.039277345,-0.12378434,0.21110502,0.20973316,-0.20705853
1,-0.05683018,-0.22242694,-0.13111407,0.14172634,0.01056391,-0.16766152,-0.068887495,-0.26297307,-0.0130727375,0.08595895,0.07115557,-0.037044577,-0.08714242,0.044762973,0.090896934,0.18956022,-0.07804459,-0.00521456,0.094396114,0.007081461,0.12868623,-0.30021244,0.16995524,-0.1134356,0.017059067,0.16365129,0.089532085,-0.0779824,0.122754365,-0.025008844,-0.24295582,-0.070989124,-0.10625335,0.20096217,0.026103908,0.041430507,0.12873872,0.068175144,0.03739584,0.19278021,-0.113828786,-0.13571592,-0.08926651,0.17382312,-0.0056681056,0.029638093,0.13117826,0.10253834,0.07151353,-0.013951184,0.07714798,-0.1348892,0.08935931,-0.22470382,0.29964826,-0.07098508,0.053938746,0.028995262,-0.057147067,-0.15402319,-0.07506757,0.004793704,-0.1388784,-0.0018681135,-0.09729725,-0.19813623,0.23538391,0.034091566,0.15457597,-0.067075506,0.06170162,-0.06635327,-0.015676724,-0.16665839,0.004798218,-0.094369866,-0.047414638,0.068173125,-0.044784013,-0.154324,-0.08738585,-0.31792513,0.0570318,-0.17987515,-0.15800434,-0.07427533,0.11258289,0.14799802,-0.14288504,-0.18236329,-0.21475492,-0.044898096,-0.06607016,0.024389537,-0.026884217,-0.05349458,-0.14385411,-0.14071,0.11168834,-0.08597904
2,-0.08386611,-0.18771274,-0.1447842,-0.19393046,-0.08248122,0.12252566,0.056485232,0.05592958,0.025534734,-0.14940818,-0.118968524,0.08612951,-0.1807272,-0.16870485,-0.11519829,-0.031787127,-0.23435445,0.1518625,0.15216434,-0.0061542764,-0.053559933,0.024276642,0.044897143,-0.093309745,-0.075510606,-0.10724233,-0.18484612,-0.012743513,0.11073004,0.010049764,-0.36320806,0.1174361,-0.06763608,0.051290356,-0.11985397,-0.25009766,-0.14285576,-0.036628276,-0.10755077,-0.009857902,0.05998575,0.06813349,0.13152727,0.032582585,0.099241965,-0.079661235,-0.22449815,-0.045809645,-0.0970172,-0.20879678,0.14983432,-0.2811332,-0.0041307975,0.04430348,-0.104665674,-0.17600663,0.085781336,-0.06956788,0.021082174,-0.06925615,-0.20366566,-0.14795981,-0.108939566,-0.077341095,-0.013918399,-0.041108284,-0.07074948,0.10514972,-0.10443716,-0.039160006,-0.19692981,0.111269645,0.020329226,-0.04997991,-0.031674482,-0.10649813,-0.061504878,-0.15372911,-0.0658933,0.18164396,-0.07471603,-0.14717937,-0.20510757,0.09420661,0.13598463,-0.14136113,-0.019478839,0.1866439,-0.09697475,0.023729159,-0.08171023,0.1609349,0.12243616,-0.07781011,0.10460333,-0.035538312,-0.15431,0.18524879,0.114955485,0.10556326
3,-0.035989683,-0.13047753,0.1620986,-0.0969752,0.2183493,0.07163715,0.16064674,-0.14232802,0.013968857,-0.054791726,0.048605774,0.023044968,-0.021882836,0.028539589,0.07300933,-0.13012476,-0.013197745,-0.015952026,-0.0187986,-0.18737397,-0.019355282,0.026270716,-0.14340661,-0.18815003,-0.15309727,0.018197488,-0.08518745,-0.12781957,0.0324094,-0.22496025,-0.28038982,-0.15370393,0.05426026,0.016169047,0.06539064,-0.23841716,0.06361174,0.08797834,0.124395646,0.0775324,0.040903136,-0.024412902,0.15037166,-0.034425296,-0.004145074,0.044225104,-0.14699033,0.1208883,0.07322765,0.058388453,0.01366661,0.1551194,-0.20861414,0.036150053,-0.031455815,-0.11270933,-0.15123706,-0.07223783,-0.24995305,-0.042887636,0.066641815,-0.14377558,0.13498227,0.16887717,-0.13853736,-0.21430263,-0.08499649,-0.20026337,-0.09235626,0.036799166,-0.11410469,-0.057857674,-0.36278394,-0.16715941,-0.068753436,0.039747912,-0.056529965,-0.050980896,-0.17031898,-0.15173389,-0.0936211,-0.0027697422,0.05092714,-0.13119441,-0.16966556,0.11802804,-0.11902561,0.10465708,-0.11871331,-0.10348744,0.0011265075,0.04695872,-0.05296371,0.030122885,-0.088092044,-0.085951045,-0.15174931,0.0654845,0.08084281,-0.058621883
4,0.02421867,0.07071335,-0.084515356,0.1099105,0.017211333,0.007566939,0.0050153295,0.13925919,-0.016509939,0.27536574,-0.15226085,0.07881912,0.10100699,0.13008565,-0.020560343,0.021034019,-0.058136493,-0.13360365,-0.0025002472,0.19105634,0.38234335,0.37821668,-0.13764688,0.0073562036,-0.05102543,0.20912616,-0.06525899,-0.003933496,0.1610505,0.070672914,-0.071629345,0.1814702,-0.08976719,0.13881451,-0.05998822,-0.18283267,-0.14568396,-0.10707585,0.15865919,0.09742508,0.18379304,0.03721743,0.06107119,-0.13096595,0.1490104,0.0020333617,0.12116745,0.051945716,0.068614565,-0.0515785,0.069262825,-0.30835667,-0.04428853,-0.08162989,-0.02588386,0.052804563,-0.13810034,0.023433032,0.111573964,0.13876997,0.059716392,-0.14673528,-0.14807342,0.16817373,-0.16463466,-0.09268724,-0.0826642,-0.08066022,0.12969726,-0.0048002773,-0.02336781,0.10935641,0.19476065,-0.14973134,-0.012089777,0.06352806,0.23515125,0.056187935,0.04396958,-0.059119258,0.15102273,-0.0022226938,-0.08271704,-0.14905989,0.17736636,0.03863482,0.04440872,-0.095187366,0.03846107,-0.07455337,-0.07563085,0.082386,-0.08104777,0.06926519,0.0017539936,0.14553383,0.12738892,0.24038027,0.028203532,0.20887694
5,-0.023563795,0.16487299,-0.14715019,0.046585985,0.12944782,-0.19838741,0.22232619,-0.19595055,0.119089715,0.2031691,0.2732055,-0.1440052,0.10633,-0.033118963,0.046385966,-0.1623861,0.15065382,-0.19463983,-0.06945604,-0.1655291,0.3718527,-0.1359605,-0.14478852,0.05392065,0.052734632,-0.20033278,-0.112307884,0.09130857,-0.057688195,-0.01851858,0.24101853,-0.14698808,-0.050608687,0.06234182,-0.018908164,0.12841298,-0.12846984,0.1522841,-0.1747638,-0.07189224,-0.11632661,-0.11972338,-0.09105422,-0.07107484,-0.012355625,-0.1827912,-0.08815951,0.22873802,0.092691846,-0.022101937,0.030658033,0.31286016,0.15551409,-0.16119528,0.09233305,-0.009482715,0.07808062,-0.11189278,0.10401041,0.10760304,-0.046053283,0.12409223,-0.094503894,-0.18672666,0.057591923,0.13723892,-0.15015683,0.12021378,-0.13806383,0.09540554,0.028460646,-0.12473867,-0.109008245,-0.15407059,-0.20697972,0.21739872,-0.16524732,0.066528745,0.023688776,0.018987067,0.13788672,0.102112435,0.16634132,0.007643284,-0.08089503,-0.023544949,-0.07903897,-0.20785037,0.03983147,-0.13841826,0.08213317,0.007040879,-0.04591739,-0.14729765,-0.00048430945,-0.07384231,0.0971973,-0.10325466,0.03525215,-0.22079289
6,-0.36281276,0.006237613,0.11471897,-0.04973479,-0.09677762,0.03252279,0.19972958,-0.037196975,-0.10743063,0.17191584,0.014161997,0.08769507,0.024308817,-0.25079218,-0.01887783,-0.11968623,-0.13873024,-0.12132897,0.0940061,0.015607188,-0.20128213,0.12913834,0.10409287,-0.13865471,-0.026129112,-0.13553505,-0.024156732,-0.17419036,-0.16216452,0.10001165,-0.2612682,-0.118089624,0.047232084,-0.0067676394,-0.10622411,-0.2382754,0.09765134,0.07915209,0.030586846,0.16706449,-0.19484305,0.04886217,0.052916557,-0.20411961,0.056884613,0.033098496,-0.25635403,-0.30132163,0.03748748,-0.11241472,-0.11502997,-0.020886118,0.02245855,-0.120980546,0.077282384,-0.097070925,-0.05077385,0.04246326,-0.067708686,-0.09945421,0.1285141,-0.18595093,0.097096756,-0.14429139,-0.15769204,-0.107252724,-0.16518414,-0.0538826,-0.004871717,0.08951432,0.09013532,-0.14218616,-0.034687527,-0.012675253,-0.22009711,-0.116758466,-0.026863573,-0.045719292,-0.24018799,-0.15935919,0.058481045,0.15101524,-0.125029,-0.058819335,0.10346325,0.10793719,-0.16703126,-0.14630096,-0.09069832,-0.19802909,0.08160209,-0.002222876,0.07787445,-0.24325076,-0.1269757,0.15885347,-0.22837436,0.3006556,-0.09330396,0.17392866
7,-0.052413564,-0.03098682,0.015339771,-0.07631261,-0.04645876,-0.07346874,0.04663079,0.27007952,-0.11312247,-0.09341397,0.07522193,0.014536581,0.2204041,-0.043770872,-0.10496718,0.012702627,0.093759686,0.20743215,0.007568387,-0.22635573,-0.32018778,-0.07734838,-0.17675802,0.17462192,0.10530174,0.12759797,-0.05886013,-0.11429029,0.08597826,0.0665118,0.0358946,0.008775079,-0.12304573,0.12038134,-0.08615677,0.06403636,0.0641501,0.12638257,-0.15822971,-0.0076171467,0.06179571,0.004464202,0.049297996,0.21583702,0.22160596,0.22833113,0.09569284,0.021395186,0.17426877,-0.18901637,0.015502888,-0.030010499,-0.085842185,0.10421744,0.2265032,0.01687649,0.028070819,0.11830969,-0.04359465,-0.04694736,-0.08713319,-0.15664132,-0.21328743,0.2581994,-0.12265906,-0.028995614,0.2089916,0.003218086,-0.09412792,0.037523437,0.17127419,0.111264385,0.16703045,0.11585788,0.01064745,0.03583039,-0.089012675,-0.21389492,0.08936134,-0.056472473,0.14542057,-0.0063239816,-0.11981668,-0.02694958,-0.046764027,-0.13032514,0.17184025,-0.103971384,-0.107800856,-0.0648584,0.07013677,-0.05992393,0.061225176,0.19743253,0.1679815,0.15218271,0.11373243,0.002100661,-0.061828002,-0.34676495
8,-0.072618306,0.089914605,-0.03787437,0.19534823,0.24756852,0.11672325,0.28562012,-0.08796413,0.14020197,-0.0954052,0.3062865,-0.012290196,-0.19192775,-0.11570724,0.04190255,-0.059458423,-0.15466349,0.28738376,-0.03701652,0.1662459,-0.03435408,-0.12220787,-0.17327452,0.1522104,0.05813683,0.024104679,0.165563,0.038679816,-0.022087341,0.103545934,-0.100940146,0.19057658,-0.25630116,-0.11445909,-0.03490353,-0.10701195,-0.05824571,-0.029052993,0.109880835,-0.06006524,-0.007723512,0.06258071,-0.038237054,0.094487265,0.13767391,-0.20607546,0.13605414,0.0013013296,0.11898273,0.16390312,0.08840061,0.22872588,0.10173809,-0.11231979,-0.21396716,-0.0671543,-0.12581946,0.0029836446,-0.012438484,0.06450604,0.12088229,-0.16014759,0.06246199,-0.09788375,-0.11634592,-0.08383477,0.012315714,0.10702597,0.04478377,-0.069796965,0.0146716265,0.11078033,-0.1423758,-0.09219135,-0.006862374,-0.049392745,-0.1727885,0.22480078,-0.18190011,-0.03481449,-0.21916254,-0.15311298,0.2474621,-0.11220676,-0.28236628,0.14234056,-0.10500053,-0.03938052,0.123462856,0.09885646,0.07073779,0.058890928,-0.035184767,-0.047019687,0.059455156,0.028999543,-0.106898226,-0.3230044,0.11597264,-0.063894786
9,0.055579416,-0.04182489,0.10877936,-0.2542864,0.029319534,-0.07456734,-0.42540783,-0.045842677,-0.0051472746,-0.07450157,0.20392707,0.06257295,0.16411032,-0.21291809,-0.1721361,-0.08248736,0.09755497,0.10955009,-0.11585055,0.079288065,-0.13093846,-0.13830273,-0.0019376782,0.15110277,-0.18349339,0.10717669,-0.16188197,0.08866409,0.075961545,-0.24720761,0.082378246,-0.2024679,0.030749626,-0.020023622,-0.03524318,-0.017360294,-0.10994025,0.10460461,-0.10698542,0.12715921,-0.1723205,0.117805734,-0.1346332,-0.11461522,0.101496086,-0.13255288,-0.16363558,0.06500676,-0.03427473,-0.16954082,0.16205354,-0.001910372,-0.018824518,0.11149773,-0.00070021395,-0.17293791,-0.04353693,0.17680712,0.19508334,-0.13313833,0.16651072,0.015854122,-0.10892138,0.086139165,-0.17798981,-0.022207169,0.02737422,0.0018638172,0.078069724,0.058124583,0.1675518,0.15440534,-0.06720322,-0.05911615,-0.0259878,0.22772259,0.11703408,0.033727683,0.068722546,-0.24365865,0.13119757,-0.4868383,0.07324503,0.15076424,-0.03567528,-0.087177806,0.040369015,-0.150816,0.11933462,-0.07856616,0.05473745,-0.04000957,-0.16467737,-0.07688528,0.18294829,-0.014045203,-0.1130144,-0.18048495,-0.1235772,-0.38996476
