,0
0,-0.0008564053
1,0.00050634705
2,6.205358e-05
3,0.00018589997
4,-0.00076751143
5,0.0004960733
6,0.00030741614
7,0.00032712013
8,0.00059490465
9,-0.00012062677
10,-0.0008198166
11,-0.00068048126
12,-6.242167e-05
13,6.75784e-06
14,-0.0004533269
15,0.0005962011
16,0.00055562524
17,-0.00043508047
18,0.00034733347
19,0.00019528941
20,0.00033024783
21,0.000742554
22,0.00018897731
23,0.0006299077
24,-3.0630537e-05
25,-0.0005545871
26,-0.00012056136
27,-0.0002678939
28,0.00021376954
29,-0.00072317524
30,0.00019957681
31,0.00070532865
32,0.0006463347
33,0.00030648152
34,-0.00016339667
35,-0.0006961698
36,-7.4436444e-05
37,0.000582752
38,0.00015380728
39,0.00014345009
40,0.00019561863
41,-0.0003506273
42,0.00086647144
43,-0.000595
44,6.206722e-05
45,-6.539765e-05
46,0.0007630922
47,-0.00034404162
48,-0.00016131658
49,-0.00015841662
50,-5.8423e-05
51,0.0011165077
52,-0.0006453212
53,-9.501825e-06
54,0.00028167848
55,0.0005297563
56,-0.0009045429
57,-0.00041382853
58,-0.00045679964
59,-0.0006677837
60,-5.751801e-05
61,-0.00065204815
62,0.00070538383
63,-3.8989525e-05
64,-0.00046047955
65,0.0001353753
66,8.4217005e-05
67,0.00025446195
68,0.00046144865
69,0.0004654062
70,0.00023432696
71,0.0004721437
72,0.00059359823
73,0.0004971912
74,0.00018358813
75,-0.0004167574
76,-0.00071865914
77,0.0008821782
78,0.00031672494
79,0.00042821476
80,-0.0008048215
81,0.00030281584
82,-0.00035366943
83,-0.00044876375
84,4.7454945e-05
85,-0.0003745388
86,-0.0008796239
87,-0.00021262911
88,0.00035767065
89,-4.0706567e-05
90,-0.00022384527
91,0.00044830842
92,3.2056945e-05
93,-4.223472e-05
94,-0.00024789083
95,-0.00045349708
96,-0.001400787
97,0.00025062286
98,-0.0006617377
99,5.6658013e-05
100,-0.00065503706
101,4.9604547e-05
102,9.151477e-05
103,-0.00045374848
104,-0.0007070976
105,-0.0014178396
106,-5.174801e-05
107,-7.736671e-05
108,4.2236832e-05
109,-0.00025941644
110,0.0003058527
111,0.00030759288
112,0.0002382613
113,-0.00029200062
114,-0.00085110305
115,0.00017601874
116,0.0002616556
117,0.0007009168
118,-0.00022639775
119,0.00052834506
120,-0.0007764106
121,-1.2484129e-05
122,-0.00021680367
123,0.00032188985
124,-0.00029328512
125,9.529399e-05
126,0.00026984964
127,-0.00030108495
128,6.380429e-05
129,0.00024115211
130,9.8309654e-05
131,0.00010820656
132,-1.3288411e-05
133,-0.0005077262
134,-0.0004265852
135,-0.00037996395
136,0.00015781814
137,-0.00030459792
138,-0.00020024602
139,-0.00044759258
140,5.8417674e-05
141,-0.00011147298
142,0.0006886009
143,-0.0005172498
144,-0.0007398062
145,0.00065397506
146,0.00017867763
147,-0.00058001943
148,-3.4520748e-05
149,0.00012431518
150,5.905028e-05
151,-9.442407e-05
152,2.7227108e-05
153,-8.008645e-05
154,-4.3657605e-05
155,0.00026390582
156,-9.483075e-05
157,0.0006957602
158,0.0008813149
159,0.00023054701
160,-0.00014136753
161,2.4240211e-05
162,0.00010971471
163,0.00014975326
164,9.733974e-06
165,-0.00020999378
166,0.0002942812
167,-0.00066313945
168,0.0010248655
169,0.00045043154
170,-0.0003957611
171,0.00032560813
172,-0.00026861537
173,-0.00052755885
174,0.0004219825
175,0.00013106325
176,-0.00059870887
177,-0.00012877645
178,0.00054549234
179,0.0004648706
180,0.00021938082
181,-0.00061145436
182,-0.00032552207
183,-0.00024096681
184,0.0007571199
185,-0.0004076357
186,0.00043604022
187,0.00016508708
188,-8.977901e-05
189,0.0003487937
190,-0.00051466114
191,0.00011606204
192,0.00085689034
193,0.00017084883
194,-0.0004082754
195,-0.00046448738
196,-0.0007356768
197,0.00011816916
198,-0.00045539235
199,0.0002147391
200,-5.6231962e-05
201,-0.0006282944
202,-0.00049837126
203,9.135548e-05
204,-9.5092924e-05
205,-0.00010265031
206,0.0002514237
207,-0.00082197617
208,-0.00011807338
209,-0.0008861681
210,-0.00055137085
211,0.0004190509
212,0.00083585124
213,-0.0004934196
214,-0.00051817595
215,4.5892513e-05
216,0.00018547353
217,0.00018517108
218,-0.00023838875
219,0.0007893011
220,0.00010285954
221,0.00030645123
222,0.00053289946
223,0.00060986204
224,-0.00044732093
225,0.000109339875
226,-1.1193952e-05
227,-1.7980123e-05
228,0.00096629135
229,-0.00057555607
230,-0.00044336036
231,-7.851808e-05
232,0.00062914286
233,-0.00058037456
234,0.00021528968
235,0.0006984533
236,-0.00012183344
237,1.565107e-05
238,0.00049822754
239,-9.6659925e-05
240,0.00012277393
241,-0.0004879229
242,-0.00013639186
243,-0.0001076563
244,0.0011980013
245,-0.00027709638
246,9.816472e-05
247,9.069223e-05
248,3.3685706e-06
249,-0.0006167148
250,9.714728e-05
251,-0.00055733824
252,2.4901863e-05
253,-0.00022690734
254,-0.00027159965
255,0.00019258082
256,0.00020459323
257,-0.00050580216
258,0.00016320287
259,0.000114066694
260,0.00039098744
261,0.00047121983
262,0.00034912975
263,0.0010370192
264,0.00030934034
265,4.0786017e-07
266,-0.00036428284
267,0.00072465703
268,0.0006236481
269,0.00010257837
270,-0.00020059814
271,-9.564972e-05
272,-0.00038262107
273,-0.0003122027
274,0.00022293569
275,0.00044203934
276,0.0009734987
277,0.00036075062
278,-6.871212e-05
279,0.00039428234
280,-0.00018504252
281,-0.00045642638
282,6.533089e-05
283,0.00032264888
284,0.0001038706
285,-0.00030684058
286,2.9349776e-05
287,0.00072570215
288,-0.0003183301
289,-0.0005020173
290,-0.00037185947
291,0.00013529397
292,-4.9024966e-05
293,0.0002994399
294,0.0011255161
295,0.00025390685
296,-0.00011190621
297,0.00028755856
298,0.00038774335
299,-0.00019829116
300,-0.00029683215
301,0.0004921752
302,-0.00013101802
303,7.39651e-05
304,-0.00055890204
305,0.00079138915
306,4.5048975e-05
307,5.4538727e-05
308,1.8125787e-05
309,0.0005739277
310,0.00046944123
311,5.9084752e-05
312,-0.00060389895
313,-0.00016050722
314,-0.00017299937
315,-0.0010097183
316,-0.00031945814
317,-0.00020173957
318,0.00021834816
319,-7.31384e-05
320,-0.00052606955
321,0.0008589055
322,7.2907987e-06
323,5.5088854e-05
324,-0.00022397505
325,-0.00037845428
326,0.00019584334
327,-0.00018943008
328,2.738569e-05
329,-0.00040446816
330,0.0007641529
331,-0.0003758974
332,0.00032969852
333,0.00044846674
334,6.103261e-05
335,0.00026367104
336,6.82732e-05
337,0.0002722206
338,0.00043940695
339,0.000110205605
340,-0.000918344
341,-0.00034918074
342,0.00031366615
343,0.0001151187
344,-0.000521267
345,0.00035503157
346,0.0006782021
347,-0.00058238575
348,-7.2512653e-06
349,-0.00033138972
350,0.00041076835
351,0.00033053974
352,6.7563533e-06
353,0.00044823365
354,-0.0009489394
355,-0.00040272504
356,0.0005208631
357,-0.00019700709
358,0.0006984963
359,-0.0005074712
360,7.051349e-05
361,-0.00018108344
362,0.00014117644
363,-0.00038864475
364,0.00012754473
365,-0.00010197044
366,-0.0003955589
367,0.0003761366
368,-4.2593118e-05
369,-6.4669916e-06
370,-0.00092009606
371,-0.0008301761
372,0.00092752365
373,-0.00031985977
374,0.00011731818
375,-0.00045797863
376,-0.00043662265
377,-0.00073243474
378,-0.00015828146
379,-0.00019767114
380,0.00046432737
381,-0.0003853575
382,-7.179365e-05
383,-0.0005674248
384,0.00044330984
385,-0.00024796976
386,5.8847574e-05
387,2.3540017e-05
388,0.00039311973
389,0.00044238035
390,4.056821e-06
391,-0.0005892956
392,-0.00019352963
393,0.0002032413
394,-0.00032611977
395,0.00013020783
396,0.00032927387
397,0.00048916624
398,0.00055713893
399,-0.00053480273
400,-0.00032640737
401,0.00044371106
402,0.0002764931
403,-0.00041279697
404,0.0005585115
405,-0.0001121125
406,9.6208736e-05
407,-0.0002424348
408,0.00054987747
409,-0.00056794647
410,-0.0003411571
411,8.109972e-05
412,0.0007568198
413,-3.390233e-05
414,-0.00020424614
415,-0.00032996805
416,0.0005961055
417,3.0042049e-05
418,-0.000927591
419,0.0006926859
420,8.126091e-05
421,-0.00032560495
422,-0.00043332914
423,0.0006489675
424,0.00058763893
425,-9.7412776e-05
426,-0.00024453888
427,0.00016293267
428,-0.00022188286
429,-0.0008032027
430,0.0004016996
431,-0.00013339156
432,-0.00041552205
433,-0.00016575513
434,0.00041231548
435,-0.000561084
436,3.816064e-05
437,0.0007384119
438,-0.000118040836
439,0.00033344276
440,-0.00015246386
441,-0.00030079752
442,0.0007970953
443,0.00036848843
444,-0.00059604034
445,0.00036119047
446,0.00017202171
447,5.01917e-05
448,0.00011667882
449,-0.00062670966
450,0.00011864927
451,0.00022684142
452,0.0006444947
453,0.00023387097
454,0.00056192087
455,-0.00042490076
456,-0.0005462036
457,-5.3806707e-05
458,-2.3232924e-05
459,-7.8988465e-05
460,0.0005209378
461,-0.00013296834
462,8.3441855e-06
463,0.00030663726
464,0.0007400677
465,-0.0007043737
466,-0.00038831704
467,0.00041171993
468,2.2119404e-05
469,-0.0005376875
470,3.038892e-05
471,-0.00041666414
472,-0.00035473786
473,0.00097447267
474,-6.654579e-05
475,-5.599363e-05
476,-0.0002913037
477,0.0008796448
478,-0.0003924037
479,0.0006606462
480,9.141102e-06
481,-0.00016854782
482,-0.00024180587
483,-0.00048793465
484,8.9717316e-05
485,0.00074041705
486,-0.00036786534
487,0.00054504414
488,0.0003388629
489,2.1701013e-05
490,0.00021522975
491,-0.00037222583
492,-0.0006044981
493,0.0004503042
494,-0.0005399232
495,0.00035497104
496,-0.00021523339
497,-0.00030570943
498,0.00041077047
499,0.0006712874
500,0.00035214706
501,0.00016263597
502,0.0002713027
503,0.00059147173
504,0.0002722485
505,-0.00045242332
506,-0.00043885125
507,0.000630441
508,-0.00048515573
509,-0.00011043724
510,0.00018645695
511,-0.00018103827
512,0.00041284738
513,0.0005831706
514,0.000572452
515,-0.0002962154
516,1.6301077e-05
517,0.00027945422
518,0.0005050321
519,-0.00066143996
520,0.00061879226
521,9.5207615e-05
522,-0.00022498287
523,0.000115436895
524,-0.0010544697
525,0.0007286343
526,0.00029325855
527,-0.00034480344
528,0.0005088449
529,0.00072738144
530,0.0005172082
531,-0.00014456436
532,0.00040663758
533,-9.3232964e-05
534,-0.0003545426
535,4.5341993e-05
536,-0.0003176665
537,8.465609e-05
538,-0.00011794301
539,-0.00018132226
540,0.00018894876
541,4.0732037e-05
542,-4.2738397e-05
543,0.0003544028
544,-0.00031706743
545,8.708994e-05
546,0.0005410181
547,0.00046889042
548,-0.00068720465
549,-0.00084724097
550,-0.0004845721
551,-0.00063710386
552,0.00027993307
553,0.0003615607
554,1.4994055e-05
555,0.0012797879
556,-0.0002462975
557,0.00012640569
558,0.0005983293
559,5.7367215e-05
560,0.0008270723
561,0.00026106735
562,0.00076519087
563,0.00073231873
564,0.0011507223
565,0.00027179037
566,-1.6920312e-05
567,0.00054512016
568,-0.0006334828
569,-0.00076586544
570,-0.00026762896
571,-0.00042707557
572,0.0006617923
573,-0.00025377673
574,-0.00017039037
575,-0.00021830367
576,0.000882245
577,-2.4160105e-05
578,0.00046038814
579,-0.00025055654
580,-0.00015444956
581,6.556147e-05
582,0.00013615558
583,0.00013627748
584,-0.0001264403
585,0.00074054115
586,-0.00024463164
587,-0.00018176842
588,0.0009814744
589,0.00010291341
590,0.00092722254
591,0.00033507
592,0.000112020156
593,-4.7646776e-05
594,0.00081530923
595,-0.00026557417
596,0.00019597157
597,0.0005172079
598,-0.00025686476
599,-0.0009742785
600,0.00078870973
601,0.000104662264
602,7.498022e-05
