,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.07707795,-0.4545444,0.24802744,-0.31617785,-0.3678522,-0.136389,0.25512114,0.37188026,0.0027210212,-0.43100238,-0.07077389,0.22137325,-0.099143244,0.032237235,-0.057601195,0.077326514,-0.24093534,0.3021277,-0.3472738,0.0779415,0.15810044,0.24972913,0.36752474,0.026848229,-0.074486285,0.23909567,0.24841443,-0.1881566,0.3547988,-0.44718993,-0.06454205,-0.26842073
1,0.4863343,0.447509,0.02378719,-0.14027677,0.2652393,-0.1791566,-0.025280295,-0.03922862,-0.29539827,0.31522816,-0.039172687,0.3354835,-0.16166165,0.17751615,-0.48717618,-0.153608,-0.14325531,0.14420192,-0.09074351,-0.20549685,0.0054480964,0.29181832,0.015323694,0.02910553,0.29751462,-0.074220754,-0.22953685,-0.13756627,-0.035955567,-0.18492751,0.55881613,-0.004000307
2,0.1722631,-0.32453167,0.07574601,-0.16709456,0.1894474,0.120155446,-0.18153244,-0.15077786,-0.08304112,0.10197488,-0.28470868,0.17309144,0.111033425,0.33989117,0.1696993,0.022933813,-0.2904846,-0.016478933,0.12786674,-0.13291645,0.11027326,0.17155293,-0.06400665,0.003846322,-0.20470414,-0.03294398,-0.058374237,-0.034821752,-0.09423564,0.10899657,0.46200645,-0.1703728
3,-0.31259626,-0.01720678,-0.21991816,-0.003501579,-0.049003314,0.023463946,-0.036382217,-0.0259415,0.13399833,0.24457763,0.29609716,-0.13258135,-0.101969644,-0.25389266,0.09482949,-0.6071868,-0.32858014,0.20332006,-0.36389932,-0.23465593,-0.092435844,-0.0099787135,0.15649584,-0.09639799,-0.015903417,-0.4583916,0.102824755,-0.36081654,-0.13578375,-0.20343411,0.24470475,-0.015310255
4,0.14995426,0.21362273,-0.20415334,0.39058578,0.10699554,-0.30047372,0.45075053,0.006371795,-0.06688017,-0.031895667,-0.44416147,0.013232963,0.21703069,0.01708927,0.09711978,0.31610787,0.27683404,-0.25379094,0.19388334,0.04179418,-0.18111701,0.37536702,0.5943639,0.019652545,-0.46639016,-0.23356426,0.30020508,-0.4553322,0.045818977,-0.060754314,-0.19178191,0.14491448
5,0.10646308,0.07163714,-0.025443887,-0.0134692,0.054110147,0.23965332,-0.026359633,0.11484362,0.20641734,-0.5794555,0.029899761,-0.09648552,0.16705847,0.14997962,0.037462153,0.22467984,0.057919517,-0.26016572,-0.34857672,-0.43323007,0.121514864,0.08567123,-0.098088585,0.0064293263,-0.015431426,-0.16960077,0.46646994,0.046794966,-0.15192497,0.14870545,-0.19322906,-0.12776224
6,-0.002173071,0.15348175,-0.27720466,-0.17184122,-0.21631323,-0.026109638,-0.33760685,-0.25274318,-0.051449068,-0.27309552,-0.11327957,-0.15072098,-0.10031223,-0.084378384,0.035255082,-0.35069057,-0.037337076,-0.35294995,-0.18764737,0.056280483,-0.10870343,0.23439778,-0.012100593,-0.018365331,-0.21742412,0.013547414,-0.25674638,0.047730975,-0.031960897,-0.08637069,-0.0345105,0.20116954
7,0.30192477,0.07174699,0.13734555,-0.24967076,-0.196684,-0.019172173,0.3587901,-0.015180635,0.10705818,-0.117267236,-0.031439085,-0.12053683,-0.07624605,-0.25940734,0.08753997,-0.18710934,-0.26552424,0.006595401,-0.15161401,0.06372051,0.5249931,0.054786187,-0.009780616,0.970464,-0.07558763,-0.03903849,0.43509945,-0.18308118,-0.16176382,0.42829785,0.15922666,0.09567529
8,-0.58384734,0.16536652,-0.106490724,0.06813598,-0.19215651,0.15303762,-0.019383963,-0.015342202,0.009134126,0.077354215,0.27643672,0.08619928,0.25689992,-0.2744516,-0.2249073,0.20795566,0.010308873,0.15247506,0.14901893,0.06299861,-0.18579106,0.0036770087,-0.14781398,0.037188627,-0.1385079,0.1823775,-0.12259888,0.060193174,0.29746512,-0.032891333,-0.22245473,0.24165078
9,0.045531113,-0.030782644,0.012175731,-0.13809657,-0.24761327,-0.4306625,-0.3166564,-0.24720143,0.3044339,0.07210893,0.015450522,-0.0076822704,-0.034929574,0.19618762,-0.2996881,-0.072424434,0.22406083,-0.05959451,-0.2573615,-0.16114438,-0.4049027,-0.19931413,0.14653201,0.16573669,0.13909611,0.121088184,-0.2753401,0.021269223,-0.0065506124,0.13232782,-0.0414193,-0.19259359
10,0.2578107,-0.26555288,-0.0757938,0.1886027,-0.2705231,0.17542581,0.076604106,-0.037720196,-0.2876023,-0.19249299,0.04070025,0.08056088,-0.092005834,-0.24082488,-0.33365962,-0.027470157,0.016943693,0.12763557,0.19735308,-0.0050866567,-0.24638851,0.38591504,0.21312557,0.045443084,0.0776668,-0.14340201,0.26073867,-0.11996035,-0.17040004,0.17879489,0.22238454,0.1588686
