,0
0,-0.0062829535
1,-0.010062474
2,-0.007964814
3,-0.007467025
4,-0.006524802
5,-0.006037183
6,-0.0060269553
7,-0.005664779
8,-0.0056222663
9,-0.004740589
10,0.002757208
11,0.010266341
12,0.01038067
13,0.014366029
14,0.023818951
15,0.035672836
16,0.0456168
17,0.04926097
18,0.048295837
19,0.041767765
20,0.03380504
21,0.028942449
22,0.027638543
23,0.02724054
24,0.026271755
25,0.027025498
26,0.02798659
27,0.029690782
28,0.031477593
29,0.033958286
30,0.035196934
31,0.035162456
32,0.03300031
33,0.027697545
34,0.018177727
35,0.0048379847
36,-0.010778188
37,-0.02872868
38,-0.0472544
39,-0.063976906
40,-0.07848873
41,-0.08833836
42,-0.093053885
43,-0.09243183
44,-0.08636877
45,-0.076201536
46,-0.06178662
47,-0.044850517
48,-0.02570948
49,-0.005086442
50,0.01635094
51,0.037988845
52,0.060007304
53,0.081205234
54,0.101508126
55,0.120695606
56,0.13855147
57,0.15509279
58,0.16968036
59,0.1831541
60,0.19471928
61,0.20533413
62,0.21456496
63,0.22238012
64,0.22942635
65,0.23541695
66,0.24036588
67,0.24474801
68,0.24828312
69,0.25148356
70,0.25393167
71,0.25600073
72,0.25787622
73,0.25931314
74,0.26022607
75,0.26104757
76,0.26179016
77,0.26217055
78,0.26243275
79,0.262643
80,0.2626789
81,0.26271498
82,0.26259854
83,0.26249018
84,0.26237762
85,0.26220444
86,0.26208994
87,0.26197404
88,0.2618607
89,0.26177186
90,0.2617455
91,0.26167232
92,0.26164496
93,0.26161808
94,0.26164085
95,0.2616582
96,0.26169604
97,0.26178178
98,0.26187518
99,0.2618957
100,0.26199707
101,0.26202336
102,0.262183
103,0.2622695
104,0.26235002
105,0.26248795
106,0.26256135
107,0.26263943
108,0.26270798
109,0.2628047
110,0.26290858
111,0.26299575
112,0.26305997
113,0.26314506
114,0.26320928
115,0.26328623
116,0.26335147
117,0.26338387
118,0.26345894
119,0.2635315
120,0.26357546
121,0.263626
122,0.2636553
123,0.26370052
124,0.2637495
125,0.26376536
126,0.263786
127,0.2638051
128,0.26381958
129,0.2638143
130,0.26383477
131,0.26381505
132,0.2638375
133,0.26382393
134,0.26384872
135,0.26382032
136,0.26379606
137,0.26381877
138,0.26378706
139,0.26375607
140,0.26371616
141,0.26369703
142,0.26367643
143,0.2636246
144,0.26358932
145,0.2635448
146,0.26348078
147,0.2634165
148,0.2633731
149,0.2633376
150,0.2632579
151,0.2632057
152,0.26311484
153,0.2630271
154,0.26295727
155,0.26291323
156,0.26282063
157,0.2627752
158,0.26266646
159,0.26256397
160,0.26246879
161,0.26239967
162,0.26230946
163,0.26222846
164,0.26210082
165,0.26201916
166,0.26192987
167,0.26179677
168,0.26169884
169,0.26159644
170,0.26148272
171,0.26137766
172,0.2612543
173,0.26114258
174,0.26101643
175,0.26088172
176,0.26073346
177,0.26061597
178,0.26047987
179,0.26033306
180,0.2601948
181,0.26005775
182,0.25993982
183,0.25977945
184,0.25966442
185,0.25949436
186,0.25934935
187,0.2592224
188,0.25904095
189,0.25889152
190,0.25874788
191,0.25862977
192,0.25848737
193,0.2582758
194,0.2581636
195,0.2579656
196,0.25780538
197,0.2576096
198,0.2574907
199,0.2573192
200,0.25715882
201,0.25698164
202,0.2568038
203,0.25663847
204,0.25651866
205,0.25634032
206,0.2561485
207,0.25595355
208,0.25579783
209,0.25560018
210,0.2554192
211,0.25522712
212,0.2550561
213,0.25485426
214,0.25467286
215,0.2544968
216,0.25433603
217,0.254159
218,0.25398782
219,0.25378305
220,0.2536047
221,0.25342005
222,0.25325313
223,0.25306857
224,0.25281718
225,0.2526804
226,0.252459
227,0.25224113
228,0.25202912
229,0.25188944
230,0.25167653
231,0.251453
232,0.25127903
233,0.2510884
234,0.25095573
235,0.25067854
236,0.25054118
237,0.25035506
238,0.2502027
239,0.24997114
240,0.2497549
241,0.24953109
242,0.24933763
243,0.24912259
244,0.2489214
245,0.24878286
246,0.24860221
247,0.2483899
248,0.24816346
249,0.24798208
250,0.24775024
251,0.24754071
252,0.24735796
253,0.24713585
254,0.2469432
255,0.24671164
256,0.24649422
257,0.24624671
258,0.24605489
259,0.24593203
260,0.24570484
261,0.24552332
262,0.24531873
263,0.24510622
264,0.24486078
265,0.2447032
266,0.24443573
267,0.24424206
268,0.24405435
269,0.24384326
270,0.24362056
271,0.24346861
272,0.24321622
273,0.24305698
274,0.24280201
275,0.24254759
276,0.24230802
277,0.24214762
278,0.24198925
279,0.24176149
280,0.24150623
281,0.24129564
282,0.24103478
283,0.24087074
284,0.24069378
285,0.24047312
286,0.24026008
287,0.24008726
288,0.23986523
289,0.23970436
290,0.23947622
291,0.23928437
292,0.23902461
293,0.23886979
294,0.23865408
295,0.23846823
296,0.23824717
297,0.23808503
298,0.23789094
299,0.23770554
300,0.23748864
301,0.23726778
302,0.23700224
303,0.23682292
304,0.23659505
305,0.23641236
306,0.23619682
307,0.23602493
308,0.23578821
309,0.23562695
310,0.2353583
311,0.23513325
312,0.23497003
313,0.23471422
314,0.23455328
315,0.23433028
316,0.23412597
317,0.23395354
318,0.23373596
319,0.23355903
320,0.23334563
321,0.23313875
322,0.23293115
323,0.2327133
324,0.23254487
325,0.23231283
326,0.23214026
327,0.23197582
328,0.23174204
329,0.23157638
330,0.23136908
331,0.23114024
332,0.23092179
333,0.23068394
334,0.23050271
335,0.2302962
336,0.23010243
337,0.2299358
338,0.22968015
339,0.22949615
340,0.22930157
341,0.22912136
342,0.22888064
343,0.22868446
344,0.22848889
345,0.2282635
346,0.2280497
347,0.22790644
348,0.2276411
349,0.22751036
350,0.2272787
351,0.22708023
352,0.22682211
353,0.2266176
354,0.22645216
355,0.22628102
356,0.22604157
357,0.22586378
358,0.22568731
359,0.22545752
360,0.22523198
361,0.22506481
362,0.2248024
363,0.22461164
364,0.22442977
365,0.22420885
366,0.2240211
367,0.2238313
368,0.2236526
369,0.2234506
370,0.2232604
371,0.22306752
372,0.22282591
373,0.22263788
374,0.22243682
375,0.22222535
376,0.22205189
377,0.22186233
378,0.22165683
379,0.22148821
380,0.22129777
381,0.22108535
382,0.22088449
383,0.2206884
384,0.22046122
385,0.22023945
386,0.22005324
387,0.21985987
388,0.21964839
389,0.21945265
390,0.21931204
391,0.21911526
392,0.21888477
393,0.218677
394,0.2185403
395,0.21828553
396,0.21812682
397,0.2178989
398,0.21775728
399,0.21753441
400,0.21736746
401,0.21716642
402,0.21699502
403,0.21680932
404,0.21663107
405,0.21638021
406,0.21622363
407,0.21603966
408,0.21585967
409,0.21568167
410,0.21545485
411,0.21523847
412,0.21503934
413,0.21485968
414,0.21471503
415,0.21452427
416,0.21430391
417,0.21411295
418,0.21391138
419,0.21370627
420,0.21353117
421,0.21331628
422,0.21315064
423,0.21298757
424,0.21278045
425,0.21255113
426,0.21239585
427,0.21215922
428,0.21204008
429,0.2118212
430,0.21167457
431,0.21146989
432,0.21128386
433,0.21106362
434,0.21092668
435,0.21068837
436,0.2104926
437,0.21026553
438,0.21010971
439,0.20988996
440,0.20975646
441,0.2095595
442,0.2093864
443,0.20922333
444,0.2090375
445,0.208841
446,0.20866257
447,0.20845613
448,0.20827754
449,0.20807053
450,0.20788571
451,0.20770247
452,0.2075182
453,0.20733365
454,0.20717524
455,0.2069351
456,0.20679444
457,0.20658289
458,0.2064203
459,0.20621385
460,0.20603114
461,0.20581445
462,0.20569906
463,0.20547587
464,0.20529675
465,0.20516594
466,0.20496836
467,0.20479706
468,0.20459804
469,0.20440318
470,0.20425443
471,0.20407923
472,0.20390855
473,0.2037
474,0.20353162
475,0.20332588
476,0.2031481
477,0.2029762
478,0.20278841
479,0.20259225
480,0.20242779
481,0.20225418
482,0.20204438
483,0.20184605
484,0.20168042
485,0.20151477
486,0.2013168
487,0.20111533
488,0.20093504
489,0.20078428
490,0.20062326
491,0.2004336
492,0.20028275
493,0.2000572
494,0.1999018
495,0.1997257
496,0.19955646
497,0.199365
498,0.19912942
499,0.19900383
500,0.19882266
501,0.19865069
502,0.19843176
503,0.19829758
504,0.19808811
505,0.19790302
506,0.19772658
507,0.19752292
508,0.19738673
509,0.19722769
510,0.19701338
511,0.19684863
512,0.19669338
513,0.19648969
514,0.19635044
515,0.19614479
516,0.19596297
517,0.19580327
518,0.19562109
519,0.19544956
520,0.19527592
521,0.1950828
522,0.19494566
523,0.19477768
524,0.19462962
525,0.19446911
526,0.194283
527,0.19412647
528,0.19394225
529,0.19375521
530,0.19355655
531,0.1933868
532,0.19321829
533,0.1930537
534,0.19285001
535,0.1927046
536,0.1925343
537,0.19240198
538,0.19220965
539,0.19204259
540,0.19187556
541,0.19169627
542,0.19153227
543,0.19137292
544,0.19122347
545,0.19104354
546,0.19086538
547,0.19071282
548,0.19048284
549,0.19035529
550,0.19016773
551,0.19004361
552,0.1898699
553,0.18973072
554,0.18954195
555,0.18940666
556,0.18923697
557,0.18903479
558,0.1888841
559,0.18872835
560,0.18857552
561,0.18840243
562,0.18822822
563,0.18806235
564,0.18789342
565,0.18774068
566,0.18755084
567,0.18738724
568,0.18725453
569,0.18710186
570,0.18688239
571,0.1867646
572,0.18653396
573,0.18639068
574,0.18623024
575,0.1860918
576,0.18591517
577,0.18580315
578,0.1856297
579,0.18545724
580,0.18532476
581,0.18516646
582,0.18496394
583,0.18482047
584,0.18462457
585,0.18446225
586,0.18428192
587,0.18414117
588,0.18396607
589,0.18384647
590,0.18364693
591,0.18349116
592,0.18336086
593,0.18317921
594,0.1830185
595,0.18290249
596,0.18271092
597,0.18255167
598,0.18239652
599,0.18218425
600,0.18206741
601,0.18184847
602,0.18174453
603,0.18157557
604,0.1814528
605,0.18130262
606,0.18111363
607,0.18091407
608,0.18079636
609,0.18065776
610,0.1804534
611,0.1803242
612,0.1801501
613,0.17997874
614,0.17980932
615,0.17963064
616,0.17951779
617,0.17934099
618,0.17920358
619,0.17904523
620,0.17886937
621,0.17873068
622,0.17854308
623,0.17842811
624,0.17827767
625,0.17809518
626,0.1779857
627,0.17781392
628,0.17766403
629,0.17746876
630,0.17729291
631,0.17714807
632,0.1769762
633,0.176775
634,0.17665845
635,0.17650172
636,0.17636186
637,0.17619187
638,0.17601658
639,0.17587994
640,0.17576273
641,0.17562357
642,0.17541991
643,0.17528662
644,0.17513558
645,0.17498985
646,0.17483662
647,0.17464949
648,0.17452322
649,0.1743572
650,0.17423116
651,0.17408392
652,0.17392
653,0.1737382
654,0.17360198
655,0.17342846
656,0.17328303
657,0.17311895
658,0.17299531
659,0.17283154
660,0.17265937
661,0.17251453
662,0.1723802
663,0.17222464
664,0.17208348
665,0.17194486
666,0.1718049
667,0.17164987
668,0.17147577
669,0.171397
670,0.17120834
671,0.17102635
672,0.1709093
673,0.17074884
674,0.17062907
675,0.17049228
676,0.17035808
677,0.17021745
678,0.17005846
679,0.16990602
680,0.16976781
681,0.16957238
682,0.16946082
683,0.16934903
684,0.16922098
685,0.16899201
686,0.16886108
687,0.16872893
688,0.16854209
689,0.16843605
690,0.16824955
691,0.16815583
692,0.16800657
693,0.16783413
694,0.16770874
695,0.1675773
696,0.16740707
697,0.16729099
698,0.16712584
699,0.1670156
700,0.16685909
701,0.16674732
702,0.16657726
703,0.16643989
704,0.16629064
705,0.16617249
706,0.16603911
707,0.16587904
708,0.16573136
709,0.16560006
710,0.16548723
711,0.16532634
712,0.1652076
713,0.16506387
714,0.16487819
715,0.16475312
716,0.16458708
717,0.16446707
718,0.16430262
719,0.1641921
720,0.16403362
721,0.1638586
722,0.16375147
723,0.16357215
724,0.16348338
725,0.16332713
726,0.16317947
727,0.16306734
728,0.16295585
729,0.1627659
730,0.16261359
731,0.1625179
732,0.16240953
733,0.16223817
734,0.16205162
735,0.16200371
736,0.1618655
737,0.16171996
738,0.16157503
739,0.16144486
740,0.16130722
741,0.16114782
742,0.16100632
743,0.1608733
744,0.16069259
745,0.1605768
746,0.16044655
747,0.16028763
748,0.1601427
749,0.16005209
750,0.15990265
751,0.15974563
752,0.15962453
753,0.15952285
754,0.1593559
755,0.15923457
756,0.15907294
757,0.15895872
758,0.15877062
759,0.15870601
760,0.15854208
761,0.158411
762,0.15830895
763,0.15813555
764,0.15805382
765,0.15792488
766,0.15778582
767,0.15763031
768,0.157571
769,0.15739365
770,0.15725169
771,0.15714379
772,0.15703364
773,0.1568509
774,0.15672423
775,0.15657039
776,0.1564532
777,0.15639398
778,0.15618648
779,0.15606727
780,0.15590692
781,0.15578778
782,0.1556883
783,0.15553302
784,0.15543142
785,0.15524755
786,0.1551484
787,0.1550208
788,0.15488167
789,0.15480706
790,0.15465827
791,0.15453722
792,0.15440215
793,0.15427227
794,0.15416816
795,0.15397502
796,0.15381919
797,0.15367801
798,0.15355209
799,0.15348032
800,0.15333974
801,0.15318061
802,0.15304764
803,0.15294963
804,0.15284047
805,0.15269683
806,0.15256953
807,0.1524375
808,0.15235296
809,0.15220015
810,0.15205322
811,0.15191622
812,0.15176184
813,0.15166804
814,0.15153676
815,0.15139958
816,0.15127748
817,0.15115854
818,0.1510535
819,0.15097335
820,0.15079123
821,0.15068002
822,0.15055709
823,0.15042594
824,0.15032676
825,0.15017124
826,0.15006635
827,0.14990152
828,0.14983225
829,0.14968574
830,0.14956668
831,0.1494336
832,0.14935502
833,0.14919153
834,0.14906256
835,0.14893544
836,0.14879912
837,0.14867066
838,0.14859475
839,0.14842652
840,0.14833887
841,0.14820051
842,0.14811426
843,0.14790215
844,0.14783867
845,0.14768378
846,0.14759567
847,0.14748171
848,0.14734957
849,0.14722957
850,0.14713065
851,0.14699921
852,0.14687692
853,0.14674765
854,0.14662966
855,0.14651847
856,0.1464357
857,0.1462631
858,0.14614336
859,0.14604451
860,0.14593929
861,0.14583793
862,0.14570118
863,0.14560126
864,0.14547376
865,0.14537211
866,0.14523076
867,0.1451201
868,0.14502455
869,0.14488402
870,0.1447661
871,0.14468172
872,0.14455801
873,0.14440358
874,0.14430968
875,0.1442063
876,0.144066
877,0.14398906
878,0.14387052
879,0.14380535
880,0.14360113
881,0.14347623
882,0.14335705
883,0.14322437
884,0.14312857
885,0.14302194
886,0.14289777
887,0.14278102
888,0.14266965
889,0.14253356
890,0.14241913
891,0.1423446
892,0.14220318
893,0.14208607
894,0.14195828
895,0.14190759
896,0.1417731
897,0.14165105
898,0.14155799
899,0.14140816
900,0.14132783
901,0.14117818
902,0.14107752
903,0.14093192
904,0.14085484
905,0.14073512
906,0.14063998
907,0.14048454
908,0.14039415
909,0.14032727
910,0.14019987
911,0.14006555
912,0.13997842
913,0.13986368
914,0.13970731
915,0.13961889
916,0.13952419
917,0.13940789
918,0.13933207
919,0.13921447
920,0.13909382
921,0.13901588
922,0.1388767
923,0.13879608
924,0.13864319
925,0.13855043
926,0.13840908
927,0.13830124
928,0.13822821
929,0.13808951
930,0.13799788
931,0.13787656
932,0.1377816
933,0.137638
934,0.13755071
935,0.13740528
936,0.13728198
937,0.13722438
938,0.13705435
939,0.1369691
940,0.13689016
941,0.13675973
942,0.13663696
943,0.13653795
944,0.13641723
945,0.13633288
946,0.13622865
947,0.13611364
948,0.13603185
949,0.1358697
950,0.13576154
951,0.13567664
952,0.13558282
953,0.13547343
954,0.1353331
955,0.13527395
956,0.1351096
957,0.13503568
958,0.13494131
959,0.13483112
960,0.13475055
961,0.13460873
962,0.13452758
963,0.13443828
964,0.13434644
965,0.1342166
966,0.13410984
967,0.13404788
968,0.13394028
969,0.13382603
970,0.13372506
971,0.13359778
972,0.13351154
973,0.1334085
974,0.13331747
975,0.13319753
976,0.13307181
977,0.13303146
978,0.13287981
979,0.13274565
980,0.13265358
981,0.13257854
982,0.13245806
983,0.13239333
984,0.13228124
985,0.1321731
986,0.13206857
987,0.13194743
988,0.13184725
989,0.13173948
990,0.13163978
991,0.13157156
992,0.13145375
993,0.1313448
994,0.13122736
995,0.1311796
996,0.13105573
997,0.13093312
998,0.13081293
999,0.13075113
