,0
0,-1.33279e-09
1,-8.121674e-09
2,-1.635178e-09
3,-5.0736957e-09
4,-7.703737e-10
5,-6.1392504e-09
6,2.515512e-09
7,1.6333037e-09
8,2.176003e-09
9,2.2276803e-08
10,3.898446e-09
11,-4.173321e-08
12,-2.2230235e-07
13,1.0639465e-06
14,1.953094e-05
15,8.5922205e-05
16,0.00018527637
17,0.0002849424
18,0.00041864195
19,0.0005957003
20,0.00055904547
21,0.0006011381
22,0.00063614943
23,0.0011118079
24,0.0020050744
25,0.0030188276
26,0.004747148
27,0.006721797
28,0.009820585
29,0.013273318
30,0.016682431
31,0.021716671
32,0.025820812
33,0.031657286
34,0.0376818
35,0.043810505
36,0.052195862
37,0.05718529
38,0.06484617
39,0.07118714
40,0.07770317
41,0.08270816
42,0.087931916
43,0.09361279
44,0.098478846
45,0.10186842
46,0.106108926
47,0.11172298
48,0.115040734
49,0.11975593
50,0.123954214
51,0.12797505
52,0.13335317
53,0.13460329
54,0.13939545
55,0.14107096
56,0.14414145
57,0.1463053
58,0.14747511
59,0.14991517
60,0.14959091
61,0.14853266
62,0.15025331
63,0.14819263
64,0.14812362
65,0.14904492
66,0.14705886
67,0.14729854
68,0.14568631
69,0.14296801
70,0.14542666
71,0.14076988
72,0.14046218
73,0.13939436
74,0.13890402
75,0.1380689
76,0.13691816
77,0.1358212
78,0.13442458
79,0.13401683
80,0.1333377
81,0.13156115
82,0.1307762
83,0.13030572
84,0.13015686
85,0.1272883
86,0.12622988
87,0.1259731
88,0.12643863
89,0.124013044
90,0.124409616
91,0.122485355
92,0.12185937
93,0.12330315
94,0.11996763
95,0.11887073
96,0.11851779
97,0.11939291
98,0.11840487
99,0.11771659
100,0.11670716
101,0.1153217
102,0.11495637
103,0.11509534
104,0.11512046
105,0.11322396
106,0.11291972
107,0.11119273
108,0.110382006
109,0.10974829
110,0.1077968
111,0.109621935
112,0.11159983
113,0.10909547
114,0.10803983
115,0.10459038
116,0.10585714
117,0.10647362
118,0.104642086
119,0.104329
120,0.103919365
121,0.103406996
122,0.10215551
123,0.10280241
124,0.099818185
125,0.0998662
126,0.09883359
127,0.098689094
128,0.09887794
129,0.09726865
130,0.09600198
131,0.09650385
132,0.094425075
133,0.093225524
134,0.09475422
135,0.091800936
136,0.0923674
137,0.09152629
138,0.09163198
139,0.09096476
140,0.09056786
