,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,-0.17222,0.2387618,-0.07361322,-0.14179303,-0.20414327,-0.14593706,-0.118968315,0.077773154,0.14399956,-0.116091594,-0.0110373935,0.22835194,0.08173868,-0.16885515,0.08053654,-0.0812009,0.09712868,-0.22457722,0.16395481,0.26950964,0.1576172,-0.1263765,0.18661399,-0.21256182,-0.07057958,-0.17238903,-0.25614616,-0.022916641,-0.1927332,0.02906505,0.17494494,0.09052863,-0.09405708,0.020189352,-0.09347503,-0.2327725,-0.353416,0.24512488,-0.11032306,0.10465983,0.046371482,0.17112121,-0.23905064,-0.098077364,0.2426498,-0.1679603,0.17858453,-0.11059277,-0.22462311,0.110106945,0.23565555,0.017959159,0.17725262,-0.037825517,0.19814087,0.031006603,0.043500625,0.28362235,0.12645718,-0.13502142,-0.13214834,-0.29848474,0.15595281,-0.081715405
1,0.24936236,-0.018047502,-0.29756635,0.2233408,0.27947322,0.27981383,0.0035948798,-0.21635109,-0.13094191,-0.12684606,-0.30630803,0.19004095,0.1323859,-0.3741863,-0.07262183,0.33445007,0.41598597,-0.104042105,0.16353504,0.0031594678,0.18727049,0.1953036,-0.062292244,-0.17316261,0.24860188,-0.24740833,0.27323154,0.0789572,0.4079986,0.3042262,0.20253134,0.0927012,0.04501955,-0.20746204,-0.11718937,0.14941792,0.28430328,-0.41503245,0.21560965,-0.0801098,-0.04865188,-0.30265963,0.10704933,-0.37359366,0.19527406,0.2711631,0.116181284,0.20166712,-0.15928508,0.108822405,-0.32157868,0.006200171,-0.008389132,0.2369059,-0.03154848,-0.11152191,-0.23665524,-0.29369664,0.41728246,0.28652635,0.05664029,0.14928952,-0.15554467,-0.04556881
2,0.263104,0.18540564,0.17204838,-0.2717144,-0.33699045,-0.033336956,-0.13506071,0.3034147,0.19727722,0.2937494,-0.020001316,0.17642383,0.10176375,0.011889649,0.087382875,-0.33395064,0.09921198,0.2343992,-0.11389108,-0.29381266,0.24418496,-0.3790373,0.059914242,-0.009862287,-0.099425234,-0.13959207,0.18348104,-0.038157046,0.19919609,-0.25900573,-0.073142625,-0.26690325,0.13883694,-0.041848652,-0.17526247,0.34709883,0.11293154,0.19406344,0.22327521,-0.14161405,-0.24552596,0.28983063,-0.07803403,0.04683847,-0.04078026,-0.014266578,0.13827273,0.007312023,-0.13958338,-0.007850681,-0.108022414,0.1973698,0.03542309,-0.17503615,0.008141676,0.18580283,0.2325853,0.19423403,0.05577595,-0.19619703,-0.078445785,0.24575518,0.039352473,-0.107363954
3,-0.13765122,-0.073277965,-0.023420708,0.017269002,0.05396204,0.18952563,-0.15542498,0.33501714,0.14969258,-0.030514903,-0.049738124,0.10268155,-0.09470613,0.20015843,-0.046281613,-0.1658562,-0.37443936,0.09795053,0.24753787,-0.0607547,0.25958574,0.18803358,-0.043014504,0.20634566,0.3085779,-0.0760368,-0.16381353,-0.14729516,-0.12798057,0.05283709,0.13601483,0.12483883,-0.074345104,-0.057057682,-0.021632953,0.15416668,-0.22229002,0.032703172,-0.15650319,-0.24167235,-0.045487154,-0.09145202,-0.15100461,0.3154184,-0.21000692,0.022407908,0.08158501,0.13673434,0.04225588,-0.017947642,-0.08608094,-0.2340287,-0.076055214,0.20117128,-0.035927515,0.026103664,-0.034170598,-0.16048151,0.10111831,-0.23219575,0.02206582,0.2730571,0.08947721,-0.25658387
4,0.2118984,0.14791971,-0.018173851,-0.21904932,0.0663044,0.011865817,0.112106055,0.04802448,-0.16199034,0.09233609,0.16365081,-0.11594562,-0.14361854,-0.16428575,0.06042181,0.036683775,0.1659162,0.20768955,-0.1600118,0.23197597,-0.24218623,-0.07725443,0.02661169,0.12534048,0.08896835,-0.06404995,-0.24426618,0.22801343,0.40846932,-0.20271364,-0.04114893,0.12934428,0.15507828,0.090025,-0.077713616,-0.12217139,0.13268682,-0.13025615,-0.12558705,0.2719153,0.31011012,0.04577879,-0.037270524,-0.04375302,0.19034407,0.12933402,-0.22889046,-0.02503191,-0.12029566,0.22697252,0.004685618,0.09720835,0.032950442,-0.0703301,-0.019009039,-0.18084003,-0.042081006,-0.26879853,0.27751034,0.1914346,0.15913749,-0.069270395,0.22512104,0.028583815
5,0.26397058,-0.33171213,-0.029953893,-0.026822919,-0.08652215,-0.09302672,0.2610183,0.076772,-0.015770493,-0.122144476,0.035108455,0.21725403,-0.15692581,0.07139688,-0.16006121,0.051692832,0.38829455,0.23380692,0.09950197,0.017394397,-0.061410826,-0.026905056,0.17102855,0.26771593,-0.20331141,0.02937584,-0.17788489,0.0641064,0.313031,-0.2542549,0.26799425,0.0868614,-0.18728763,0.10477498,-0.03862838,-0.23480123,-0.015011527,-0.08148794,-0.044972233,0.04148579,0.07363766,0.03801431,0.2315137,0.15137856,-0.038445637,-0.13997808,0.17244406,0.16346268,0.094480194,-0.05794008,0.025864707,-0.0078030922,0.07704435,-0.050452497,-0.22081941,0.052020624,-0.2282474,0.053197276,-0.22245026,0.2817699,0.06772399,0.18348753,0.0482611,0.024419865
6,0.1921777,-0.32293463,-0.123651676,-0.08619557,0.35675052,0.13247032,0.13477613,0.0767836,0.11836909,-0.22057337,-0.25414023,0.2322637,0.029343292,-0.1712314,-0.216072,0.006103279,0.008731874,0.1524884,0.021667056,-0.18752547,0.05417083,-0.08286307,-0.11813783,-0.14178413,-0.15137927,-0.10555698,-0.12021026,0.02637517,0.23562747,-0.29625252,0.22855091,-0.09285751,0.026758647,0.043608744,0.10664281,-0.23451388,-0.14085953,-0.18175468,-0.20761146,0.11975375,0.29470518,0.11967876,-0.21676588,0.082619414,0.16386613,0.1624877,-0.16010325,0.18661135,0.25400558,0.07466881,0.021623353,-0.02775586,0.073093005,0.24765326,-0.04450643,0.05215781,-0.23565197,-0.28809416,0.17195001,0.29380608,0.045018677,0.20967688,-0.15074462,-0.051803928
7,-0.060183246,0.4189032,-0.009745933,-0.12725808,-0.40690374,-0.06498077,0.1649575,0.2183395,0.11346743,0.108355746,-0.18382862,0.1474859,-0.23408568,-0.050651133,0.15935546,0.034575865,-0.1650792,-0.13823014,-0.04264151,-0.21604043,-0.074264966,-0.18741587,-0.07545333,0.10095996,-0.004858078,-0.13355307,0.049976435,-0.2321114,-0.32595125,-0.020319134,-0.16576803,-0.28018096,-0.10333181,0.2797609,-0.21074264,-0.16614379,0.078115866,0.29100993,0.027266553,-0.15844133,0.06691391,0.19502394,0.079901084,-0.16818489,-0.24242404,-0.16622406,0.2319196,-0.048278175,-0.16404295,0.018244967,0.12926836,0.11549726,0.19773653,-0.14491068,-0.031604763,0.04634447,-0.039352138,0.32367715,-0.24237704,0.043955997,-0.1555307,-0.058453105,0.01057796,-0.20950453
8,-0.17275898,-0.12428787,-0.28083694,-0.26322672,-0.20117363,-0.30567977,-0.03967663,-0.19939648,-0.064350724,0.18817854,-0.18224505,0.25081635,0.075069,-0.08754935,0.10485175,-0.099506155,0.1864067,0.14562942,0.1600453,-0.16929264,-0.010907379,-0.16339524,-0.18901274,0.014817299,-0.20291446,-0.20745581,0.32614326,0.13087554,-0.08878249,0.27868608,-0.058879495,0.23319261,-0.17937241,-0.16665009,0.16678372,-0.0018726004,0.1824657,-0.12520786,0.12973541,-0.14910357,-0.19268501,-0.028085299,-0.27079496,0.15554568,-0.0208516,0.025598353,-0.123572804,-0.0040472373,-0.08012999,0.2909272,-0.03206285,-0.138898,0.05257387,0.14148815,0.25964642,0.22169538,0.21055765,0.30598918,-0.17893785,-0.15955417,-0.060767718,-0.20677945,-0.01009198,-0.08825442
9,0.01768979,0.28445548,-0.16598912,-0.007035348,-0.20208824,0.21771838,0.03702768,-0.08085981,0.24386972,-0.028335433,-0.035120297,0.11690407,-0.0075446595,0.24292104,-0.058100957,-0.34971306,-0.040121187,-0.00061133254,-0.04089446,0.13307375,0.26958656,0.08701625,0.04635768,0.1674322,-0.24705504,0.29414064,-0.1965815,0.12845963,-0.482783,-0.34809425,-0.20375204,-0.19582006,-0.07772315,-0.1926082,-0.06364986,-0.27214426,0.025735874,0.26828754,0.013430952,0.26038498,0.08617352,-0.15221155,0.0023011446,0.2869812,0.09843917,0.043318886,0.028249878,-0.2760318,0.096039005,0.18828894,0.30105743,0.14725031,-0.11888092,-0.18737334,0.15814929,0.01463582,0.22481154,0.14210285,-0.30311435,0.07954724,-0.24221595,-0.23712617,0.22148499,0.16565971
