,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.037750177,-0.2996739,0.040113155,-0.39311865,0.25321862,-0.38060418,-0.21022436,0.017175213,0.32220474,-0.031156015,-0.028214196,0.107090585,-0.23606406,-0.3476131,0.3229494,-0.11225145,0.4800478,-0.18139714,0.1281407,0.110999055,-0.1079512,-0.20848703,0.03960435,-0.028744085,-0.19266684,-0.307322,0.30714434,0.2850071,-0.066727236,-0.03560805,-0.17937708,-0.3143705
1,0.081589535,0.21601634,-0.20781907,-0.112167306,0.17639115,0.250252,0.11419256,0.15960301,-0.30896154,-0.029061534,0.1484894,-0.011488242,-0.28008512,-0.27701923,-0.038266625,-0.050689645,-0.274584,-0.22344258,-0.23129974,0.0106355315,-0.2905878,-0.041501597,-0.3294224,-0.28656942,-0.43428457,0.2321565,0.045356005,-0.071436375,0.31343186,-0.088293366,-0.21969792,-0.2688861
2,-0.22461349,0.119369775,0.07257324,0.041002564,-0.03839724,0.03187741,-0.16039878,-0.07798913,0.16420782,-0.2542351,-0.2874519,-0.017044898,0.109733865,0.045225117,0.21255018,0.24433774,0.014197675,-0.004893835,0.1649537,-0.31485,0.1654737,0.17568947,-0.33027336,-0.12647347,0.3399559,0.123099975,0.19826138,0.030847257,0.016017007,-0.123366915,0.1724714,-0.21936728
3,-0.34049052,-0.049714163,-0.09952443,0.2495227,-0.27867097,0.085115805,-0.032897014,0.119862854,-0.15128939,0.123673186,0.32259825,0.089450724,-0.095545836,-0.39009348,0.28651306,-0.013864887,-0.2384311,0.23727015,0.3541524,0.3400125,-0.10383146,-0.291355,-0.11029541,-0.02670713,0.26435608,0.15605165,0.07747248,0.12377668,0.091376975,0.18517852,-0.12192259,0.12182309
4,-0.044216253,-0.20140305,-0.1318781,0.21342462,-0.11902036,-0.23596653,0.28893566,-0.2308474,0.11605891,-0.07926304,-0.014156596,-0.20729487,-0.13876504,-0.30395406,0.10792773,0.056128684,-0.07673029,-0.057117853,-0.21923031,-0.36305374,-0.2921922,-0.24695264,0.00915373,0.15274937,0.21136527,0.113571614,0.118527554,0.28156567,0.29808873,-0.35391593,0.18960358,0.016135907
5,0.13933557,-0.023579625,0.22205022,0.14838439,0.25995702,0.100416765,0.1653234,0.029131066,0.24920544,0.15693428,-0.3155392,0.13957752,-0.33788097,-0.41625988,0.20656301,-0.07952036,0.2657406,0.2195511,0.14383565,0.056002237,-0.12202111,-0.14293677,-0.36162695,0.29092392,0.016699761,-0.19865271,0.29409716,-0.014294246,-0.08681396,-0.029243935,-0.2819817,0.09839708
6,-0.3132251,0.176533,0.009157318,0.14438634,-0.27580997,-0.32759452,0.06971311,-0.3307732,-0.042018954,-0.15966693,0.33141652,0.28193536,-0.3826148,-0.1327468,-0.0065907,-0.20920978,-0.018296475,-0.36348617,0.014301742,-0.09431298,0.13124423,0.11949782,0.14974836,0.24214134,-0.04860871,0.15921462,0.09586537,-0.2266876,-0.11133288,-0.17653374,-0.3057764,-0.25770324
7,0.13866766,-0.039004568,-0.31832507,-0.20248604,-0.32064578,0.03744704,0.06850281,-0.022668554,0.21050574,-0.34471145,-0.31985348,-0.22999033,0.260423,-0.035371505,-0.18382716,-0.3513108,0.28856122,0.13505302,0.11929516,-0.16569723,-0.038209755,0.22691491,-0.04584713,0.07820767,0.023015723,-0.37024996,0.17643537,0.008942659,0.19163334,-0.32704,0.21442461,-0.006138446
8,-0.22803442,0.13252483,-0.036144175,-0.10639568,-0.18492219,-0.08091435,-0.20010938,-0.22570756,0.06755082,0.2522356,-0.049343083,0.042235214,0.15910912,0.19903405,0.1499587,-0.18116935,0.2285734,-0.28220794,0.22860879,0.27042776,0.2754561,-0.07453945,0.16770886,-0.18690316,0.006169543,-0.061409347,0.023570448,-0.42089424,0.05646671,0.37964943,-0.032032724,0.02119533
9,0.08281231,0.21676321,-0.03284792,-0.2106213,0.054046515,-0.14384715,0.10467772,-0.21123056,-0.032234225,-0.38930383,-0.16896755,-0.299211,-0.015287737,-0.0013983613,0.19424465,0.19884802,-0.014599257,0.13698572,-0.28631583,-0.20942266,-0.010313235,0.010811226,-0.1921819,0.19525789,0.003513314,0.08301381,0.25424007,0.40329185,-0.17404485,0.14445177,-0.327436,0.15212502
