,mu,sigma
0,224157.75867164743,20638276477.34254
1,5541.247466216216,5246204.181159112
2,1.2661835044279428,0.1886147354965414
3,0.3571331439885787,0.047936746926026313
4,0.18564302833818233,0.02003772264118714
5,0.1892100916857442,0.019060210652104934
6,0.2633859208986363,0.021669722306335636
7,0.004627815088858187,6.160856285114225e-05
