,mu,sigma
0,407192.1812022887,94970490356.92697
1,5879.894285714286,5465900.774538772
2,1.28849719570709,0.1816435463748024
3,0.23621233912478282,0.01694942395136971
4,0.23576948863789604,0.018817153995229704
5,0.23412288511883816,0.01739243091116092
6,0.24689176877303157,0.01636513841107247
7,0.04700351834545126,0.001065397698386626
