,mu,sigma
0,374040.93955913215,93458130783.88551
1,5197.794466403162,5199068.147479258
2,1.277234176048357,0.18150616241482662
3,0.2457338239010489,0.017901972906633444
4,0.24459253036273013,0.020350028363563838
5,0.22691837563136627,0.017686945887728407
6,0.2436714499739573,0.01697482227988425
7,0.039083820130897534,0.001114230346772768
