,mu,sigma
0,366340.9267138071,85916465480.21524
1,4882.206293706294,4447584.170729628
2,1.259036689729521,0.18213447401741523
3,0.252253690214296,0.017428800578950472
4,0.24351028032501473,0.019179997546089934
5,0.2257979167685369,0.016996781251911983
6,0.24610437992880102,0.016410478909395836
7,0.032333732763351344,0.0011269534121151445
