,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.11295101,-0.16274953,-0.28331092,0.09993114,0.001050068,-0.19037475,-0.29521415,-0.20817171,-0.059396077,-0.032865733,0.14113046,-0.26876092,0.09302881,-0.10487274,-0.18550228,-0.12576348,-0.131446,-0.012558542,0.01078439,0.07005201,-0.11056891,-0.13738678,-0.13219193,-0.29593,-0.075354874,-0.32795253,0.021755494,-0.011561257,-0.2995758,0.09109182,0.094844155,0.24637197,0.1646857,0.106473684,0.13618766,0.068573736,0.02212031,-0.033274878,-0.2153499,-0.2173252,-0.020538365,0.046251256,0.26672482,-0.11646465,0.13608497,-0.2078474,0.06738007,-0.041040532,0.046542134,0.21831721,-0.02667222,-0.05005167,-0.07993928,-0.08158731,-0.19251351,0.16125078,0.09495256,-0.047546636,-0.3001325,0.019232506,-0.18903801,-0.25990397,-0.091100395,0.041498095
1,-0.028993418,-0.13305648,0.17635949,-0.07625442,-0.18495232,0.16550308,0.0048026755,0.036794085,0.07943582,-0.26441306,-0.0905249,-0.13787489,0.18965417,0.19378719,0.002571523,-0.1390465,-0.033171587,0.10146377,0.1844278,0.08143029,0.12369436,0.18049641,0.031324107,0.11713738,0.3018061,0.12053464,-0.060420386,0.121312,0.04488704,0.00234348,0.15106589,-0.2747302,0.008625845,-0.1717896,-0.07695382,-0.060891874,0.06751295,0.0832948,-0.06787651,0.08842762,0.11775289,0.028746808,-0.013278236,0.009414674,-0.06648247,0.058326803,0.20504917,-0.03386661,0.18585244,-0.05930301,-0.060524523,0.050547592,0.17023489,-0.26450363,0.064228386,-0.06953921,0.1709198,-0.04097598,0.080884784,-0.22466531,-0.22308011,-0.043937877,-0.006957384,0.115589485
2,0.107329905,-0.01066693,0.17558908,-0.1938318,-0.007910635,-0.049798638,-0.0023390867,-0.08091832,-0.1885761,-0.049146723,0.06416406,0.19770338,-0.15700792,-0.043606307,-0.20849568,-0.12905,-0.4588646,-0.013536924,0.0012338639,0.032554798,-0.0770604,-0.074136324,0.35331637,-0.13275093,0.013230602,0.02353066,0.0004852859,-0.26843384,0.0142309135,0.025114981,0.06827458,-0.096356064,0.044285268,-0.11965194,0.092557356,0.1183202,0.27934912,0.18581623,-0.40470088,0.09186018,0.27741185,0.038297806,0.09694626,0.36948976,-0.047505673,0.1615758,-0.19445953,0.022308271,-0.25094527,-0.1490426,-0.07041111,0.21395178,0.13316666,-0.007134635,0.06695107,0.24218602,0.07190129,0.0066516954,-0.01026019,0.32436723,-0.06094425,-0.09729909,-0.14809096,0.13633037
3,-0.063987546,0.07876892,0.120765984,0.12427305,0.15596317,0.034573793,0.06907073,-0.21195452,0.21757302,0.015055478,-0.38419217,-0.13100342,0.16610964,0.14479803,-0.2737829,-0.0971008,0.34437555,0.04703685,0.058778815,-0.04158456,-0.012360693,-0.208651,-0.36968255,0.04602848,0.22172868,0.2004114,0.17307287,0.2887268,-0.01498798,0.07508714,0.10247374,-0.1023335,-0.030017717,0.14268407,-0.061577566,0.08256847,-0.16522494,-0.055757403,0.31615937,0.14999528,-0.06154554,-0.20628309,-0.102704436,0.20531549,-0.09394669,-0.27837297,0.22811411,-0.08922474,0.10701856,-0.15623647,0.038091984,-0.28070226,0.08348616,-0.12239127,0.040946204,-0.31567428,-0.052784875,0.12532227,0.1827718,0.014911757,0.10444291,0.21672589,-0.11905838,0.0073644137
4,0.18173909,-0.077932134,-0.04258238,-0.24241218,0.18136546,-0.0860044,-0.072063096,-0.12733936,-0.009391009,-0.004048212,0.019403059,0.002845932,-0.07454172,-0.2857981,-0.028804313,-0.08874259,-0.18505585,-0.04437956,-0.19354168,-0.045262888,0.33020732,-0.19906116,0.26984036,-0.042146966,-0.062116537,-0.052311283,-0.033061918,-0.35558975,0.046808492,0.031189883,-0.06767928,-0.22431494,-0.2546142,-0.10299356,0.12949072,0.26424676,-0.09229386,-0.13045311,-0.30867392,0.08493364,0.2146005,-0.0059944657,0.21335754,0.297627,-0.15614432,0.3305334,0.15878054,-0.16393532,0.020952437,-0.20592514,-0.14615837,0.25157923,0.033697937,-0.038774524,0.06422417,0.4775064,0.41610134,0.030468201,-0.21447013,0.21296501,0.05054117,-0.025081303,-0.25158197,-0.0732117
5,-0.053209808,-0.20327944,-0.0032963706,0.062596686,-0.004463667,0.20189291,-0.07171147,0.0056011514,0.2572217,-0.0032867743,0.09244273,-0.123621464,-0.1690974,0.04632576,0.060804006,0.22987956,-0.19263136,0.21676874,-0.15648662,-0.154852,-0.21716872,0.16571064,0.20027053,0.059210397,-0.15845343,0.05880981,-0.06461367,-0.05148307,0.089184865,0.30542597,0.04305356,-0.25457305,0.05540212,0.10529083,-0.18747349,-0.070810296,-0.09275692,-0.0042964937,0.09513029,-0.0135173695,0.24518082,-0.116978,-0.05561476,0.06999927,-0.18756579,-0.071886204,-0.046225302,0.17975174,-0.0040321527,-0.2255644,0.30952382,-0.28499582,-0.0816189,-0.2114934,0.117010124,-0.11248037,-0.026364231,-0.039593376,-0.19419745,-0.124203436,0.21972172,0.2055788,-0.16313688,-0.18944289
6,-0.01088709,0.015770437,0.22968955,0.107632235,0.032520927,0.03331733,-0.11008576,-0.20621061,0.11710989,-0.03904641,0.25478533,0.15308796,0.19695528,-0.086304076,0.1008659,0.082742676,0.05729358,-0.101771235,0.270306,0.0063634417,0.062314454,-0.30740058,0.008135708,-0.08394341,0.03890895,-0.25385416,-0.08443275,0.1196086,-0.16280478,-0.060038753,0.076752685,-0.029006047,-0.20366718,0.23640066,0.04228243,-0.35016838,0.055033334,-0.02582289,0.24427404,0.109849855,-0.26018435,0.15669613,0.14885075,-0.16337033,0.083700076,0.13752308,0.021926435,0.18028073,0.0509277,-0.1456451,0.18420641,-0.22964074,0.0421692,0.036462005,-0.20173168,-0.04812866,-0.27274916,0.071957275,-0.24395303,-0.14149284,-0.22055522,0.17683688,0.15075113,-0.08661966
7,-0.2900398,0.19496027,0.234889,0.10375099,0.22767538,0.13988544,0.18063194,0.19635487,-0.17143907,-0.09645823,0.13954121,-0.24871331,0.28273758,0.15290633,0.15364543,0.0028865165,-0.014112427,0.029429374,-0.10806553,0.08317786,-0.19952525,0.108917095,-0.06850165,0.17376462,-0.011403792,0.025386367,-0.3067046,-0.07505577,0.061578143,0.06759561,-0.30759993,-0.04189011,-0.04833509,0.12758721,-0.23491605,-0.32779932,0.057379827,-0.016673505,-0.09962535,-0.18210958,0.0005119757,0.20051312,-0.09475099,-0.0058268066,-0.15986584,-0.1691207,0.2376503,-0.062212065,0.044977095,-0.06166376,0.31343347,0.18980114,-0.17716861,0.23506187,0.008450337,0.0374561,0.13517801,0.2907701,-0.04375406,-0.09890809,0.037705284,0.13946044,-0.002086743,0.08104815
8,-0.1741799,0.13679609,0.06268037,0.07460053,0.15433513,0.039484378,0.08425177,0.13905467,-0.0071444977,0.089537054,-0.2560355,0.014002029,0.026261311,-0.27649933,-0.16259305,-0.112843566,-0.12781318,-0.2329738,0.036395546,-0.14923415,0.29472175,-0.12349355,-0.20835516,-0.2447786,0.18726873,-0.10741424,-0.18325256,-0.07698602,-0.19350085,-0.17368646,-0.15503313,-0.109381944,-0.10217471,-0.01898074,0.0374897,0.20618953,-0.07594309,0.24723206,-0.1549668,-0.14258564,0.29698914,-0.14758621,-0.32008818,-0.0144744655,0.10755092,0.22297013,-0.0024636427,-0.15731159,-0.16647188,0.008056005,-0.073009774,-0.013775172,-0.10861486,0.24576625,-0.12167347,0.082722366,-0.13569635,-0.12688631,-0.04098498,-0.007186156,0.31313354,0.077914625,0.2318246,0.25769413
9,0.23893547,-0.30031714,-0.07688192,-0.043560214,0.19098352,0.12446728,-0.045366988,0.09405324,-0.08573118,0.30224806,-0.12856242,0.14766687,0.046325788,0.04811447,-0.021964679,-0.04743211,-0.2851123,0.3895589,-0.15263638,-0.22993955,0.2483269,-0.064614035,0.16239622,-0.3775987,-0.021045476,-0.089332,0.0682023,-0.19156297,-0.011755682,-0.0083205765,0.119905636,-0.1693731,-0.16550727,-0.2677592,0.28653824,0.00751744,-0.06669544,-0.006132756,-0.16744648,0.045251515,0.08827014,0.05830105,0.2929106,-0.09168423,0.110341035,0.18166661,0.005850297,0.13136165,-0.15074043,-0.3874489,-0.25258967,0.28810883,-0.052868295,0.08986624,-0.008222741,0.41467252,-0.23038928,-0.03575743,0.105944194,0.46299914,-0.046985712,-0.41633767,-0.23852934,0.025247792
