,0
0,-0.012516504
1,0.06280593
2,0.07253165
3,-0.0076116617
4,0.089435
5,-0.07694054
6,0.057257164
7,-0.017581426
8,-0.05232568
9,-0.047465507
10,0.09300831
11,-0.01468217
12,0.041737977
13,0.065173335
14,-0.06314798
15,0.079962224
16,0.024414448
17,-0.051206175
18,-0.06890416
19,0.015567957
20,0.048569858
21,0.024287263
22,0.07050908
23,0.05468976
24,0.06226151
25,0.05464542
26,-0.048949722
27,0.10094936
28,0.0637161
29,0.073213585
30,0.05529184
31,-0.033256672
32,0.010805485
33,0.020561762
34,0.049399544
35,0.061466787
36,-0.048942577
37,0.103102915
38,0.060648695
39,0.07856135
40,0.06644544
41,0.0909266
42,0.023473198
43,0.092456415
44,0.12551562
45,-0.03909683
46,-0.07473695
47,0.043173034
48,0.054496706
49,-0.085100226
50,-0.07725626
51,0.064665616
52,0.14102416
53,-0.013348148
54,0.042500347
55,0.048585247
56,0.13362075
57,-0.03794121
58,0.049699165
59,-0.09049398
60,0.028913368
61,-0.024975836
62,0.050122
63,0.08997992
