,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.06957765,-0.44899696,-0.37009165,-0.041130073,-0.111931294,-0.13924341,0.20533994,-0.26516768,-0.5981705,-0.16337077,0.3400935,-0.028913047,0.14054936,-0.532587,0.055365693,-0.3294054,-0.006632691,0.059460863,-0.33906856,-0.4229715,0.08294198,-0.022106692,0.08135006,0.47027573,0.46860537,0.2907074,0.39534256,0.48709285,-0.26853585,0.20030786,0.2981402,0.520442
1,0.25572103,0.15750766,-0.19304681,-0.059250936,0.032909356,-0.037202198,-0.09832936,0.013809925,0.01882527,0.15284738,-0.0010993371,-0.29776773,0.033571735,-0.010551096,0.04408246,-0.2717396,0.16734456,0.091359176,0.05224466,-0.2466177,0.13442053,-0.29376364,-0.27487278,-0.017888773,-0.122253254,0.25766417,-0.2739109,0.070818536,0.22846152,0.07316898,0.21621434,0.21786311
2,0.27810964,-0.20377085,0.009531605,-0.005435901,0.37832054,-0.08783437,-0.038193226,-0.24226977,0.03516377,0.064605646,-0.04125949,0.1576981,-0.0894769,-0.11088467,-0.12839496,-0.22513132,0.054466166,-0.027636893,-0.13107528,-0.31908745,0.13910854,0.24354939,0.11637229,-0.07860768,-0.1856523,-0.09281645,-0.04745876,0.20896448,-0.300545,0.05683242,0.07101316,0.06093626
3,-0.32914242,0.17630248,-0.22812426,-0.5032248,0.21962243,-0.14613794,0.0020058546,-0.16611777,0.020481532,0.30022675,-0.057783656,0.0038819201,0.23546997,-0.007330621,-0.11030131,0.03269655,-0.27455807,-0.23016798,-0.09484609,-0.31025663,-0.06351323,-0.24154545,0.30405238,0.053571057,0.020954775,-0.01402794,0.22360644,-0.086914346,0.25178397,-0.34036154,-0.2655353,-0.0939295
4,-0.19917235,0.1572757,0.033532765,0.06890444,-0.20392695,0.20003442,-0.07216655,0.3659525,0.12231993,-0.025662623,0.05725005,0.2611254,0.1041342,-0.0249533,0.38833445,0.28688502,0.26552847,-0.08318872,0.28055552,0.06634556,0.008838155,0.38602445,-0.005582231,0.17558855,-0.22686519,-0.40347806,0.073991105,0.19170251,0.030242302,-0.523232,-0.5525144,0.15051138
5,-0.24034211,-0.2042336,0.31739685,-0.06792341,0.11786038,0.17116255,-0.07659395,0.26108938,-0.32349434,-0.101723574,-0.018716382,0.2614609,-0.13651673,-0.14066614,0.34467646,0.30390963,0.13201113,0.1864759,-0.008156371,0.15681052,0.30673555,-0.017960686,0.01612152,-0.2391276,0.06243052,0.23460256,0.23249535,-0.017327413,-0.05507024,-0.3221719,0.1983379,-0.23020935
6,0.26544943,0.11995412,-0.2664257,0.05086066,-0.31010664,0.33873266,0.2138912,-0.28871322,-0.08259573,0.092735976,-0.09264307,0.23964418,-0.038484238,0.20427263,0.29967514,-0.032206394,0.093822844,0.14631513,-0.23685716,0.2824655,0.43648335,0.029542891,-0.22254477,-0.26057276,-0.084546566,0.463454,0.42529607,-0.25191793,0.04367206,-0.13208476,0.10077818,0.29329875
7,0.10614272,-0.25105262,-0.16108726,0.076251514,-0.04436861,-0.06524698,-0.32064486,-0.04020906,-0.024212442,-0.14206697,-0.031007227,0.19248654,0.095603585,-0.17065708,0.2834091,-0.4781912,-0.29906893,0.026987117,-0.022838017,-0.29638022,-0.39496943,-0.17723507,-0.3065432,0.026941909,0.0027394532,0.0016379429,0.35609436,-0.2395367,-0.2736822,0.1579413,-0.20003213,-0.06367711
8,-0.28129575,-0.32909787,0.065387174,-0.017329743,-0.19055374,-0.2640523,-0.012684064,-0.27600682,-0.41000888,0.5409139,0.73368454,-0.3014105,0.25324687,-0.5421866,0.44046134,0.17352287,-0.007226479,0.04467182,0.1645849,-0.05501473,0.05351167,0.22465156,0.16093408,0.6001193,0.35587078,0.23567013,0.104659624,0.5317395,-0.22999048,-0.2279592,0.0759852,0.4302161
9,0.057423167,0.21048006,-0.33565202,0.013070915,-0.007800625,-0.3013917,-0.51934004,0.34935012,-0.2356893,-0.09782202,0.19805022,-0.073300354,-0.20115843,-0.045169473,-0.23405647,0.37560642,-0.36714533,-0.09195103,-0.16563822,-0.272831,-0.15568341,-0.30119792,-0.31441754,-0.13109842,-0.46122807,-0.052141625,0.16877685,0.15939909,0.30256706,-0.3250271,-0.26987484,0.20178594
