,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,-0.057277467,0.07707337,0.2651188,0.104857735,-0.06475002,0.17622563,0.14812769,0.0036553652,-0.16329081,0.3160078,0.25298354,-0.30057773,-0.15133227,-0.26192525,-0.053035684,-0.018405007,0.10755331,0.23038016,-0.12722851,-0.06688798,0.047798786,0.0054347846,0.13664362,-0.009514044,-0.31171027,-0.029228285,0.10359841,0.07257644,0.22778249,0.09427855,0.16253023,0.07674714,-0.15756777,-0.15489669,0.18612194,0.21236473,-0.06510478,-0.18865538,-0.10402525,-0.16356759,0.19958724,-0.28921407,0.0009594325,0.031917654,-0.31728706,0.100121446,0.16845934,0.0014903148,-0.08158261,-0.023525683,-0.15888336,-0.072268136,-0.20726822,-0.09298893,0.120690435,0.2439524,0.1399635,-0.16093981,-0.14179534,0.12392492,-0.070921525,0.30914277,0.075615264,0.14362852
1,0.019109663,-0.10323026,0.21984781,0.14890066,0.09353836,-0.059684824,-0.32146227,0.025123667,0.054166004,-0.13022447,0.08433875,0.02882355,-0.04795237,0.15136027,0.04382289,-0.072270714,-0.20825708,0.008652088,-0.023171153,-0.03640627,0.11702025,-0.12176501,0.117227845,-0.019563451,-0.076888554,0.07316073,0.2726331,0.13665009,-0.113421306,-0.044934772,-0.33496642,0.08391297,-0.023329647,-0.10690043,-0.21696705,0.07661722,-0.084659,-0.02584195,0.20024176,-0.16311641,0.063926116,0.09821383,-0.13940465,0.09582829,-0.13692318,-0.2669261,-0.16118903,0.2111659,0.023870451,-0.24663427,0.039620742,-0.15320641,0.024511581,0.15433508,-0.20509633,0.18982355,0.00042148647,-0.21418056,0.058391184,0.19585936,-0.2133024,-0.05893307,-0.0880241,-0.14959332
2,-0.1691173,-0.12794052,0.13228314,-0.30783054,-0.13036102,-0.079044454,-0.16761744,-0.09454141,-0.1894463,-0.2293477,-0.13368376,0.03921128,0.1262742,-0.10555538,-0.03736752,-0.0855593,0.029608017,0.036241814,-0.17864688,-0.20199881,0.04109431,0.120442584,-0.10598569,-0.0127429105,0.10101241,-0.040684413,-0.050960474,-0.395401,0.11409246,-0.065773025,0.0510582,0.06308106,-0.106827475,-0.106784396,0.03844381,-0.17296782,-0.088032484,-0.011837022,-0.011833891,-0.1223209,0.06995427,-0.0777551,-0.027636303,0.13499902,-0.27393863,-0.19229388,-0.2544896,-0.053281534,0.13758515,0.026765078,-0.11554089,0.15233581,0.11286973,0.25421256,-0.10738443,-0.101286285,-0.18378599,-0.08244095,-0.07517263,-0.022136966,-0.09435855,-0.14253953,0.11288164,0.006107887
3,-0.13526855,0.19650921,-0.20834407,0.19789936,-0.13899942,-0.032472484,-0.10779916,-0.090474196,0.060512513,0.10848849,-0.15267356,0.09041185,-0.1114834,0.08716879,0.16699451,0.0747592,-0.03445311,0.16925946,-0.17590603,0.14709532,0.1594919,0.20087543,-0.032910828,0.16933547,0.10579879,0.13265197,0.20537798,0.16600458,0.06380098,-0.18999495,-0.095251426,-0.069343045,0.085828565,-0.052808344,0.02779105,-0.081258394,0.055124324,0.0925701,-0.011208868,0.12119661,0.24075459,-0.14171709,0.07998604,0.045646887,-0.10602204,-0.169037,0.15680869,0.05891005,0.20311546,-0.077152096,-0.12523496,-0.05198139,-0.20795646,-0.032174017,0.07061109,-0.04326121,-0.080271155,-0.17812926,0.0029535792,0.14890678,-0.0915624,-0.11815017,-0.1820593,-0.3698271
4,-0.15821785,-0.12293073,-0.06432422,-0.22272891,0.050753385,-0.09681032,-0.0868182,-0.08105086,-0.012622526,0.018063106,0.10485489,0.26236746,-0.2490715,0.06950129,0.112991765,-0.09936276,0.031805594,-0.0029305916,-0.22939834,0.13357925,-0.08282146,-0.005521218,-0.20808363,-0.0504145,0.1948617,-0.200997,-0.24953838,-0.18996373,-0.11025892,-0.18216053,0.037213244,0.19107974,-0.14271283,-0.25349995,-0.12983108,-0.16125976,-0.17663506,-0.017367193,-0.22088769,0.019181326,0.12449904,0.2847639,-0.038562015,-0.047184948,-0.0014062651,0.12736827,-0.0019783755,-0.059656437,0.01750664,-0.05434029,0.0962134,-0.3414874,0.07399032,0.23161769,0.062779024,-0.08604633,-0.2598778,0.12722872,0.18905067,0.00382136,-0.08269202,0.092932425,-0.15128717,-0.0926441
5,0.1989451,0.2667816,0.03326057,0.07333036,0.0036705898,-0.16071053,0.065131575,-0.014431857,0.08031555,0.15432519,-0.12793401,0.1622685,0.35524133,0.07719597,0.09120377,0.09725318,0.04129018,-0.020380633,-0.14967541,0.186765,-0.15458246,0.051472615,-0.0667519,-0.20058583,-0.06583897,0.019172063,-0.06499719,0.10841195,-0.27207968,0.08352442,0.12370318,-0.0045077577,0.016403064,0.009930726,-0.08122365,-0.0158346,0.21311964,0.060601305,0.06585947,0.09550244,-0.14730477,0.1100922,-0.022004923,-0.096473314,0.1122397,0.29015824,-0.030143177,-0.20519973,-0.07775901,0.016232057,-0.19973892,0.15663743,0.14739783,0.28402254,0.12893166,-0.22182152,0.24747169,0.21212932,-0.2022394,0.25395834,-0.25525847,0.17237204,0.0035684425,-0.19362375
6,-0.2793649,-0.1268394,-0.21201265,-0.31082675,0.2103235,-0.14278394,-0.18997961,0.05414621,0.09220432,-0.122507274,0.03517029,-0.24070239,0.062219717,0.02936453,-0.00903522,0.23332848,0.12952518,0.062769376,-0.29174072,-0.07734251,0.09745034,0.04536592,-0.030124838,-0.07175426,-0.12929721,0.012196715,0.060306214,0.16220273,-0.21256192,0.20835714,0.2314337,-0.19473106,-0.20186225,-0.14831881,-0.16159262,-0.011289763,0.03049201,-0.12916498,-0.15657133,-0.28177956,0.0019642145,0.0061195507,-0.28343487,0.12280913,0.13622382,0.08089972,-0.19616275,-0.05157473,-0.08883505,0.028321082,-0.33221653,-0.16672008,-0.09570644,-0.083717026,-0.26847994,0.033567566,-0.20627514,-0.019998409,-0.34347856,-0.031802874,0.039662436,-0.10420654,0.0033987113,-0.0056299213
7,-0.058349326,-0.19951689,-0.23997428,-0.16082756,-0.1539545,-0.022926351,0.045893423,-0.022320151,-0.094454266,0.006559707,-0.05751012,-0.18878,-0.05540181,-0.02932126,0.17265762,0.12759201,-0.016791891,0.00804308,-0.19552249,0.10534207,-0.09831204,-0.2687194,-0.33792284,-0.14202298,-0.16359632,-0.24957684,-0.19558263,-0.25346705,-0.45060873,-0.15126005,0.09528059,0.0609132,-0.06939302,0.04888532,-0.00583807,-0.21363029,0.11020104,0.26444054,-0.35373697,-0.056394454,0.015195959,0.028969118,0.10293457,-0.093643375,0.12160031,-0.11446614,-0.07206219,-0.05334186,-0.037340015,-0.10498383,-0.20644636,-0.1838044,-0.060616534,0.0801166,-0.17125288,-0.14816771,-0.08500982,-0.08054736,0.061799932,-0.11924767,0.0022075805,-0.10177873,-0.11665154,-0.122937545
8,0.25808352,0.0459666,-0.10923486,-0.15825522,0.043804307,0.0006532938,0.027359879,0.1359172,0.015711237,-0.17299084,0.109747745,-0.060335398,0.18098384,0.070731334,-0.14864013,0.005748085,-0.076411515,0.07835426,-0.097505,0.011183396,-0.034901332,-0.09982292,-0.24191923,0.048221253,-0.025211204,-0.06843022,-0.12073863,-0.30446708,-0.3130758,-0.026193483,0.16033575,-0.068562865,-0.14567952,0.28224435,-0.12387256,0.10560659,0.21749365,-0.14656083,0.09728622,0.2366332,-0.088454485,-0.06135998,-0.11557064,-0.087167405,0.028597226,-0.11633438,-0.120408945,-0.076225854,-0.07916368,-0.055060927,-0.152299,0.07485329,-0.20477264,-0.11805612,0.20002212,-0.09266985,0.19676942,-0.20652837,0.0054920404,0.10863748,-0.23421863,0.061646614,-0.020311795,-0.12058786
9,0.10749428,-0.05124944,-0.03490688,-0.13196316,-0.019667868,0.15461172,0.023884393,0.0073149013,0.003747075,-0.03998472,-0.13066086,-0.1613456,-0.10492905,-0.1017458,-0.1705091,-0.022766765,-0.040632136,-0.004055987,-0.118733436,-0.20044708,-0.081629395,-0.03370611,-0.19914183,-0.017313208,-0.1484049,-0.25797686,-0.2529402,-0.29476738,-0.25025865,0.033560622,-0.15149187,-0.10530591,-0.050925523,0.20015816,-0.016319688,-0.15174451,-0.1112698,0.16898856,-0.18335032,0.18161276,-0.22285087,-0.09805194,0.13082287,-0.28543958,-0.06423692,-0.30230075,-0.123271555,-0.009458733,-0.025044335,-0.23329636,-0.17159846,0.061732117,-0.23396271,-0.032533206,0.0041255453,0.008365449,-0.12182109,0.14034165,0.06610425,-0.19361165,0.24528597,0.06077474,0.103939414,-0.1706303
