,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.3128261,0.06303097,0.3919558,0.060890235,0.001501615,0.25503498,-0.020244656,0.002885866,-0.16974135,0.07134797,0.18120755,0.0639739,-0.28613684,-0.14106518,0.11928789,0.1050761,-0.3847481,0.024355033,0.06658457,0.12817441,-0.0035528368,-0.21536012,0.021612208,0.15061602,-0.2055149,-0.041853804,-0.22418945,-0.38315806,-0.24946485,-0.21667415,-0.13441291,-0.017944518
1,0.23883542,-0.11704996,0.022614388,-0.033246875,0.21120429,-0.088774085,0.0031169865,-0.23436116,-0.19901207,-0.15272689,0.11586496,-0.23415649,0.12710297,-0.007193408,-0.30398124,0.42825046,0.02010696,-0.12356306,0.11334654,-0.2725949,-0.23736277,0.240767,0.24127522,-0.059206933,-0.1637431,-0.2234839,-0.146611,0.105422616,-0.040583752,0.5502607,-0.084233835,-0.44509187
2,0.12095233,0.0056172367,0.17062216,-0.000559418,0.06008579,0.5511855,-0.09888107,-0.20156436,0.09124639,0.003762899,-0.15938152,0.438872,0.48356637,-0.30649415,0.002994623,-0.25317904,-0.26450267,0.4316166,-0.079846695,-0.08222076,0.07136459,0.7061114,0.3777074,-0.113483414,0.21698806,-0.07540091,0.053995475,-0.2827617,0.06470269,0.044570357,0.050600186,-0.075813614
3,0.22417188,0.23281895,-0.19534814,0.012715193,-0.1500227,0.041676912,0.11179126,-0.015238405,-0.469381,-0.061781246,-0.12166236,-0.10823795,0.16890863,0.105251424,-0.054426577,0.14510351,0.044917345,0.29146627,0.05014252,-0.0034514472,0.2256012,-0.170469,-0.10665306,-0.042591028,0.23839605,0.26851723,-0.1472376,-0.3722668,-0.019696014,0.003300951,-0.048404038,0.26101714
4,0.08224751,0.12675692,0.030487364,-0.09933421,0.05378026,-0.037054405,-0.15488246,-0.3311592,0.28530315,0.007203587,-0.062432,-0.08123919,-0.22843893,-0.02148904,-0.017010609,-0.16829863,-0.083390854,0.30034104,0.06678608,-0.4695795,-0.21747023,-0.3013519,0.29702106,-0.14354901,-0.01930697,-0.18831442,-0.08677717,-0.051582184,0.015242631,0.5066471,0.037735444,-0.17323662
5,-0.034786746,0.0052859206,-0.24730998,-0.15840967,-0.16667643,-0.062162377,0.06322276,0.27482086,-0.33151576,0.16359659,0.30657464,0.0023485164,0.25446975,0.14231762,0.27505523,0.33050013,-0.11980911,0.12632872,0.17778271,-0.11664215,0.21368971,0.22471294,-0.026740734,0.11329535,-0.554722,-0.068852626,-0.089590944,-0.1491262,0.0136025855,0.010184516,-0.18141127,-0.012183932
6,0.25023696,-0.13211049,-0.16437028,-0.078852795,0.103681244,-0.55773336,-0.2153291,-0.13559715,0.080665484,0.040237203,-0.03828344,-0.30470648,0.12089399,0.040742896,0.026942587,0.16934796,-0.14879575,-0.2833701,-0.13367574,0.064551085,0.13432898,-0.030730272,-0.08460445,-0.07720847,-0.33077776,-0.1656479,0.27894324,-0.105542034,-0.26947948,-0.044925228,0.1908667,-0.21066068
7,-0.24762028,0.3161513,-0.1916749,0.030732278,-0.13962713,0.04029531,-0.021744927,-0.2553279,0.056784756,0.23570114,0.008371009,-0.21833517,-0.31033882,-0.07891389,-0.06644725,0.08137306,-0.15166652,-0.06536304,-0.19658075,0.16711244,0.2589591,-0.09470978,-0.18664749,0.30153266,-0.23249395,0.18361683,-0.08004096,-0.073355995,-0.2758476,-0.0055716275,-0.2700775,-0.57248956
8,-0.20367575,0.14881197,-0.2872064,0.15643886,-0.04905876,-0.0085629,-0.10481483,-0.12082517,-0.5091144,-0.034575548,-0.11570945,-0.1251361,0.06000899,-0.10408366,0.35250422,-0.19426022,0.11046543,0.02299428,-0.14541118,-0.15100542,-0.077615015,-0.18979263,0.071648814,-0.008148181,0.36851433,-0.03279046,0.33232576,-0.110842355,0.34200382,0.1326238,0.06955645,-0.048229143
9,0.03613035,0.027550416,-0.2722246,-0.3297664,-0.2242851,-0.030906161,-0.57100827,-0.061151203,-0.009506613,-0.011697531,-0.4130063,-0.068075344,-0.2621695,-0.02530753,0.113532186,0.2816187,0.05828667,-0.04535868,0.21799417,0.052469194,0.22294939,-0.030441584,0.20913796,0.18894702,-0.021560026,-0.38629833,-0.47342157,-0.3002966,0.10710423,-0.21164797,-0.14549465,0.08657591
10,0.09015476,-0.3181919,-0.2938559,-0.30455998,-0.11330855,0.0063871997,-0.313669,-0.23605879,-0.03985573,0.030578947,-0.22218192,0.27999818,0.051721245,-0.18024737,-0.35001582,0.18751924,0.10896871,0.08628513,-0.09025172,-0.014600957,-0.18927391,-0.20878805,0.29433706,-0.112213515,0.23369013,-0.1786264,-0.18733,-0.0110898325,-0.111645624,0.05038594,0.40563682,-0.121733256
11,0.07500048,0.09756526,0.03068391,-0.2101291,0.41289088,0.14437805,0.13689601,0.106207535,0.04924754,-0.03340629,-0.11148239,0.04319008,0.07936026,0.09611255,-0.165313,-0.2662085,-0.20899265,0.18899591,-0.0030732916,-0.32007435,0.3276522,0.040903207,0.08594258,-0.003509638,0.109932184,0.16656396,-0.028229007,0.07480319,0.31620663,0.2051936,-0.10428657,-0.072099425
12,-0.21906139,-0.05109261,0.020421399,0.18148236,-0.009958395,0.33303383,0.054756936,-0.15075922,-0.01314477,0.156409,0.0946173,0.2655562,-0.022538206,-0.1258278,-0.31679422,0.04208222,0.39455113,0.35435286,-0.3760172,-0.4437374,-0.027883725,0.018425161,-0.09480509,-0.02951101,0.39179996,0.20746452,0.43064058,0.32452053,-0.2231207,0.016353777,0.10208886,0.22705866
13,-0.2008718,-0.095203914,-0.30077443,0.06592566,0.16366938,0.13789849,-0.0851138,-0.24425049,-0.31524348,0.12360949,0.018249018,-0.055506665,0.36343703,0.45331764,0.27673483,0.036426075,-0.2184965,-0.18466343,-0.2458523,-0.30011067,0.24540043,-0.06199854,-0.047555286,-0.10987436,-0.2845324,-0.23603491,0.007439591,0.05921124,0.108435966,-0.35613593,0.03946505,0.16330934
14,-0.19429782,0.15135211,-0.23938127,0.06532582,-0.38822624,-0.08074732,0.024093049,0.19851424,0.2326833,0.15159117,-0.22219916,0.064458914,-0.091005,0.1761437,-0.27642545,0.11788759,-0.14795752,-0.031263012,0.58333296,0.028890084,-0.36532423,0.2513224,-0.10416487,0.20358239,0.20856853,-0.07228983,0.16723126,-0.1327579,-0.29776624,0.0971788,0.14803301,0.015799752
15,-0.24486905,0.09442647,0.37804776,0.5206889,-0.10549707,-0.0048355963,-0.36053964,-0.37899083,-0.2932155,-0.4315357,-0.008876422,-0.14106905,0.21801253,-0.32011724,0.09237588,0.05924116,0.24722138,0.10310988,-0.21344475,-0.36867744,0.3924082,-0.41211855,-0.31943548,0.44674382,0.23255756,0.18838544,-0.29381832,-0.03538748,0.3490511,0.06873281,0.40686047,0.13030495
