,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-0.15964428,-0.075146504,-0.65561235,0.04015105,0.21082976,-0.22914056,0.24293293,0.18963553,0.17017339,-0.035309523,-0.5786429,0.089020275,-0.11428524,-0.44950786,0.06777729,0.30545786
1,-0.24115622,0.36346757,-0.073097244,-0.052326493,0.2096927,0.21932037,0.06421901,-0.21760951,0.24086404,0.4770451,0.41705415,-0.1825987,0.27030143,0.57059026,-0.56774944,-0.716926
2,0.09772152,0.033228803,-0.034510367,0.2953273,0.17279686,-0.019422026,0.15032819,-0.56705976,-0.31809473,0.3176436,0.058038946,0.32301342,-0.40047693,0.16318133,-0.3366616,-0.007917236
3,0.038907018,0.38650158,0.35605848,0.07947297,-0.100900255,-0.30859217,0.34674656,-0.005038192,-0.32749432,-0.043717336,-0.14553182,0.20899202,0.12201705,0.010353618,-0.07257903,-0.052831676
4,0.09526071,-0.013811974,0.25969312,-0.100553036,0.28660423,0.41893128,0.119207315,0.16270274,-0.116922796,-0.2566233,-0.12726669,-0.27129316,0.16512795,-0.042675756,0.072482616,0.090933174
5,-0.105392605,-0.52116734,0.26103246,0.03477689,-0.06820601,0.23456252,-0.045706265,0.04206356,-0.025982767,-0.11395055,-0.1452578,-0.13013338,0.04768389,-0.51904416,-0.047475707,0.08200515
6,-0.22989401,0.22698006,0.2581809,0.12328465,0.32514825,0.10786716,-0.17828321,0.055930067,-0.31112355,-0.19208369,-0.14940308,-0.20621875,0.17452025,-0.0593363,0.012693707,0.036215514
7,0.11993051,0.030564193,-0.021197848,-0.023380006,-0.20857494,0.056471497,-0.13868451,0.08314232,0.17220949,-0.043165535,0.011355684,-0.035806537,-0.045242686,-0.0075113783,-0.06314454,-0.04961641
