,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.051197123,-0.03258776,-0.7846721,0.057864834,0.6242844,0.3558884,-0.35392055,-0.1458763,-0.06694183,0.412369,0.14316802,0.29969186,-0.026503043,-0.4896488,-0.07335624,-0.84898984
1,-0.6708516,0.45279002,0.49178156,-0.38536918,-0.6242715,-0.28799716,0.56726646,0.58359396,0.676811,-0.3014655,-0.7804433,-0.5336185,-0.79621524,-0.084172,0.30107984,0.54207057
2,-0.31149513,0.1304035,0.050538637,0.03841635,0.020388884,-0.64164346,0.04682336,-0.0043632938,0.20372109,-0.39129567,-0.1385784,-0.411873,-0.24428917,0.3734839,0.19476359,0.0145027125
3,-0.42751762,0.1502748,0.27049938,0.08557773,-0.14476725,-0.20665728,0.40315592,-0.08190624,-0.023239963,-0.04884614,-0.23404112,-0.017044824,0.15572275,0.1566497,0.26986083,0.03792036
4,-0.12914985,-0.12618215,0.07293496,0.016754596,-0.09080538,0.05768918,0.14319023,-0.22867143,-0.30708182,0.04217661,-0.107324585,0.14486049,0.07417415,-0.055111717,0.2162417,0.0034998404
5,-0.10073744,-0.41423273,0.098141976,0.045294594,-0.07090181,0.19019996,0.048967913,-0.61190695,-0.50353926,0.0547328,-0.112427846,0.2158529,0.16489674,-0.3244941,0.32897636,0.0112674115
6,-0.2443131,-0.035972357,0.15935336,0.060995385,-0.09029211,-0.080649026,0.2193493,-0.0565252,-0.36473697,-0.060643353,-0.24082005,0.13296628,0.029584888,-0.04680645,0.037899375,0.042625234
7,0.0162991,-0.020468974,0.0106909545,-0.10496143,-0.0088863345,0.080299504,-0.045266233,0.07835692,-0.09997001,0.04900335,0.011910718,0.07032038,0.019109115,0.057565767,-0.07481283,0.010392764
