,0,1,2,3,4,5,6,7
0,19921.875,4890.0,1.9765625,0.749476204729123,0.3260099220411056,0.4081632653061224,0.5777777777777778,0.10304547350855238
1,10156.25,866.0,0.51171875,0.17266187050359713,0.0009147038646238412,0.0030188679245282905,0.07622926971195812,0.0006317119393556537
2,28.018222416427967,,,,,,,
3,47.61132415790897,,,,,,,
