,Energy [eV]
1874,937.13748
1875,937.6375
1876,938.13752
1877,938.63754
1878,939.13756
1879,939.63758
1880,940.1376
1881,940.63762
1882,941.13764
1883,941.63766
1884,942.13768
1885,942.6377
1886,943.13772
1887,943.63774
1888,944.13776
1889,944.63778
1890,945.1378
1891,945.63782
1892,946.13784
1893,946.63786
1894,947.13788
1895,947.6379
1896,948.13792
1897,948.63794
1898,949.13796
1899,949.63798
1900,950.138
1901,950.63802
1902,951.13804
1903,951.63806
1904,952.13808
1905,952.6381
1906,953.13812
1907,953.63814
1908,954.13816
1909,954.63818
1910,955.1382
1911,955.63822
1912,956.13824
1913,956.63826
1914,957.13828
1915,957.6383
1916,958.13832
1917,958.63834
1918,959.13836
1919,959.63838
1920,960.1384
1921,960.63842
1922,961.13844
1923,961.63846
1924,962.13848
1925,962.6385
1926,963.13852
1927,963.63854
1928,964.13856
1929,964.63858
1930,965.1386
1931,965.63862
1932,966.13864
1933,966.63866
1934,967.13868
1935,967.6387
1936,968.13872
1937,968.63874
1938,969.13876
1939,969.63878
1940,970.1388
1941,970.63882
1942,971.13884
1943,971.63886
1944,972.13888
1945,972.6389
1946,973.13892
1947,973.63894
1948,974.13896
1949,974.63898
1950,975.139
1951,975.63902
1952,976.13904
1953,976.63906
1954,977.13908
1955,977.6391
1956,978.13912
1957,978.63914
1958,979.13916
1959,979.63918
1960,980.1392
1961,980.63922
1962,981.13924
1963,981.63926
1964,982.13928
1965,982.6393
1966,983.13932
1967,983.63934
1968,984.13936
1969,984.63938
1970,985.1394
1971,985.63942
1972,986.13944
1973,986.63946
1974,987.13948
1975,987.6395
1976,988.13952
1977,988.63954
1978,989.13956
1979,989.63958
1980,990.1396
1981,990.63962
1982,991.13964
1983,991.63966
1984,992.13968
1985,992.6397
1986,993.13972
1987,993.63974
1988,994.13976
1989,994.63978
1990,995.1398
1991,995.63982
1992,996.13984
1993,996.63986
1994,997.13988
1995,997.6399
1996,998.13992
1997,998.63994
1998,999.13996
1999,999.63998
2000,1000.14
2001,1000.64
2002,1001.14
2003,1001.6401
2004,1002.1401
2005,1002.6401
2006,1003.1401
2007,1003.6401
2008,1004.1402
2009,1004.6402
2010,1005.1402
2011,1005.6402
2012,1006.1402
2013,1006.6403
2014,1007.1403
2015,1007.6403
2016,1008.1403
2017,1008.6403
2018,1009.1404
2019,1009.6404
2020,1010.1404
2021,1010.6404
2022,1011.1404
2023,1011.6405
2024,1012.1405
2025,1012.6405
2026,1013.1405
2027,1013.6405
2028,1014.1406
2029,1014.6406
2030,1015.1406
2031,1015.6406
2032,1016.1406
2033,1016.6407
2034,1017.1407
2035,1017.6407
2036,1018.1407
2037,1018.6407
2038,1019.1408
2039,1019.6408
2040,1020.1408
2041,1020.6408
2042,1021.1408
2043,1021.6409
2044,1022.1409
2045,1022.6409
2046,1023.1409
2047,1023.6409
2048,1024.141
2049,1024.641
2050,1025.141
2051,1025.641
2052,1026.141
2053,1026.6411
2054,1027.1411
2055,1027.6411
2056,1028.1411
2057,1028.6411
2058,1029.1412
2059,1029.6412
2060,1030.1412
2061,1030.6412
2062,1031.1412
2063,1031.6413
2064,1032.1413
2065,1032.6413
2066,1033.1413
2067,1033.6413
2068,1034.1414
2069,1034.6414
2070,1035.1414
2071,1035.6414
2072,1036.1414
2073,1036.6415
2074,1037.1415
2075,1037.6415
2076,1038.1415
2077,1038.6415
2078,1039.1416
2079,1039.6416
2080,1040.1416
2081,1040.6416
2082,1041.1416
2083,1041.6417
2084,1042.1417
2085,1042.6417
2086,1043.1417
2087,1043.6417
2088,1044.1418
2089,1044.6418
2090,1045.1418
2091,1045.6418
2092,1046.1418
2093,1046.6419
2094,1047.1419
2095,1047.6419
2096,1048.1419
2097,1048.6419
2098,1049.142
2099,1049.642
2100,1050.142
2101,1050.642
2102,1051.142
2103,1051.6421
2104,1052.1421
2105,1052.6421
2106,1053.1421
2107,1053.6421
2108,1054.1422
2109,1054.6422
2110,1055.1422
2111,1055.6422
2112,1056.1422
2113,1056.6423
2114,1057.1423
2115,1057.6423
2116,1058.1423
2117,1058.6423
2118,1059.1424
2119,1059.6424
2120,1060.1424
2121,1060.6424
2122,1061.1424
2123,1061.6425
2124,1062.1425
2125,1062.6425
2126,1063.1425
2127,1063.6425
2128,1064.1426
2129,1064.6426
2130,1065.1426
2131,1065.6426
2132,1066.1426
2133,1066.6427
2134,1067.1427
2135,1067.6427
2136,1068.1427
2137,1068.6427
2138,1069.1428
2139,1069.6428
2140,1070.1428
2141,1070.6428
2142,1071.1428
2143,1071.6429
2144,1072.1429
2145,1072.6429
2146,1073.1429
2147,1073.6429
2148,1074.143
2149,1074.643
2150,1075.143
2151,1075.643
2152,1076.143
2153,1076.6431
2154,1077.1431
2155,1077.6431
2156,1078.1431
2157,1078.6431
2158,1079.1432
2159,1079.6432
2160,1080.1432
2161,1080.6432
2162,1081.1432
2163,1081.6433
2164,1082.1433
2165,1082.6433
2166,1083.1433
2167,1083.6433
2168,1084.1434
2169,1084.6434
2170,1085.1434
2171,1085.6434
2172,1086.1434
2173,1086.6435
2174,1087.1435
2175,1087.6435
2176,1088.1435
2177,1088.6435
2178,1089.1436
2179,1089.6436
2180,1090.1436
2181,1090.6436
2182,1091.1436
2183,1091.6437
2184,1092.1437
2185,1092.6437
2186,1093.1437
2187,1093.6437
2188,1094.1438
2189,1094.6438
2190,1095.1438
2191,1095.6438
2192,1096.1438
2193,1096.6439
2194,1097.1439
2195,1097.6439
2196,1098.1439
2197,1098.6439
2198,1099.144
2199,1099.644
2200,1100.144
2201,1100.644
2202,1101.144
2203,1101.6441
2204,1102.1441
2205,1102.6441
2206,1103.1441
2207,1103.6441
2208,1104.1442
2209,1104.6442
2210,1105.1442
2211,1105.6442
2212,1106.1442
2213,1106.6443
2214,1107.1443
2215,1107.6443
2216,1108.1443
2217,1108.6443
2218,1109.1444
2219,1109.6444
2220,1110.1444
2221,1110.6444
2222,1111.1444
2223,1111.6445
2224,1112.1445
2225,1112.6445
2226,1113.1445
2227,1113.6445
2228,1114.1446
2229,1114.6446
2230,1115.1446
2231,1115.6446
2232,1116.1446
2233,1116.6447
2234,1117.1447
2235,1117.6447
2236,1118.1447
2237,1118.6447
2238,1119.1448
2239,1119.6448
2240,1120.1448
2241,1120.6448
2242,1121.1448
2243,1121.6449
2244,1122.1449
2245,1122.6449
2246,1123.1449
2247,1123.6449
2248,1124.145
2249,1124.645
2250,1125.145
2251,1125.645
2252,1126.145
2253,1126.6451
2254,1127.1451
2255,1127.6451
2256,1128.1451
2257,1128.6451
2258,1129.1452
2259,1129.6452
2260,1130.1452
2261,1130.6452
2262,1131.1452
2263,1131.6453
2264,1132.1453
2265,1132.6453
2266,1133.1453
2267,1133.6453
2268,1134.1454
2269,1134.6454
2270,1135.1454
2271,1135.6454
2272,1136.1454
2273,1136.6455
2274,1137.1455
2275,1137.6455
2276,1138.1455
2277,1138.6455
2278,1139.1456
2279,1139.6456
2280,1140.1456
2281,1140.6456
2282,1141.1456
2283,1141.6457
2284,1142.1457
2285,1142.6457
2286,1143.1457
2287,1143.6457
2288,1144.1458
2289,1144.6458
2290,1145.1458
2291,1145.6458
2292,1146.1458
2293,1146.6459
2294,1147.1459
2295,1147.6459
2296,1148.1459
2297,1148.6459
2298,1149.146
2299,1149.646
2300,1150.146
2301,1150.646
2302,1151.146
2303,1151.6461
2304,1152.1461
2305,1152.6461
2306,1153.1461
2307,1153.6461
2308,1154.1462
2309,1154.6462
2310,1155.1462
2311,1155.6462
2312,1156.1462
2313,1156.6463
2314,1157.1463
2315,1157.6463
2316,1158.1463
2317,1158.6463
2318,1159.1464
2319,1159.6464
2320,1160.1464
2321,1160.6464
2322,1161.1464
2323,1161.6465
2324,1162.1465
2325,1162.6465
2326,1163.1465
2327,1163.6465
2328,1164.1466
2329,1164.6466
2330,1165.1466
2331,1165.6466
2332,1166.1466
2333,1166.6467
2334,1167.1467
2335,1167.6467
2336,1168.1467
2337,1168.6467
2338,1169.1468
2339,1169.6468
2340,1170.1468
2341,1170.6468
2342,1171.1468
2343,1171.6469
2344,1172.1469
2345,1172.6469
2346,1173.1469
2347,1173.6469
2348,1174.147
2349,1174.647
2350,1175.147
2351,1175.647
2352,1176.147
2353,1176.6471
2354,1177.1471
2355,1177.6471
2356,1178.1471
2357,1178.6471
2358,1179.1472
2359,1179.6472
2360,1180.1472
2361,1180.6472
2362,1181.1472
2363,1181.6473
2364,1182.1473
2365,1182.6473
2366,1183.1473
2367,1183.6473
2368,1184.1474
2369,1184.6474
2370,1185.1474
2371,1185.6474
2372,1186.1474
2373,1186.6475
2374,1187.1475
2375,1187.6475
2376,1188.1475
2377,1188.6475
2378,1189.1476
2379,1189.6476
2380,1190.1476
2381,1190.6476
2382,1191.1476
2383,1191.6477
2384,1192.1477
2385,1192.6477
2386,1193.1477
2387,1193.6477
2388,1194.1478
2389,1194.6478
2390,1195.1478
2391,1195.6478
2392,1196.1478
2393,1196.6479
2394,1197.1479
2395,1197.6479
2396,1198.1479
2397,1198.6479
2398,1199.148
2399,1199.648
2400,1200.148
2401,1200.648
2402,1201.148
2403,1201.6481
2404,1202.1481
2405,1202.6481
2406,1203.1481
2407,1203.6481
2408,1204.1482
2409,1204.6482
2410,1205.1482
2411,1205.6482
2412,1206.1482
2413,1206.6483
2414,1207.1483
2415,1207.6483
2416,1208.1483
2417,1208.6483
2418,1209.1484
2419,1209.6484
2420,1210.1484
2421,1210.6484
2422,1211.1484
2423,1211.6485
2424,1212.1485
2425,1212.6485
2426,1213.1485
2427,1213.6485
2428,1214.1486
2429,1214.6486
2430,1215.1486
2431,1215.6486
2432,1216.1486
2433,1216.6487
2434,1217.1487
2435,1217.6487
2436,1218.1487
2437,1218.6487
2438,1219.1488
2439,1219.6488
2440,1220.1488
2441,1220.6488
2442,1221.1488
2443,1221.6489
2444,1222.1489
2445,1222.6489
2446,1223.1489
2447,1223.6489
2448,1224.149
2449,1224.649
2450,1225.149
2451,1225.649
2452,1226.149
2453,1226.6491
2454,1227.1491
2455,1227.6491
2456,1228.1491
2457,1228.6491
2458,1229.1492
2459,1229.6492
2460,1230.1492
2461,1230.6492
2462,1231.1492
2463,1231.6493
2464,1232.1493
2465,1232.6493
2466,1233.1493
2467,1233.6493
2468,1234.1494
2469,1234.6494
2470,1235.1494
2471,1235.6494
2472,1236.1494
2473,1236.6495
2474,1237.1495
2475,1237.6495
2476,1238.1495
2477,1238.6495
2478,1239.1496
2479,1239.6496
2480,1240.1496
2481,1240.6496
2482,1241.1496
2483,1241.6497
2484,1242.1497
2485,1242.6497
2486,1243.1497
2487,1243.6497
2488,1244.1498
2489,1244.6498
2490,1245.1498
2491,1245.6498
2492,1246.1498
2493,1246.6499
2494,1247.1499
2495,1247.6499
2496,1248.1499
2497,1248.6499
2498,1249.15
2499,1249.65
2500,1250.15
2501,1250.65
2502,1251.15
2503,1251.6501
2504,1252.1501
2505,1252.6501
2506,1253.1501
2507,1253.6501
2508,1254.1502
2509,1254.6502
2510,1255.1502
2511,1255.6502
2512,1256.1502
2513,1256.6503
2514,1257.1503
2515,1257.6503
2516,1258.1503
2517,1258.6503
2518,1259.1504
2519,1259.6504
2520,1260.1504
2521,1260.6504
2522,1261.1504
2523,1261.6505
2524,1262.1505
2525,1262.6505
2526,1263.1505
2527,1263.6505
2528,1264.1506
2529,1264.6506
2530,1265.1506
2531,1265.6506
2532,1266.1506
2533,1266.6507
2534,1267.1507
2535,1267.6507
2536,1268.1507
2537,1268.6507
2538,1269.1508
2539,1269.6508
2540,1270.1508
2541,1270.6508
2542,1271.1508
2543,1271.6509
2544,1272.1509
2545,1272.6509
2546,1273.1509
2547,1273.6509
2548,1274.151
2549,1274.651
2550,1275.151
2551,1275.651
2552,1276.151
2553,1276.6511
2554,1277.1511
2555,1277.6511
2556,1278.1511
2557,1278.6511
2558,1279.1512
2559,1279.6512
2560,1280.1512
2561,1280.6512
2562,1281.1512
2563,1281.6513
2564,1282.1513
2565,1282.6513
2566,1283.1513
2567,1283.6513
2568,1284.1514
2569,1284.6514
2570,1285.1514
2571,1285.6514
2572,1286.1514
2573,1286.6515
2574,1287.1515
2575,1287.6515
2576,1288.1515
2577,1288.6515
2578,1289.1516
2579,1289.6516
2580,1290.1516
2581,1290.6516
2582,1291.1516
2583,1291.6517
2584,1292.1517
2585,1292.6517
2586,1293.1517
2587,1293.6517
2588,1294.1518
2589,1294.6518
2590,1295.1518
2591,1295.6518
2592,1296.1518
2593,1296.6519
2594,1297.1519
2595,1297.6519
2596,1298.1519
2597,1298.6519
2598,1299.152
2599,1299.652
2600,1300.152
2601,1300.652
2602,1301.152
2603,1301.6521
2604,1302.1521
2605,1302.6521
2606,1303.1521
2607,1303.6521
2608,1304.1522
2609,1304.6522
2610,1305.1522
2611,1305.6522
2612,1306.1522
2613,1306.6523
2614,1307.1523
2615,1307.6523
2616,1308.1523
2617,1308.6523
2618,1309.1524
2619,1309.6524
2620,1310.1524
2621,1310.6524
2622,1311.1524
2623,1311.6525
2624,1312.1525
2625,1312.6525
2626,1313.1525
2627,1313.6525
2628,1314.1526
2629,1314.6526
2630,1315.1526
2631,1315.6526
2632,1316.1526
2633,1316.6527
2634,1317.1527
2635,1317.6527
2636,1318.1527
2637,1318.6527
2638,1319.1528
2639,1319.6528
2640,1320.1528
2641,1320.6528
2642,1321.1528
2643,1321.6529
2644,1322.1529
2645,1322.6529
2646,1323.1529
2647,1323.6529
2648,1324.153
2649,1324.653
2650,1325.153
2651,1325.653
2652,1326.153
2653,1326.6531
2654,1327.1531
2655,1327.6531
2656,1328.1531
2657,1328.6531
2658,1329.1532
2659,1329.6532
2660,1330.1532
2661,1330.6532
2662,1331.1532
2663,1331.6533
2664,1332.1533
2665,1332.6533
2666,1333.1533
2667,1333.6533
2668,1334.1534
2669,1334.6534
2670,1335.1534
2671,1335.6534
2672,1336.1534
2673,1336.6535
2674,1337.1535
2675,1337.6535
2676,1338.1535
2677,1338.6535
2678,1339.1536
2679,1339.6536
2680,1340.1536
2681,1340.6536
2682,1341.1536
2683,1341.6537
2684,1342.1537
2685,1342.6537
2686,1343.1537
2687,1343.6537
2688,1344.1538
2689,1344.6538
2690,1345.1538
2691,1345.6538
2692,1346.1538
2693,1346.6539
2694,1347.1539
2695,1347.6539
2696,1348.1539
2697,1348.6539
2698,1349.154
2699,1349.654
2700,1350.154
2701,1350.654
2702,1351.154
2703,1351.6541
2704,1352.1541
2705,1352.6541
2706,1353.1541
2707,1353.6541
2708,1354.1542
2709,1354.6542
2710,1355.1542
2711,1355.6542
2712,1356.1542
2713,1356.6543
2714,1357.1543
2715,1357.6543
2716,1358.1543
2717,1358.6543
2718,1359.1544
2719,1359.6544
2720,1360.1544
2721,1360.6544
2722,1361.1544
2723,1361.6545
2724,1362.1545
2725,1362.6545
2726,1363.1545
2727,1363.6545
2728,1364.1546
2729,1364.6546
2730,1365.1546
2731,1365.6546
2732,1366.1546
2733,1366.6547
2734,1367.1547
2735,1367.6547
2736,1368.1547
2737,1368.6547
2738,1369.1548
2739,1369.6548
2740,1370.1548
2741,1370.6548
2742,1371.1548
2743,1371.6549
2744,1372.1549
2745,1372.6549
2746,1373.1549
2747,1373.6549
2748,1374.155
2749,1374.655
2750,1375.155
2751,1375.655
2752,1376.155
2753,1376.6551
2754,1377.1551
2755,1377.6551
2756,1378.1551
2757,1378.6551
2758,1379.1552
2759,1379.6552
2760,1380.1552
2761,1380.6552
2762,1381.1552
2763,1381.6553
2764,1382.1553
2765,1382.6553
2766,1383.1553
2767,1383.6553
2768,1384.1554
2769,1384.6554
2770,1385.1554
2771,1385.6554
2772,1386.1554
2773,1386.6555
2774,1387.1555
2775,1387.6555
2776,1388.1555
2777,1388.6555
2778,1389.1556
2779,1389.6556
2780,1390.1556
2781,1390.6556
2782,1391.1556
2783,1391.6557
2784,1392.1557
2785,1392.6557
2786,1393.1557
2787,1393.6557
2788,1394.1558
2789,1394.6558
2790,1395.1558
2791,1395.6558
2792,1396.1558
2793,1396.6559
2794,1397.1559
2795,1397.6559
2796,1398.1559
2797,1398.6559
2798,1399.156
2799,1399.656
2800,1400.156
2801,1400.656
2802,1401.156
2803,1401.6561
2804,1402.1561
2805,1402.6561
2806,1403.1561
2807,1403.6561
2808,1404.1562
2809,1404.6562
2810,1405.1562
2811,1405.6562
2812,1406.1562
2813,1406.6563
2814,1407.1563
2815,1407.6563
2816,1408.1563
2817,1408.6563
2818,1409.1564
2819,1409.6564
2820,1410.1564
2821,1410.6564
2822,1411.1564
2823,1411.6565
2824,1412.1565
2825,1412.6565
2826,1413.1565
2827,1413.6565
2828,1414.1566
2829,1414.6566
2830,1415.1566
2831,1415.6566
2832,1416.1566
2833,1416.6567
2834,1417.1567
2835,1417.6567
2836,1418.1567
2837,1418.6567
2838,1419.1568
2839,1419.6568
2840,1420.1568
2841,1420.6568
2842,1421.1568
2843,1421.6569
2844,1422.1569
2845,1422.6569
2846,1423.1569
2847,1423.6569
2848,1424.157
2849,1424.657
2850,1425.157
2851,1425.657
2852,1426.157
2853,1426.6571
2854,1427.1571
2855,1427.6571
2856,1428.1571
2857,1428.6571
2858,1429.1572
2859,1429.6572
2860,1430.1572
2861,1430.6572
2862,1431.1572
2863,1431.6573
2864,1432.1573
2865,1432.6573
2866,1433.1573
2867,1433.6573
2868,1434.1574
2869,1434.6574
2870,1435.1574
2871,1435.6574
2872,1436.1574
2873,1436.6575
2874,1437.1575
2875,1437.6575
2876,1438.1575
2877,1438.6575
2878,1439.1576
2879,1439.6576
2880,1440.1576
2881,1440.6576
2882,1441.1576
2883,1441.6577
2884,1442.1577
2885,1442.6577
2886,1443.1577
2887,1443.6577
2888,1444.1578
2889,1444.6578
2890,1445.1578
2891,1445.6578
2892,1446.1578
2893,1446.6579
2894,1447.1579
2895,1447.6579
2896,1448.1579
2897,1448.6579
2898,1449.158
2899,1449.658
2900,1450.158
2901,1450.658
2902,1451.158
2903,1451.6581
2904,1452.1581
2905,1452.6581
2906,1453.1581
2907,1453.6581
2908,1454.1582
2909,1454.6582
2910,1455.1582
2911,1455.6582
2912,1456.1582
2913,1456.6583
2914,1457.1583
2915,1457.6583
2916,1458.1583
2917,1458.6583
2918,1459.1584
2919,1459.6584
2920,1460.1584
2921,1460.6584
2922,1461.1584
2923,1461.6585
2924,1462.1585
2925,1462.6585
2926,1463.1585
2927,1463.6585
2928,1464.1586
2929,1464.6586
2930,1465.1586
2931,1465.6586
2932,1466.1586
2933,1466.6587
2934,1467.1587
2935,1467.6587
2936,1468.1587
2937,1468.6587
2938,1469.1588
2939,1469.6588
2940,1470.1588
2941,1470.6588
2942,1471.1588
2943,1471.6589
2944,1472.1589
2945,1472.6589
2946,1473.1589
2947,1473.6589
2948,1474.159
2949,1474.659
2950,1475.159
2951,1475.659
2952,1476.159
2953,1476.6591
2954,1477.1591
2955,1477.6591
2956,1478.1591
2957,1478.6591
2958,1479.1592
2959,1479.6592
2960,1480.1592
2961,1480.6592
2962,1481.1592
2963,1481.6593
2964,1482.1593
2965,1482.6593
2966,1483.1593
2967,1483.6593
2968,1484.1594
2969,1484.6594
2970,1485.1594
2971,1485.6594
2972,1486.1594
2973,1486.6595
2974,1487.1595
2975,1487.6595
2976,1488.1595
2977,1488.6595
2978,1489.1596
2979,1489.6596
2980,1490.1596
2981,1490.6596
2982,1491.1596
2983,1491.6597
2984,1492.1597
2985,1492.6597
2986,1493.1597
2987,1493.6597
2988,1494.1598
2989,1494.6598
2990,1495.1598
2991,1495.6598
2992,1496.1598
2993,1496.6599
2994,1497.1599
2995,1497.6599
2996,1498.1599
2997,1498.6599
2998,1499.16
2999,1499.66
3000,1500.16
3001,1500.66
3002,1501.16
3003,1501.6601
3004,1502.1601
3005,1502.6601
3006,1503.1601
3007,1503.6601
3008,1504.1602
3009,1504.6602
3010,1505.1602
3011,1505.6602
3012,1506.1602
3013,1506.6603
3014,1507.1603
3015,1507.6603
3016,1508.1603
3017,1508.6603
3018,1509.1604
3019,1509.6604
3020,1510.1604
3021,1510.6604
3022,1511.1604
3023,1511.6605
3024,1512.1605
3025,1512.6605
3026,1513.1605
3027,1513.6605
3028,1514.1606
3029,1514.6606
3030,1515.1606
3031,1515.6606
3032,1516.1606
3033,1516.6607
3034,1517.1607
3035,1517.6607
3036,1518.1607
3037,1518.6607
3038,1519.1608
3039,1519.6608
3040,1520.1608
3041,1520.6608
3042,1521.1608
3043,1521.6609
3044,1522.1609
3045,1522.6609
3046,1523.1609
3047,1523.6609
3048,1524.161
3049,1524.661
3050,1525.161
3051,1525.661
3052,1526.161
3053,1526.6611
3054,1527.1611
3055,1527.6611
3056,1528.1611
3057,1528.6611
3058,1529.1612
3059,1529.6612
3060,1530.1612
3061,1530.6612
3062,1531.1612
3063,1531.6613
3064,1532.1613
3065,1532.6613
3066,1533.1613
3067,1533.6613
3068,1534.1614
3069,1534.6614
3070,1535.1614
3071,1535.6614
3072,1536.1614
3073,1536.6615
3074,1537.1615
3075,1537.6615
3076,1538.1615
3077,1538.6615
3078,1539.1616
3079,1539.6616
3080,1540.1616
3081,1540.6616
3082,1541.1616
3083,1541.6617
3084,1542.1617
3085,1542.6617
3086,1543.1617
3087,1543.6617
3088,1544.1618
3089,1544.6618
3090,1545.1618
3091,1545.6618
3092,1546.1618
3093,1546.6619
3094,1547.1619
3095,1547.6619
3096,1548.1619
3097,1548.6619
3098,1549.162
3099,1549.662
3100,1550.162
3101,1550.662
3102,1551.162
3103,1551.6621
3104,1552.1621
3105,1552.6621
3106,1553.1621
3107,1553.6621
3108,1554.1622
3109,1554.6622
3110,1555.1622
3111,1555.6622
3112,1556.1622
3113,1556.6623
3114,1557.1623
3115,1557.6623
3116,1558.1623
3117,1558.6623
3118,1559.1624
3119,1559.6624
3120,1560.1624
3121,1560.6624
3122,1561.1624
3123,1561.6625
3124,1562.1625
3125,1562.6625
3126,1563.1625
3127,1563.6625
3128,1564.1626
3129,1564.6626
3130,1565.1626
3131,1565.6626
3132,1566.1626
3133,1566.6627
3134,1567.1627
3135,1567.6627
3136,1568.1627
3137,1568.6627
3138,1569.1628
3139,1569.6628
3140,1570.1628
3141,1570.6628
3142,1571.1628
3143,1571.6629
3144,1572.1629
3145,1572.6629
3146,1573.1629
3147,1573.6629
3148,1574.163
3149,1574.663
3150,1575.163
3151,1575.663
3152,1576.163
3153,1576.6631
3154,1577.1631
3155,1577.6631
3156,1578.1631
3157,1578.6631
3158,1579.1632
3159,1579.6632
3160,1580.1632
3161,1580.6632
3162,1581.1632
3163,1581.6633
3164,1582.1633
3165,1582.6633
3166,1583.1633
3167,1583.6633
3168,1584.1634
3169,1584.6634
3170,1585.1634
3171,1585.6634
3172,1586.1634
3173,1586.6635
3174,1587.1635
3175,1587.6635
3176,1588.1635
3177,1588.6635
3178,1589.1636
3179,1589.6636
3180,1590.1636
3181,1590.6636
3182,1591.1636
3183,1591.6637
3184,1592.1637
3185,1592.6637
3186,1593.1637
3187,1593.6637
3188,1594.1638
3189,1594.6638
3190,1595.1638
3191,1595.6638
3192,1596.1638
3193,1596.6639
3194,1597.1639
3195,1597.6639
3196,1598.1639
3197,1598.6639
3198,1599.164
3199,1599.664
3200,1600.164
3201,1600.664
3202,1601.164
3203,1601.6641
3204,1602.1641
3205,1602.6641
3206,1603.1641
3207,1603.6641
3208,1604.1642
3209,1604.6642
3210,1605.1642
3211,1605.6642
3212,1606.1642
3213,1606.6643
3214,1607.1643
3215,1607.6643
3216,1608.1643
3217,1608.6643
3218,1609.1644
3219,1609.6644
3220,1610.1644
3221,1610.6644
3222,1611.1644
3223,1611.6645
3224,1612.1645
3225,1612.6645
3226,1613.1645
3227,1613.6645
3228,1614.1646
3229,1614.6646
3230,1615.1646
3231,1615.6646
3232,1616.1646
3233,1616.6647
3234,1617.1647
3235,1617.6647
3236,1618.1647
3237,1618.6647
3238,1619.1648
3239,1619.6648
3240,1620.1648
3241,1620.6648
3242,1621.1648
3243,1621.6649
3244,1622.1649
3245,1622.6649
3246,1623.1649
3247,1623.6649
3248,1624.165
3249,1624.665
3250,1625.165
3251,1625.665
3252,1626.165
3253,1626.6651
3254,1627.1651
3255,1627.6651
3256,1628.1651
3257,1628.6651
3258,1629.1652
3259,1629.6652
3260,1630.1652
3261,1630.6652
3262,1631.1652
3263,1631.6653
3264,1632.1653
3265,1632.6653
3266,1633.1653
3267,1633.6653
3268,1634.1654
3269,1634.6654
3270,1635.1654
3271,1635.6654
3272,1636.1654
3273,1636.6655
3274,1637.1655
3275,1637.6655
3276,1638.1655
3277,1638.6655
3278,1639.1656
3279,1639.6656
3280,1640.1656
3281,1640.6656
3282,1641.1656
3283,1641.6657
3284,1642.1657
3285,1642.6657
3286,1643.1657
3287,1643.6657
3288,1644.1658
3289,1644.6658
3290,1645.1658
3291,1645.6658
3292,1646.1658
3293,1646.6659
3294,1647.1659
3295,1647.6659
3296,1648.1659
3297,1648.6659
3298,1649.166
3299,1649.666
3300,1650.166
3301,1650.666
3302,1651.166
3303,1651.6661
3304,1652.1661
3305,1652.6661
3306,1653.1661
3307,1653.6661
3308,1654.1662
3309,1654.6662
3310,1655.1662
3311,1655.6662
3312,1656.1662
3313,1656.6663
3314,1657.1663
3315,1657.6663
3316,1658.1663
3317,1658.6663
3318,1659.1664
3319,1659.6664
3320,1660.1664
3321,1660.6664
3322,1661.1664
3323,1661.6665
3324,1662.1665
3325,1662.6665
3326,1663.1665
3327,1663.6665
3328,1664.1666
3329,1664.6666
3330,1665.1666
3331,1665.6666
3332,1666.1666
3333,1666.6667
3334,1667.1667
3335,1667.6667
3336,1668.1667
3337,1668.6667
3338,1669.1668
3339,1669.6668
3340,1670.1668
3341,1670.6668
3342,1671.1668
3343,1671.6669
3344,1672.1669
3345,1672.6669
3346,1673.1669
3347,1673.6669
3348,1674.167
3349,1674.667
3350,1675.167
3351,1675.667
3352,1676.167
3353,1676.6671
3354,1677.1671
3355,1677.6671
3356,1678.1671
3357,1678.6671
3358,1679.1672
3359,1679.6672
3360,1680.1672
3361,1680.6672
3362,1681.1672
3363,1681.6673
3364,1682.1673
3365,1682.6673
3366,1683.1673
3367,1683.6673
3368,1684.1674
3369,1684.6674
3370,1685.1674
3371,1685.6674
3372,1686.1674
3373,1686.6675
3374,1687.1675
3375,1687.6675
3376,1688.1675
3377,1688.6675
3378,1689.1676
3379,1689.6676
3380,1690.1676
3381,1690.6676
3382,1691.1676
3383,1691.6677
3384,1692.1677
3385,1692.6677
3386,1693.1677
3387,1693.6677
3388,1694.1678
3389,1694.6678
3390,1695.1678
3391,1695.6678
3392,1696.1678
3393,1696.6679
3394,1697.1679
3395,1697.6679
3396,1698.1679
3397,1698.6679
3398,1699.168
3399,1699.668
3400,1700.168
3401,1700.668
3402,1701.168
3403,1701.6681
3404,1702.1681
3405,1702.6681
3406,1703.1681
3407,1703.6681
3408,1704.1682
3409,1704.6682
3410,1705.1682
3411,1705.6682
3412,1706.1682
3413,1706.6683
3414,1707.1683
3415,1707.6683
3416,1708.1683
3417,1708.6683
3418,1709.1684
3419,1709.6684
3420,1710.1684
3421,1710.6684
3422,1711.1684
3423,1711.6685
3424,1712.1685
3425,1712.6685
3426,1713.1685
3427,1713.6685
3428,1714.1686
3429,1714.6686
3430,1715.1686
3431,1715.6686
3432,1716.1686
3433,1716.6687
3434,1717.1687
3435,1717.6687
3436,1718.1687
3437,1718.6687
3438,1719.1688
3439,1719.6688
3440,1720.1688
3441,1720.6688
3442,1721.1688
3443,1721.6689
3444,1722.1689
3445,1722.6689
3446,1723.1689
3447,1723.6689
3448,1724.169
3449,1724.669
3450,1725.169
3451,1725.669
3452,1726.169
3453,1726.6691
3454,1727.1691
3455,1727.6691
3456,1728.1691
3457,1728.6691
3458,1729.1692
