,0
0,-1.5882014e-08
1,3.3669727e-09
2,-9.7781045e-09
3,1.0879927e-08
4,5.7129345e-08
5,-1.6113567e-08
6,1.0127026e-08
7,-6.1444865e-08
8,-7.3845197e-09
9,6.5761006e-09
10,2.8639404e-08
11,2.1585036e-07
12,7.306628e-07
13,1.761467e-06
14,5.4403254e-06
15,1.3120593e-05
16,2.7901604e-05
17,6.292191e-05
18,0.00013492815
19,0.00020203461
20,0.00018216927
21,0.0003047398
22,0.0005531095
23,0.00093632477
24,0.0014204044
25,0.0022343989
26,0.0034820435
27,0.005151724
28,0.0076406403
29,0.010057592
30,0.012715023
31,0.015650224
32,0.018162753
33,0.020903379
34,0.023034908
35,0.024995377
36,0.026718657
37,0.02788978
38,0.028793642
39,0.02947549
40,0.029880472
41,0.030560384
42,0.030785887
43,0.031182833
44,0.03150862
45,0.032063033
46,0.032239884
47,0.03212871
48,0.033157732
49,0.033375688
50,0.034913518
51,0.035040237
52,0.036382798
53,0.03933764
54,0.041368697
55,0.04213
56,0.044981454
57,0.047055844
58,0.053184874
59,0.051767148
60,0.055216778
61,0.057442967
62,0.060004316
63,0.062898226
64,0.0651898
65,0.068797685
66,0.06996164
67,0.07216542
68,0.07112974
69,0.07212988
70,0.077444814
71,0.076581225
72,0.07748048
73,0.07931587
74,0.078751616
75,0.079491876
76,0.080154486
77,0.08143232
78,0.07729236
79,0.07858343
80,0.078668915
81,0.078641094
82,0.08063492
83,0.07723371
84,0.08092271
85,0.07823623
86,0.07737847
87,0.078557864
88,0.078803554
89,0.07733556
90,0.0735565
91,0.07657838
92,0.075667016
93,0.07466441
94,0.07799018
95,0.0770472
96,0.07670487
97,0.07462849
98,0.07548199
99,0.075349875
100,0.076416515
101,0.075980484
102,0.07429649
103,0.077899374
104,0.0768395
105,0.075234324
106,0.07426593
107,0.0730105
108,0.07443666
109,0.076667726
110,0.07631134
111,0.07469117
112,0.076845124
113,0.07125022
114,0.07457556
115,0.074405536
116,0.073823445
117,0.07579421
118,0.07493301
119,0.07545874
120,0.07703706
121,0.07310048
122,0.07424195
123,0.07289301
124,0.07114417
125,0.072306596
126,0.07607905
127,0.07269154
128,0.07388722
129,0.0734559
130,0.07354719
131,0.07116942
132,0.070305035
133,0.07394132
134,0.0722868
135,0.06965095
136,0.07308607
137,0.073799275
138,0.07285368
139,0.072404444
140,0.07082976
141,0.07697644
142,0.073544055
143,0.07062148
144,0.07014309
145,0.0732074
146,0.07068234
147,0.072175264
148,0.0712148
149,0.07219258
150,0.0712106
151,0.06840538
152,0.070572145
153,0.06916308
154,0.071580805
155,0.06982235
156,0.073086105
157,0.070723884
158,0.072200045
159,0.06977634
160,0.07038432
161,0.07399666
162,0.070454165
163,0.07042734
164,0.06934099
165,0.070547305
166,0.06713416
167,0.06792307
168,0.070601314
169,0.0701021
170,0.07306415
171,0.07052561
172,0.07287117
173,0.06873956
174,0.06680492
175,0.07089374
176,0.068497635
177,0.06610191
178,0.070358135
179,0.070530035
180,0.069172874
181,0.06779877
182,0.0708226
183,0.06817334
184,0.06505741
185,0.0694331
186,0.06730539
187,0.069032446
188,0.06949234
189,0.0677427
190,0.06803076
191,0.06904472
192,0.06868426
193,0.064999156
194,0.067467965
195,0.066338934
196,0.068039715
197,0.066334374
198,0.06574426
199,0.06728873
200,0.066680744
201,0.06756838
202,0.06483106
203,0.066606104
204,0.066967845
205,0.066112466
206,0.06581286
207,0.06448629
208,0.06643555
209,0.06646051
210,0.06508879
211,0.064409606
212,0.064478874
213,0.06538988
214,0.06697752
