,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.19134454,-0.8189948,0.26379925,0.24179953,0.3335062,-0.18526503,0.36596906,0.11009193,-0.13226902,0.3363706,0.0045808353,-0.53937846,0.18838471,0.30230308,-0.6736396,-0.24923883
1,-0.69456494,0.21483883,-0.3841388,0.6982663,-0.19875863,0.59532064,0.089454,-0.46027493,0.76597655,-0.43769652,-0.6234186,0.49239877,-0.42741305,-0.79258066,0.49477103,0.6026077
2,-0.16293922,0.064174466,-0.6590341,0.3581664,0.08444266,0.1336959,-0.62576586,0.033633534,0.24213967,-0.30945727,-0.35884938,0.09537413,0.0034963218,-0.35744455,0.012748603,0.40181988
3,-0.27468845,0.15036692,-0.24581689,0.07952901,-0.2461483,0.5776148,-0.17972344,0.082086086,0.23345459,-0.5100008,0.09151738,-0.35794953,0.3666723,-0.024707101,-0.14529815,-0.1057971
4,-0.017810816,0.045022015,-0.009242925,-0.103486426,-0.017024111,0.065170966,-0.03583032,0.01625212,-0.17405337,-0.16405135,0.06210966,-0.22891185,0.12869394,0.06168006,-0.10171061,0.088200085
5,0.2267183,0.025510421,-0.13267092,-0.2547275,-0.0055944496,-0.18229833,0.053823926,0.028304473,-0.22494037,-0.18036659,0.033902284,-0.25691506,0.09215156,0.14951855,-0.07124991,-0.010788111
6,-0.21337847,0.079259776,-0.12634157,-0.055021357,0.13770284,0.24322474,-0.13566896,0.060513858,-0.0616258,-0.2945177,0.108612604,-0.31792977,0.30847922,0.057601463,-0.07303081,-0.045122895
7,-0.11153813,0.01221017,0.088824324,-0.14455532,-0.0398986,-0.081169054,0.0527809,-0.0061863232,-0.03797371,0.068580784,0.08853247,0.03234936,0.06413316,0.027654665,0.013857894,0.101776406
