,0
0,-0.16502702
1,-0.11795233
2,-0.16568436
3,0.11236962
4,-0.24132626
5,0.10774005
6,0.15616181
7,0.15272182
8,-0.15893544
9,0.036892265
10,0.108844765
11,0.1190441
12,0.10020003
13,0.12734663
14,0.1994362
15,0.13569008
16,0.10580603
17,0.13641955
18,-0.12893064
19,0.13387094
20,0.081999846
21,-0.10109938
22,-0.14242777
23,-0.10856298
24,-0.11733479
25,0.15338624
26,0.13745393
27,-0.13049594
28,0.07428421
29,0.06617998
30,0.08485403
31,0.12749885
32,-0.09703757
33,0.11319325
34,0.11888423
35,-0.14276567
36,-0.1555819
37,0.14270273
38,0.13130946
39,0.13138682
40,-0.18145859
41,0.11798742
42,0.14109173
43,0.12211448
44,0.14569142
45,0.15795995
46,-0.16556953
47,0.12845427
48,0.14576253
49,-0.1533348
50,0.022991525
51,-0.13400206
52,0.121700875
53,-0.01710727
54,-0.14269334
55,-0.14407547
56,0.10468928
57,-0.15360238
58,-0.12680018
59,0.07405509
60,0.14809427
61,0.15881969
62,-0.1892766
63,-0.11125726
