,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-0.10963888,0.15869845,-0.15318705,-0.09736899,-0.06723052,-0.18632595,0.07642623,-0.13268948,0.032830622,0.055771694,0.14761108,0.10156424,-0.035417255,0.09653121,0.10501082,-0.09194716,0.11608515,0.09693353,-0.007242387,-0.17890127,0.05745534,-0.06764703,0.10503468,-0.14120093,0.10687131,0.017239382,-0.011192922,0.026144413,0.04786116,0.066939406,-0.08444205,0.1701203,-0.028511303,-0.18402931,-0.11624189,-0.011346586,0.15341206,0.030699093,-0.0020419676,-0.06711035,0.12593211,0.017402798,-0.13896653,-0.2442866,-0.068497516,0.101042464,-0.07093938,-0.16049296,0.17977463,-0.042105805,-0.099450566,0.061243158,-0.07099119,0.073562674,-0.07354663,-0.019641332,0.07975239,-0.1296983,0.117727995,0.1308773,0.051467534,-0.14261913,0.14449717,-0.091067456,-0.12408677,0.03212102,0.07029505,0.019440267,0.08779408,0.12113248,-0.029496454,-0.0965585,-0.15399048,-0.14575283,0.17060676,-0.093883365,0.13485199,-0.055285864,0.048122868,0.1665506,0.07526439,-0.13097432,-0.16287826,-0.00059610244,0.020292997,0.11850453,0.047132086,-0.079772994,-0.033320174,-0.105498984,-0.11764683,0.09555056,-0.024190847,-0.1876769,-0.05346942,0.122732446,0.07760672,0.109500065,-0.010807462,0.06594439
1,-0.099648654,-0.21124983,0.1211234,0.1224677,-0.025461864,-0.011294149,0.084840514,0.044078216,-0.082600616,-0.12899907,0.07427072,-0.15240347,-0.1462003,0.053802766,0.067139894,-0.03036295,0.07077459,-0.042789966,-0.02057043,0.09686834,-0.1332053,0.119356565,0.007867604,-0.14744669,-0.056676857,-0.11141007,-0.057986077,0.046810586,-0.24022292,0.089663215,0.047219012,-0.12143606,-0.074469425,-0.081950426,-0.13275214,-0.1389071,-0.106204726,0.19167556,0.06185845,-0.02868356,-0.07967383,-0.16748472,0.11671519,0.05997093,-0.17782487,0.0685013,-0.17235853,-0.2060336,0.026900746,0.016633883,0.09547777,0.08023272,-0.048579633,-0.081078924,-0.072185755,0.15850826,0.027674261,-0.029307112,-0.32479143,-0.02870649,-0.06775744,0.040856075,-0.018583966,0.008423287,-0.064933605,-0.083100446,-0.26526496,0.03799976,-0.035647582,0.09729601,-0.14633939,-0.14834395,-0.2303672,-0.0261872,-0.14002793,-0.012522926,-0.24365824,-0.24643123,-0.06154042,-0.20581897,-0.1261908,-0.05064823,-0.15748379,-0.12461846,-0.15158677,0.09671757,-0.19466774,-0.070070356,0.034126196,-0.18732347,0.11200603,0.109747574,-0.2647936,-0.0841091,-0.14403357,0.122627616,-0.11091775,0.10352287,0.19606446,0.1097936
2,-0.17154586,-0.0235449,-0.088502906,-0.18321587,-0.20228903,-0.18328688,-0.04771798,-0.33413577,-0.0032717183,-0.27855396,-0.08295603,-0.09414779,-0.1173675,-0.066674754,0.068884395,-0.04236429,0.12438761,-0.020066742,0.035911523,-0.10599922,-0.0072298497,0.053371385,-0.1442113,-0.08015399,-0.18869485,-0.035871938,0.032068145,-0.1427416,-0.28425872,-0.06793764,0.027792687,-0.10572456,-0.08621897,-0.065404534,-0.104170896,-0.2036788,0.109806284,-0.091630444,-0.04028207,0.12644851,0.041837078,0.11771453,-0.004585487,-0.0013329571,0.059610263,0.14195907,-0.06349521,0.06745009,-0.062251296,0.093978114,-0.08436192,-0.020245275,-0.06470548,0.032701176,-0.14712682,-0.088425174,0.0017609062,0.091494896,-0.19814992,-0.1478477,0.018301722,-0.09983617,-0.13996734,-0.120323375,-0.044478863,-0.20727596,-0.042987783,0.0141946,-0.057548743,-0.18861477,0.0041145165,0.022328015,-0.08365928,-0.028228564,0.17134288,-0.1704292,-0.0069654654,0.040697735,0.017126067,-0.10516868,0.038488425,-0.02601476,-0.274391,-0.11923046,-0.038826205,-0.06747952,0.041784536,-0.12590069,-0.12460862,-0.11301738,-0.07753438,-0.1594522,-0.19836646,0.009671104,0.11431605,-0.18617788,0.07669828,-0.06850291,0.05671417,-0.03044175
3,-0.065777846,-0.23921691,0.04990565,0.12214075,-0.09759969,-0.07522228,-0.01667061,-0.09566306,-0.14096232,-0.11790237,-0.2036561,0.1361603,0.08906123,0.044187665,0.14574574,0.015287166,-0.050806914,-0.18227652,-0.14866698,-0.16142264,0.077749774,-0.18370683,-0.1574637,-0.057512473,0.064268164,0.0049073915,0.032635093,0.01780505,0.17035434,-0.124456786,-0.055149768,-0.022584898,0.037290987,-0.017785631,-0.124867424,-0.032703023,-0.07366369,-0.13115588,-0.007660426,-0.006163545,-0.14186426,-0.32196513,-0.10449984,-0.15475753,-0.010501042,-0.077078424,-0.032834917,0.11028772,-0.08771212,-0.041641362,-0.07656462,-0.063295566,-0.0057566673,-0.21632944,0.022126948,0.20225406,0.025595963,-0.046727885,-0.14570828,0.062438007,-0.14930412,0.08025736,-0.112298615,0.056949366,-0.022708958,-0.22393984,-0.18829118,-0.057120807,-0.07091525,-0.0088589275,-0.14700145,-0.24562007,-0.11160937,0.037321847,0.06995882,0.040085014,-0.18065496,0.045810472,-0.03347455,0.08578575,-0.0946308,-0.0111385835,-0.14322859,0.0879167,-0.25957388,-0.20109732,-0.042284317,-0.1657192,0.13347039,0.08450759,0.063945316,-0.0504475,0.07457521,-0.020983955,-0.18270186,-0.24272282,-0.23076636,-0.028123252,-0.14790963,0.05602008
4,-0.15362784,0.19838966,-0.005952624,0.23680347,-0.27324978,0.21533208,0.05460271,0.25676614,0.031272806,0.13094409,-0.053163316,0.03482362,-0.010324981,0.066522725,0.021019898,-0.17620742,0.10190019,0.09578747,-0.08641014,0.01750831,0.15228103,0.17539707,0.081101,0.103329785,0.04169937,-0.1324651,0.13881204,0.008117069,0.01772448,0.015778514,0.09554785,0.092684895,-0.08725568,-0.023644159,0.2028417,0.020018356,0.117381595,0.16532312,0.056041606,-0.07502661,0.00035709632,-0.21519302,-0.059441425,0.061968807,0.04039459,0.069211,0.09777234,0.03297306,-0.15772384,0.011235001,0.07795451,-0.09055433,0.26330197,0.056609407,0.12042822,0.058085963,-0.23762439,0.0012585808,-0.07221891,-0.13785608,-0.043156575,-0.17060344,-0.12912339,0.037746113,-0.07769661,0.1856041,-0.08986923,-0.13013203,0.065252766,-0.3155359,-0.12678762,0.16040252,0.016292254,0.08997236,-0.116540864,0.03574779,0.0641536,0.11429429,-0.03623197,0.004903785,0.098028354,0.1379673,-0.02552473,-0.017941717,-0.19391967,0.07731815,0.08051329,0.14741445,0.11999692,0.0825183,0.013274936,0.08166672,-0.12323862,0.1496798,-0.10554653,0.055478364,0.117286764,0.02179383,0.13214378,0.19452883
5,0.055774655,0.13995269,0.008521057,-0.09502878,-0.27218485,0.04634658,0.19742334,-0.023611588,0.06844126,-0.16136354,-0.108802386,-0.11945089,0.18094866,0.087053664,-0.05555387,-0.06074657,-0.029826626,-0.15256901,-0.17620568,0.05372005,0.07101332,-0.0056106215,0.013492883,-0.15274194,0.17815866,-0.022376342,-0.036745027,-0.04666354,-0.1780947,-0.07323805,0.08296079,0.07596254,0.019937184,0.016307486,0.09795952,-0.098271914,-0.19403334,-0.18917426,0.08088597,0.09859468,-0.0069129528,0.059551958,-0.27679315,0.059657115,-0.10860777,-0.14538904,0.087090105,-0.06221627,-0.25992104,-0.20849149,0.03582074,-0.13919106,0.11770175,-0.116142735,-0.16416883,-0.16071856,0.16133401,-0.08490386,0.13135381,-0.17330311,0.15245847,0.14115539,-0.23435538,-0.14903592,-0.045836985,0.052602768,-0.047345098,0.07189917,0.0009554149,-0.19793841,0.15963037,-0.043751348,-0.08070143,0.089579836,-0.023074383,0.06345626,0.0054068076,0.14890164,-0.19356422,-0.017593525,0.013920258,-0.016047796,0.17602578,-0.06524668,-0.14106384,-0.17465264,0.13342176,-0.04924902,-0.14224398,0.13120848,-0.28905278,0.07228643,0.18541856,-0.07341997,0.09902865,-0.06153754,-0.0025226446,-0.11439564,-0.18944016,0.08785415
6,-0.13636437,0.07008698,-0.061071295,-0.13703863,-0.23290922,0.09486618,-0.019936763,-0.0444486,-0.15653358,0.019793173,-0.006515319,0.01687486,0.06692235,-0.026148418,-0.09342068,0.0073035737,0.14204466,0.13577175,-0.22311254,0.07870515,-0.075570054,0.16368052,0.09346636,-0.06903305,-0.066201314,-0.04225482,-0.0077435765,-0.071613386,-0.3205303,0.017492356,0.09824319,0.054411598,0.06024522,0.03742531,0.0966437,-0.04185116,0.054756414,0.18943648,0.07795197,-0.20711848,0.17353524,-0.19928876,0.10429623,-0.0040194364,-0.18967912,-0.251965,-0.14544138,-0.22463909,-0.1338839,-0.09059601,-0.098639905,-0.11697371,0.0773556,0.08870932,-0.143464,0.26018336,-0.011499025,-0.0058806823,-0.071708344,-0.20459515,-0.13508703,0.024865478,-0.016813144,0.01647778,-0.07845394,-0.13380641,0.048156653,0.02813957,-0.08001939,-0.09152339,0.18740359,-0.15153626,-0.1298702,-0.07321086,-0.17189135,0.12464145,-0.024712646,0.028193735,0.00051382347,-0.01666039,0.15107074,-0.05312329,-0.093732156,-0.15116009,-0.2148263,0.06098693,0.03821124,-0.018540572,-0.039528865,-0.032140106,-0.14567591,-0.011816797,-0.0028220569,-0.030323839,-0.032509133,0.121744186,0.04859206,-0.05723031,-0.100648016,-0.07609208
7,-0.036509793,0.08290323,0.11369713,-0.038575374,-0.025600448,-0.10552483,-0.17082211,-0.06835303,0.06065574,0.102891415,0.14658642,0.055797078,0.17946053,0.15540516,-0.0073973383,-0.1565183,-0.029312251,-0.13894697,0.06267094,0.047748912,0.026935797,0.033431873,0.011791874,-0.09566532,0.04378569,-0.09043146,-0.06371077,0.1628882,-0.16602834,-0.053756725,-0.009923086,-0.03518139,-0.16092552,-0.038162842,-0.138019,0.05333631,0.021571178,-0.021869093,0.09024407,-0.081132285,0.021063102,4.110089e-05,0.08654216,0.15793128,0.09388363,0.10322073,0.0767178,-0.007858701,-0.12598282,-0.021494206,-0.14871961,0.15525575,-0.1526073,0.17722267,0.20082203,0.19038369,-0.17437218,0.089391716,-0.027970588,0.0353037,-0.00063137105,-0.14020449,0.15916681,0.15870157,0.024449605,0.019793889,-0.09451264,0.14187884,-0.0621503,0.104156576,-0.10198781,-0.048301157,0.15203093,0.026470656,0.17015246,-0.017473774,0.120784186,0.017738821,0.0033446602,0.008746468,-0.15068181,0.14822595,-0.0707334,0.17294322,0.12262525,-0.07929142,-0.13261954,0.12804566,-0.018310716,-0.0668462,0.11481896,0.13126846,0.17541356,-0.039121024,0.093725845,0.124115534,-0.10581225,-0.092325,0.11837882,0.14121205
8,0.03509979,0.068159744,-0.06893657,-0.0022630538,-0.17149395,-0.14832658,-0.0007896029,0.01760133,0.07871198,-0.18961972,-0.22889829,0.04046651,-0.09466818,0.055821467,-0.09124282,-0.24575202,0.07238901,-0.10320654,0.07242197,-0.17238797,-0.13452026,-0.09009549,-0.13997628,0.12807995,-0.11313329,-0.028743435,0.0950098,-0.013980267,-0.13968399,0.03410475,-0.08522061,-0.22754273,-0.2506468,-0.10425922,-0.12291686,-0.18723145,-0.22726732,-0.029540153,-0.17223518,0.1354094,-0.044543017,-0.040107846,-0.23513754,-0.004498419,-0.018783307,-0.15764703,0.2252127,-0.25064054,-0.19541094,-0.096372716,-0.061960563,0.007334669,-0.14042966,0.13731278,0.12504329,-0.066666216,0.06202228,-0.029167566,-0.012991174,0.0034583735,-0.1525587,-0.17071421,-0.1267005,-0.24353176,-0.17242816,0.10235371,0.09779327,-0.0005169839,0.054809403,-0.07996089,0.030807627,0.1140404,-0.2285208,0.16356847,0.07936771,-0.24947168,0.038093355,0.12446135,-0.07100261,-0.036903467,0.040752634,-0.15969285,0.025589917,-0.031659357,0.115615316,-0.044531927,-0.037866138,-0.14364521,-0.2405317,-0.015355276,-0.14462622,0.027328337,-0.16713867,-0.13447692,0.12445369,-0.12888902,-0.05220801,-0.06675446,-0.0314385,-0.17338179
9,0.14879844,0.06738892,0.15679179,0.32838997,-0.17142937,0.0937425,-0.088093795,0.09046246,0.067001134,0.069217704,0.056466017,-0.075480774,-0.086566314,0.2045747,-0.050707486,-0.02330938,-0.11665521,0.17804231,-0.045343425,0.1308848,0.19071981,0.17319427,0.09901888,0.17215395,0.09248477,0.10323731,0.22607727,0.15078251,0.14702475,0.21630964,-0.1043338,0.14871958,-0.020411173,0.14407054,-0.06555101,0.11834469,-0.016523056,-0.06273416,-0.033509064,0.15762791,-0.038817395,-0.04292206,0.202519,0.18935601,0.14360543,-0.081944294,0.1072192,-0.03547493,-0.0065218057,0.09738618,0.2986215,0.01389257,0.1501543,0.22905606,0.016313242,-0.18295205,-0.16709298,0.16815348,-0.055152792,0.03255545,-0.08557518,-0.01564899,0.25869054,0.015161694,0.16944873,-0.17416227,0.08492423,0.16827212,0.2536073,0.17286961,0.2751852,-0.11019719,-0.022267614,0.22427323,0.16180466,0.14570588,0.116128825,-0.002284537,0.20367783,0.2673121,0.1417527,0.1873788,-0.01148498,-0.065532535,-0.10100756,0.006676404,-0.031369127,-0.15564275,0.12173318,0.07013402,0.12711658,-0.07009578,0.085959524,-0.0073287296,0.096747085,0.0024412398,0.1670055,0.105222225,0.17871259,-0.106592044
