,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.15914033,-0.17031479,0.06574476,0.20268486,0.21251561,0.14187264,-0.025542697,-0.16874926,-0.35488328,-0.22449476,0.4083068,-0.27836254,0.2597543,0.03310105,0.14019145,0.30478653,0.017647864,0.2075404,0.06645831,0.036478367,0.262307,0.3746462,-0.044619765,-0.14737152,-0.22383714,0.26583332,-0.5864917,-0.018878216,0.37643942,0.5125813,0.18219075,-0.30745667
1,0.15818803,0.076900154,0.0754739,-0.05174755,0.2668957,0.09442588,-0.19701801,-0.009619579,-0.08783951,-0.0575653,0.097428694,0.08823416,0.13015555,-0.09065836,-0.20765509,-0.08689536,-0.030573467,-0.38039365,0.36804724,0.17128383,0.07850882,0.08219471,-0.45745292,0.47956285,-0.15687807,0.21453264,0.2321596,0.08491537,-0.024308022,0.3689491,-0.5532942,-0.09624579
2,-0.28672728,-0.13448228,-0.022277577,-0.22994076,-0.28456172,-0.3197117,-0.29958352,-0.092543766,-0.12267556,0.07062414,-0.42230052,0.006223201,-0.3572408,0.11415954,0.15751547,0.11852343,0.09980766,-0.36171487,-0.031073572,-0.04359438,-0.2597237,0.086884305,-0.19391777,0.22285314,-0.22969882,-0.2965882,-0.06294276,0.22762525,-0.2545424,-0.20070173,-0.2596267,0.07589343
3,-0.007329237,-0.20569763,0.2503123,-0.27625766,0.01676381,0.33560517,-0.020603854,-0.06962038,-0.06100084,0.16894259,0.15305519,0.0718626,0.16697417,0.0584727,0.28805566,-0.33863655,-0.3425065,0.20947067,-0.3809647,0.35876673,0.40912464,-0.16550207,-0.021181233,-0.18196999,0.21619727,0.059466917,0.11495558,0.06205569,0.15568161,0.07205342,-0.054361038,0.043296773
4,-0.007593008,0.077202976,0.09173024,0.01135021,-0.26978084,0.25283325,0.06340437,0.0827203,0.26057768,-0.4321445,-0.0036391243,-0.008371496,-0.12243065,0.111334234,-0.25794527,0.49435714,-0.4136864,0.30778188,0.07735324,0.19270831,-0.05482751,0.5751174,0.16329704,0.21608393,0.18137251,-0.13722031,0.14285535,0.024259513,0.020396423,-0.28149208,-0.31112725,0.29659393
5,0.043707993,-0.21263185,0.2537134,-0.015394707,-0.45354405,-0.106822215,0.022793062,0.28488353,0.12960652,0.21568038,-0.16732442,-0.41053241,0.12527528,-0.20405169,-0.15598932,-0.19170202,-0.4452087,0.15997382,-0.19029993,-0.5608469,-0.27537066,-0.27008954,-0.21648933,0.09248905,0.032835755,0.008837092,-0.25007546,0.25494978,0.10350096,-0.5103303,-0.32832667,-0.20361729
6,-0.51817244,-0.083920196,0.5626092,-0.21744412,-0.25269276,-0.24409449,-0.50908875,-0.109924614,-0.27667472,-0.45348045,-0.36005765,0.034042064,-0.24139288,0.44587713,0.17151773,-0.2606008,-0.08048424,-0.0857631,-0.17797397,-0.1185169,-0.5484529,0.2623535,-0.32103902,0.2624807,0.5808167,-0.47160736,0.6263401,0.13889313,-0.22568135,-0.07502748,-0.1402751,0.17433442
7,-0.2513611,-0.30552572,-0.1286967,-0.106639944,0.012356193,-0.2568503,0.011053564,-0.11719711,-0.39735574,0.108404234,-0.22298414,-0.16082056,0.13356653,0.386083,-0.046027415,-0.05511768,0.17281106,-0.14860632,-0.3408909,-0.28631026,-0.21322964,-0.23148844,0.009585565,-0.24422908,-0.27486867,0.23355784,0.026821516,-0.2553635,-0.114975825,-0.16804467,-0.026471654,-0.09912594
8,-0.2497861,-0.2547193,0.17914887,-0.21223739,0.42329162,-0.44377908,-0.33388406,-0.47822616,-0.5132995,-0.3738436,-0.42109787,-0.29016468,-0.31921318,0.53256106,-0.013569216,-0.13982865,0.07629707,-0.30834904,-0.14211825,-0.65286595,-0.5172291,-0.036045928,-0.079056546,-0.04257126,0.23623204,-0.09157936,-0.39246827,-0.21457438,-0.4037867,0.037109584,0.1200768,-0.08374404
9,-0.5631799,-0.23777987,-0.19909886,-0.171333,-0.049530726,-0.64057785,-0.41800433,-0.22414385,-0.0713463,0.016523235,-0.3706967,0.025028136,-0.102155015,0.11338141,-0.2703695,-0.19660331,-0.015626585,-0.042521108,-0.18364441,-0.17350762,-0.31806996,-0.23933761,-0.25824058,0.12984212,0.033060458,0.55614454,-0.24059558,-0.1478397,-0.32893947,0.36013284,-0.14037304,-0.4572491
