,max,min
0,2.53460565e-08,0.0
1,1.633379075e-07,0.0
2,4.5902944999999997e-07,0.0
3,9.703006974999999e-07,0.0
4,1.8666527000000002e-06,0.0
5,3.388089175e-06,0.0
6,5.9784011499999995e-06,0.0
7,1.036379925e-05,0.0
8,1.745768875e-05,0.0
9,2.917772775e-05,0.0
10,4.8980568e-05,0.0
11,8.304051749999998e-05,0.0
12,0.0007378507447499999,0.0
13,0.00217651764925,0.0
14,0.005137244277249999,0.0
15,0.0098573257,0.0
16,0.0171511287275,0.0
17,0.02911683725,0.0
18,0.045039878,0.0
19,0.06893589200000001,0.0
20,0.104642116,0.0
21,0.15562288425,0.0
22,0.21355293974999998,0.0
23,0.2981582,0.0
24,0.38793134250000005,0.0
25,0.4969683525,0.0
26,0.6054487425,0.0
27,0.7173238775,0.0
28,0.8249387825,0.0
29,0.9328072675,0.0
30,1.0586066299999999,0.0
31,1.2060589525,0.0
32,1.3831313749999998,0.0
33,1.5835030250000002,0.0
34,1.82470385,0.0
35,2.090979075,0.0
36,2.35844815,0.0
37,2.6384912500000004,0.0
38,2.927829175,0.0
39,3.224601175,0.0
40,3.5323522,0.0
41,3.8347709749999996,0.0
42,4.1570593250000005,0.0
43,4.47606635,0.0
44,4.811605325,0.0
45,5.124577374999999,0.0
46,5.450874775,0.0
47,5.739412249999999,0.0
48,6.001960674999999,0.0
49,6.2205188499999995,0.0
50,6.409879425000001,0.0
51,6.5636078499999995,0.0
52,6.6827752,0.0
53,6.7877162250000005,0.0
54,6.8764118750000005,0.0
55,6.948951925,0.0
56,7.0129164,0.0
57,7.0698527250000005,0.0
58,7.1179789,0.0
59,7.158857425000001,0.0
60,7.196006525,0.0
61,7.225388075,0.0
62,7.2522854,0.0
63,7.274986674999999,0.0
64,7.2957016999999995,0.0
65,7.3114785,0.0
66,7.32592885,0.0
67,7.339300724999999,0.0
68,7.3498661,0.0
69,7.359113375,0.0
70,7.3671989,0.0
71,7.3742532,0.0
72,7.379746425,0.0
73,7.384575475,0.0
74,7.3887952,0.0
75,7.392024749999999,0.0
76,7.394851375,0.0
77,7.3972995,0.0
78,7.3993912250000005,0.0
79,7.400915925,0.0
80,7.4022055,0.0
81,7.40327115,0.0
82,7.404377725,0.0
83,7.405192525,0.0
84,7.410519875,0.0
85,7.4202240250000004,0.0
86,7.427565275,0.0
87,7.434553125,0.0
88,7.44120745,0.0
89,7.447547875,0.0
90,7.453592725,0.0
91,7.457942749999999,0.0
92,7.4635105500000005,0.0
93,7.467519825,0.0
94,7.47265345,0.0
95,7.47635035,0.0
96,7.479920099999999,0.0
97,7.48336585,0.0
98,7.486690175,0.0
99,7.489895175000001,0.0
100,7.49298255,0.0
101,7.494976100000001,0.0
102,7.4978701,0.0
103,7.500649375,0.0
104,7.5024388,0.0
105,7.505028325,0.0
106,7.5066918000000005,0.0
107,7.5090933,0.0
108,7.510632075,0.0
109,7.5121213000000004,0.0
110,7.514262725,0.0
111,7.5156292250000005,0.0
112,7.516947075,0.0
113,7.518216625,0.0
114,7.519438324999999,0.0
115,7.520612475,0.0
116,7.521739575,0.0
117,7.522820100000001,0.0
118,7.523854525,0.0
119,7.524843349999999,0.0
120,7.5257872,0.0
121,7.526686625,0.0
122,7.527119875,0.0
123,7.5279539,0.0
124,7.528745125,0.0
125,7.5294943000000005,0.0
