,max,min
0,2.7885497500000003e-08,0.0
1,1.7913991e-07,0.0
2,4.803345775e-07,0.0
3,1.0157026774999999e-06,0.0
4,1.9424637e-06,0.0
5,3.5412824249999995e-06,0.0
6,6.20473615e-06,0.0
7,1.06594006e-05,0.0
8,1.8163491e-05,0.0
9,3.097360775e-05,0.0
10,0.00010855898399999998,0.0
11,0.00043820918499999997,0.0
12,0.0014602632000000001,0.0
13,0.003595769,0.0
14,0.007997254375,0.0
15,0.017006863,0.0
16,0.03176763525,0.0
17,0.0516699065,0.0
18,0.078587361,0.0
19,0.10318465499999999,0.0
20,0.13567795925,0.0
21,0.189571485,0.0
22,0.265406955,0.0
23,0.3472189925,0.0
24,0.44221622000000005,0.0
25,0.5446782125,0.0
26,0.6374848424999999,0.0
27,0.73307926,0.0
28,0.8214819025,0.0
29,0.930023305,0.0
30,1.0665224249999998,0.0
31,1.210591925,0.0
32,1.367250275,0.0
33,1.52919815,0.0
34,1.687142825,0.0
35,1.917096825,0.0
36,2.153023325,0.0
37,2.425550725,0.0
38,2.692331925,0.0
39,2.9834412500000003,0.0
40,3.29163865,0.0
41,3.606582125,0.0
42,3.89173495,0.0
43,4.159729550000001,0.0
44,4.38124675,0.0
45,4.576226825,0.0
46,4.745700199999999,0.0
47,4.875996725,0.0
48,4.98788175,0.0
49,5.0916797,0.0
50,5.1715521749999995,0.0
51,5.284894925000001,0.0
52,5.40193545,0.0
53,5.4931396,0.0
54,5.5700485,0.0
55,5.626095525,0.0
56,5.671980525,0.0
57,5.703035925,0.0
58,5.727483275,0.0
59,5.745485475,0.0
60,5.75986665,0.0
61,5.770536525000001,0.0
62,5.779165225,0.0
63,5.7850606,0.0
64,5.78996565,0.0
65,5.794026925000001,0.0
66,5.7970626,0.0
67,5.799332499999999,0.0
68,5.801246675,0.0
69,5.80284425,0.0
70,5.80817315,0.0
71,5.8130137,0.0
72,5.816477625,0.0
73,5.81931455,0.0
74,5.821603125,0.0
75,5.823180499999999,0.0
76,5.824442899999999,0.0
77,5.825422875,0.0
78,5.8260442,0.0
79,5.8265763250000004,0.0
80,5.826856375,0.0
81,5.826999499999999,0.0
82,5.827021975000001,0.0
83,5.8269427,0.0
84,5.82679875,0.0
85,5.826587825,0.0
86,5.826314,0.0
87,5.825981425,0.0
88,5.825594125,0.0
89,5.825156,0.0
90,5.824796324999999,0.0
91,5.8242783,0.0
92,5.823862800000001,0.0
93,5.82342565,0.0
94,5.822968100000001,0.0
95,5.822328075,0.0
96,5.821826799999999,0.0
97,5.821482925,0.0
98,5.820953025,0.0
99,5.820406575,0.0
100,5.819844099999999,0.0
101,5.819460225,0.0
102,5.818871275,0.0
103,5.818469875,0.0
104,5.817982624999999,0.0
105,5.8177374749999995,0.0
106,5.8173606499999995,0.0
107,5.81710335,0.0
108,5.81684105,0.0
109,5.8165736,0.0
110,5.81630105,0.0
111,5.81602335,0.0
112,5.815740525,0.0
113,5.8154525249999995,0.0
114,5.815159325,0.0
115,5.81486095,0.0
116,5.814557325,0.0
117,5.814248375,0.0
118,5.814091875,0.0
119,5.813774925000001,0.0
120,5.813452625,0.0
121,5.813124899999999,0.0
122,5.812958975000001,0.0
123,5.81262305,0.0
124,5.81245305,0.0
125,5.812108875,0.0
126,5.8117591,0.0
127,5.811582124999999,0.0
128,5.81122395,0.0
129,5.811042725,0.0
130,5.8106760500000005,0.0
131,5.81049055,0.0
132,5.8103036,0.0
133,5.80992535,0.0
134,5.809734075,0.0
135,5.8093471,0.0
136,5.809151399999999,0.0
137,5.808954224999999,0.0
138,5.8085553999999995,0.0
139,5.80835375,0.0
140,5.808150574999999,0.0
141,5.807945950000001,0.0
142,5.807532075,0.0
143,5.80732285,0.0
144,5.807112125000001,0.0
145,5.80689985,0.0
146,5.80668605,0.0
147,5.806253774999999,0.0
148,5.806035325,0.0
149,5.8058153,0.0
150,5.805593725,0.0
151,5.8053705749999995,0.0
152,5.80514585,0.0
153,5.8049195749999996,0.0
154,5.804691675,0.0
155,5.8044622,0.0
156,5.80423115,0.0
157,5.80376425,0.0
158,5.803528399999999,0.0
159,5.803290975,0.0
160,5.8030519,0.0
161,5.802811224999999,0.0
162,5.80256895,0.0
163,5.80232505,0.0
164,5.80232505,0.0
165,5.8020795000000005,0.0
166,5.80183235,0.0
167,5.801583575,0.0
168,5.801333175,0.0
169,5.80108115,0.0
170,5.800827475,0.0
171,5.80057215,0.0
172,5.800315250000001,0.0
173,5.800056625,0.0
174,5.799796424999999,0.0
175,5.799796424999999,0.0
176,5.799534574999999,0.0
177,5.7992711,0.0
178,5.79900595,0.0
179,5.7987392,0.0
180,5.798470775,0.0
181,5.7982007,0.0
182,5.7982007,0.0
183,5.79792905,0.0
184,5.7976557,0.0
185,5.797380674999999,0.0
186,5.797104075,0.0
187,5.797104075,0.0
188,5.796825825,0.0
189,5.7965459500000005,0.0
190,5.7962644,0.0
191,5.7962644,0.0
192,5.795981275,0.0
193,5.795696475000001,0.0
194,5.7954100749999995,0.0
195,5.7954100749999995,0.0
196,5.7951220249999995,0.0
197,5.794832375,0.0
198,5.794832375,0.0
199,5.794541125,0.0
200,5.7942482250000005,0.0
201,5.793953725,0.0
202,5.793953725,0.0
203,5.7936576,0.0
204,5.7933599000000005,0.0
205,5.7933599000000005,0.0
206,5.793060625000001,0.0
207,5.792759725,0.0
208,5.792759725,0.0
209,5.792457225,0.0
210,5.792153174999999,0.0
211,5.792153174999999,0.0
212,5.79184755,0.0
213,5.79154035,0.0
214,5.79154035,0.0
215,5.7912316,0.0
216,5.7912316,0.0
217,5.7909213,0.0
218,5.79060945,0.0
219,5.79060945,0.0
220,5.79029605,0.0
221,5.789981075000001,0.0
222,5.789981075000001,0.0
223,5.789664650000001,0.0
224,5.789664650000001,0.0
225,5.789346675,0.0
226,5.789346675,0.0
227,5.7890272000000005,0.0
228,5.788706275,0.0
229,5.788706275,0.0
230,5.788383825,0.0
231,5.788383825,0.0
232,5.788059875,0.0
233,5.788059875,0.0
234,5.7877345,0.0
235,5.787407675000001,0.0
236,5.787407675000001,0.0
237,5.7870794,0.0
238,5.7870794,0.0
239,5.786749675000001,0.0
240,5.786749675000001,0.0
241,5.78641855,0.0
242,5.78641855,0.0
243,5.7860860249999995,0.0
244,5.7860860249999995,0.0
245,5.78575205,0.0
246,5.78575205,0.0
247,5.785416725,0.0
248,5.785416725,0.0
249,5.785080025,0.0
250,5.785080025,0.0
251,5.784742,0.0
252,5.784742,0.0
253,5.784402849999999,0.0
254,5.784402849999999,0.0
255,5.78406615,0.0
256,5.78406615,0.0
257,5.78373195,0.0
258,5.78373195,0.0
259,5.783400149999999,0.0
260,5.783400149999999,0.0
261,5.783070775,0.0
262,5.783070775,0.0
263,5.782743825,0.0
264,5.782743825,0.0
265,5.78241925,0.0
266,5.78241925,0.0
267,5.782097,0.0
268,5.782097,0.0
269,5.781777099999999,0.0
270,5.781777099999999,0.0
271,5.7814595,0.0
272,5.7814595,0.0
273,5.781144225,0.0
274,5.781144225,0.0
275,5.7808312,0.0
276,5.7808312,0.0
277,5.780520449999999,0.0
278,5.780520449999999,0.0
279,5.780211925,0.0
280,5.780211925,0.0
281,5.779905625,0.0
282,5.779905625,0.0
283,5.779601475,0.0
284,5.779601475,0.0
285,5.779299525,0.0
286,5.779299525,0.0
287,5.77899975,0.0
