,mu,sigma
0,228761.96761399842,22933946718.82616
1,5825.391011235955,5816930.185986609
2,1.2600517588730828,0.20811621222524343
3,0.3039562978063013,0.05709250600036351
4,0.23789793003610973,0.041600225456479456
5,0.20131422563974183,0.036943895518215634
6,0.24257158249097496,0.039780351429746695
7,0.01425996402687232,0.0006622283746294944
