,mu,sigma
0,228169.61691186053,23550834128.131092
1,5799.476494751255,6104074.801706747
2,1.258254023131467,0.2153177919066655
3,0.2939871248082937,0.05832763790965989
4,0.22024179697291926,0.045248331362177895
5,0.21623442023440254,0.043494200720596406
6,0.2509616660514366,0.045218368035978215
7,0.01857499193294775,0.0012957066791462726
