,mu,sigma
0,228916.81530096388,22986962538.970688
1,5831.544343891403,5765389.315001957
2,1.2560720626455053,0.20855139131963174
3,0.30285609989341683,0.05681052419337769
4,0.20348439960218737,0.038733319635509744
5,0.23672663393644822,0.03972740848115038
6,0.2423445568578002,0.03955707771994733
7,0.014588309710148356,0.0006923417573941777
