,mu,sigma
0,228060.39729783885,23034358316.930763
1,5760.658056042032,5964101.456191648
2,1.2540220889042075,0.21034088964083628
3,0.3305057587724309,0.05473966319326123
4,0.20596486903456832,0.039013201672951824
5,0.20440865461706897,0.038461549261065826
6,0.244398757867485,0.04112776330024623
7,0.014721959708447396,0.0006643803525736247
