,0
0,0.0038871523
1,0.0031952115
2,0.0034872575
3,0.0026938461
4,0.004285736
5,0.0030070941
6,0.0017844458
7,0.0034526396
8,0.0027770363
9,0.0032962211
10,0.003045825
11,0.0025000472
12,0.0029367853
13,0.002155785
14,0.0033130073
15,0.0029025855
16,0.002563878
17,0.0025580085
18,0.003189152
19,0.0026872766
20,0.0026575995
21,0.0036622423
22,0.0019927183
23,0.0023645451
24,0.0020273998
25,0.0036297555
26,0.0036475197
27,0.0030570754
28,0.0034780344
29,0.002561504
30,0.003289168
31,0.0031511665
32,0.002215082
33,0.002539032
34,0.003322264
35,0.0034871197
36,0.0025512949
37,0.002537587
38,0.0028444515
39,0.0038090684
40,0.003280729
41,0.0020731166
42,0.003042451
43,0.0040390873
44,0.0016888349
45,0.0027823118
46,0.0024111501
47,0.003014705
48,0.0026895504
49,0.0018774414
50,0.003691846
51,0.0033434243
52,0.003114825
53,0.002729644
54,0.0015163709
55,0.0028604679
56,0.0026719251
57,0.0027780763
58,0.0027826934
59,0.003119823
60,0.002091128
61,0.0027872187
62,0.002297724
63,0.0029208732
64,0.002512894
65,0.0029328887
66,0.0016733444
67,0.0027938518
68,0.0025665045
69,0.0020835313
70,0.0027186424
71,0.0025729893
72,0.0030183047
73,0.0026128364
74,0.004146367
75,0.002762342
76,0.0024955703
77,0.00342394
78,0.0029990221
79,0.0030883343
80,0.002436276
81,0.002863418
82,0.0033130825
83,0.0028848986
84,0.0033504812
85,0.002973615
86,0.0022588253
87,0.0033557336
88,0.0029103342
89,0.002166558
90,0.0029902293
91,0.0022590791
92,0.00359955
93,0.0028964663
94,0.0025017
95,0.0033959884
96,0.0031375405
97,0.0033548633
98,0.0032430473
99,0.002350604
100,0.0025695139
101,0.003492879
102,0.002524133
103,0.0034818975
104,0.003941672
105,0.0029957728
106,0.0035446864
107,0.0040359045
108,0.002585488
109,0.0025032698
110,0.002902996
111,0.002482223
112,0.001794754
113,0.0029004589
114,0.0028944272
115,0.002333625
116,0.0026948312
117,0.0024397364
118,0.0026646215
119,0.003456276
120,0.0028248844
121,0.0023656178
122,0.0031147166
123,0.001991254
124,0.0031624723
125,0.0020065452
126,0.0030442113
127,0.003269226
128,0.002201784
129,0.0024500228
130,0.0033096222
131,0.0029676326
132,0.0029204874
133,0.0026898866
134,0.0024845644
135,0.0029611671
136,0.0030368357
137,0.0036180427
138,0.0028071213
139,0.003789481
140,0.0033923713
141,0.0037744888
142,0.0025769293
143,0.002848675
144,0.0028896746
145,0.002388583
146,0.0026508362
147,0.0029611862
148,0.0030028736
149,0.0030565904
150,0.0026774958
151,0.0028798524
152,0.0019993226
153,0.0038468884
154,0.003010477
155,0.0024710416
156,0.0033236737
157,0.0030818037
158,0.003635347
159,0.002513886
160,0.0033293208
161,0.0016564354
162,0.0031234364
163,0.0023425948
164,0.0023991563
165,0.002739957
166,0.0030531073
167,0.0029895315
168,0.0029212805
169,0.0031345433
170,0.0031930201
171,0.0033760036
172,0.0036844036
173,0.0024323966
174,0.0029447041
175,0.0031868238
176,0.002986831
177,0.002864551
178,0.0027378737
179,0.0028996207
180,0.0030061596
181,0.001818415
182,0.0025762212
183,0.0017708031
184,0.0027873996
185,0.0033531424
186,0.0030662275
187,0.0022049656
188,0.003027038
189,0.0016924194
190,0.0020773627
191,0.0028315885
192,0.003047386
193,0.0018248592
194,0.0026481308
195,0.0020950271
196,0.002206795
197,0.003204212
198,0.0024010516
199,0.002275912
200,0.003360271
201,0.0028126233
202,0.0026688885
203,0.0032117676
204,0.00301372
205,0.002937299
206,0.0027954455
207,0.0023449685
208,0.0034448279
209,0.003082411
210,0.002975562
211,0.0031079496
212,0.0026441687
213,0.0033401728
214,0.002539991
215,0.0021746755
216,0.0032480983
217,0.0029694133
218,0.0026844805
219,0.0027438747
220,0.0033053244
221,0.0032340563
222,0.0035387042
223,0.0024140154
224,0.0024045357
225,0.0032771972
226,0.003502086
227,0.003087678
228,0.0031296501
229,0.0023636376
230,0.0025523521
231,0.002431004
232,0.003226981
233,0.0028793006
234,0.00325329
235,0.0030736683
236,0.0013333707
237,0.002350928
238,0.0027440614
239,0.0020843458
240,0.0020232887
241,0.0025486453
242,0.0031937151
243,0.0038083422
244,0.0030410953
245,0.0029056065
246,0.003750428
247,0.0023924296
248,0.0029085546
249,0.002383131
250,0.0023191555
251,0.0031502992
252,0.0032108363
253,0.003025754
254,0.002560437
255,0.0020855258
256,0.003280823
257,0.0023345763
258,0.0026475813
259,0.0028976777
260,0.002658999
261,0.0032387252
262,0.0020975533
263,0.0017169842
264,0.0019834505
265,0.0027763858
266,0.0032569831
267,0.0023507215
268,0.0029297133
269,0.0024179944
270,0.0038549025
271,0.0025144825
272,0.0035964102
273,0.0031814682
274,0.0026796875
275,0.0031314988
276,0.00198933
277,0.0027991503
278,0.003347182
279,0.0034017584
280,0.0020245996
281,0.0027552333
282,0.0030658913
283,0.0028806943
284,0.0037869976
285,0.0038944052
286,0.0031212925
287,0.0031391424
288,0.0034039812
289,0.0034591649
290,0.002835098
291,0.00306422
292,0.002243173
293,0.0024982742
294,0.0021148785
295,0.0028788685
296,0.0025008123
297,0.0032352873
298,0.0041867956
299,0.0034461294
300,0.0031310895
301,0.0020834918
302,0.0027780998
303,0.003030684
304,0.002780698
305,0.0027161222
306,0.0034405147
307,0.0024272155
308,0.0028767188
309,0.0034538324
310,0.0026361828
311,0.0032237286
312,0.002304788
313,0.0031562436
314,0.0024751748
315,0.0034111494
316,0.0031993499
317,0.0027708223
318,0.0031137664
319,0.0026044238
320,0.0027346886
321,0.0032272383
322,0.0020092381
323,0.0026595094
324,0.00310573
325,0.0027898515
326,0.0027668674
327,0.0026350191
328,0.0028433949
329,0.0038829758
330,0.0022922868
331,0.0034631602
332,0.0029392887
333,0.0033022119
334,0.0039173802
335,0.0017383432
336,0.0018298563
337,0.0028620139
338,0.0022538577
339,0.0026205531
340,0.002582076
341,0.0028724784
342,0.0029484571
343,0.0036052582
344,0.0027230121
345,0.0023970485
346,0.0028059199
347,0.0031199036
348,0.0033998431
349,0.0019596487
350,0.0019760455
351,0.0030248088
352,0.0020405329
353,0.0035084225
354,0.003459164
355,0.003753492
356,0.002972972
357,0.0024914977
358,0.0025621497
359,0.0033759747
360,0.0026334524
361,0.0030237918
362,0.0019698194
363,0.0032703886
364,0.0024924208
365,0.0026888181
366,0.0024312125
367,0.0030618797
368,0.002779579
369,0.0038534421
370,0.0027410116
371,0.0023301034
372,0.0032658586
373,0.0033245583
374,0.0036130694
375,0.0030715247
376,0.0029482923
377,0.0030462514
378,0.0028420852
379,0.0027740605
380,0.0021621084
381,0.0021109446
382,0.0032369688
383,0.001925732
384,0.0033464856
385,0.002539038
386,0.0028097923
387,0.00303904
388,0.0030969826
389,0.0026078885
390,0.0031146423
391,0.0033175077
392,0.0028209465
393,0.0035931594
394,0.0024046435
395,0.0029308253
396,0.0032512462
397,0.003036879
398,0.002648705
399,0.0026081563
400,0.0040388247
401,0.0027891651
402,0.0017112067
403,0.0039590863
404,0.004077076
405,0.0038478666
406,0.0027524966
407,0.002632721
408,0.002235069
409,0.0024876497
410,0.0031105657
411,0.0025601431
412,0.0027689808
413,0.0035444333
414,0.0025155575
415,0.0029684072
416,0.0030470148
417,0.0025692747
418,0.0034516738
419,0.0029128697
420,0.0028154582
421,0.0034725245
422,0.002712423
423,0.002882723
424,0.0026819503
425,0.0028059543
426,0.002399905
427,0.003691921
428,0.0024547358
429,0.0032697613
430,0.0028106966
431,0.0028439856
432,0.002843543
433,0.0029368182
434,0.0031144328
435,0.002859741
436,0.003458312
437,0.0022155356
438,0.003463983
439,0.0028679876
440,0.0032848276
441,0.0034493129
442,0.002671947
443,0.0025802325
444,0.0041668834
445,0.002143773
446,0.0020870417
447,0.0025574611
448,0.0031670951
449,0.0034261732
450,0.002144314
451,0.002802859
452,0.0032331697
453,0.0030869541
454,0.0027098958
455,0.0025440431
456,0.002875167
457,0.0022062818
458,0.0032160904
459,0.002438073
460,0.0030741629
461,0.0024855311
462,0.0024309058
463,0.0029768962
464,0.0035980798
465,0.0033955232
466,0.0028739767
467,0.0029825447
468,0.002757576
469,0.0020430994
470,0.0030573884
471,0.0024590017
472,0.0028583233
473,0.0027904182
474,0.0029536395
475,0.0032997103
476,0.0031779897
477,0.0036288558
478,0.0032931496
479,0.0021515752
480,0.0033986922
481,0.0024273908
482,0.002859784
483,0.0025955667
484,0.0023018052
485,0.0029755046
486,0.0033235864
487,0.0023544913
488,0.0020262704
489,0.0030126416
490,0.0027027659
491,0.0033649807
492,0.0024711932
493,0.0026674545
494,0.003828176
495,0.002768925
496,0.0026140623
497,0.0028867724
498,0.0030399947
499,0.003469371
500,0.0033370056
501,0.001800796
502,0.0029771635
503,0.0022712909
504,0.0025104918
505,0.002908368
506,0.0038877998
507,0.002548158
508,0.0024341266
509,0.003514396
510,0.0023814503
511,0.003335208
512,0.00199382
513,0.00320147
514,0.0032686146
515,0.0019808472
516,0.0032025015
517,0.0028685709
518,0.0035043266
519,0.002582203
520,0.0033497305
521,0.0025834015
522,0.004369182
523,0.0022612098
524,0.0031759501
525,0.0029356587
526,0.003268924
527,0.0021428985
528,0.003218497
529,0.0027541742
530,0.0023562307
531,0.0026696608
532,0.0024835847
533,0.0028062493
534,0.002481493
535,0.003085129
536,0.003217093
537,0.0022306591
538,0.0022966617
539,0.0026865446
540,0.0026673786
541,0.0017150847
542,0.0026253911
543,0.0025126126
544,0.002839886
545,0.002573851
546,0.0024855367
547,0.0025491742
548,0.0021735795
549,0.0024104307
550,0.0019978418
551,0.0029681183
552,0.0031658867
553,0.0021187782
554,0.0024135434
555,0.0022370918
556,0.0018383838
557,0.0032723227
558,0.0029069686
559,0.0024685918
560,0.0034634026
561,0.003219526
562,0.0029237873
563,0.0033440453
564,0.004027158
565,0.0019448029
566,0.0028986363
567,0.0033438965
568,0.0024885323
569,0.0029755582
570,0.0037645008
571,0.002986669
572,0.0022632717
573,0.003978569
574,0.0029586938
575,0.0022669027
576,0.00264323
577,0.003463712
578,0.0032167546
579,0.003070226
580,0.003455211
581,0.0034795562
582,0.0030323213
583,0.0025049418
584,0.0029981325
585,0.0022366196
586,0.0036221219
587,0.004104785
588,0.0026172749
589,0.0019834717
590,0.0028462654
591,0.0027064185
592,0.0027583912
593,0.0038969635
594,0.0039129723
595,0.0035580888
596,0.0034409906
597,0.0032451607
598,0.0036750876
599,0.002987428
600,0.0022660266
601,0.003885106
602,0.0028921447
603,0.0031589014
604,0.0037494164
605,0.0017721929
606,0.004133449
607,0.0031464805
608,0.003379946
609,0.0029408124
610,0.003113334
611,0.0032221074
612,0.0024610232
613,0.0035250909
614,0.0031252701
615,0.0032321094
616,0.002286061
617,0.003532389
618,0.0034213348
619,0.0028932889
620,0.0028545356
621,0.0020083732
622,0.00328998
623,0.0026470337
624,0.0025408396
625,0.003011124
626,0.0034513392
627,0.002937016
628,0.0019676427
629,0.0039831344
630,0.0031807197
631,0.0025875515
632,0.0038433275
633,0.0042641084
634,0.0039416226
635,0.00489953
636,0.0031631312
637,0.00397645
638,0.0018877909
639,0.004225731
640,0.0035686877
641,0.0025210797
642,0.004133387
643,0.003595215
644,0.0046707373
645,0.0030962748
646,0.0036312302
647,0.00483702
648,0.004431079
649,0.0029422797
650,0.0029638824
651,0.0030430395
652,0.0041791745
653,0.0035819176
654,0.0028714794
655,0.0010521993
656,0.0041991114
657,0.004093636
658,0.00402114
659,0.0021265775
660,0.0033136003
661,0.0035314437
662,0.0034769352
663,0.0029615308
664,0.0049497588
665,0.0029996128
666,0.0023750886
667,0.0028788836
668,0.003920973
669,0.0014721456
670,0.002979399
671,0.002778426
672,0.002440645
673,0.0031397324
674,0.0024692349
675,0.0024364325
676,0.0020121275
677,0.0030457769
678,0.0021322567
679,0.00265562
680,0.0016056225
681,0.00061501085
682,0.001689302
683,0.0051581524
684,0.0031285437
685,0.003074154
686,0.0030825431
687,0.0015991268
688,0.0032229505
689,0.0030812228
690,0.0031732104
691,0.0020579642
692,0.00037243785
693,0.0036858686
694,0.003448788
695,0.0011072973
696,0.0022998308
697,0.0027922376
698,0.0026573967
699,0.0011705033
700,0.00324669
701,0.0024233696
702,0.00097188534
703,0.002328217
704,0.003787131
705,0.004011969
