,0
0,0.0006456566
1,0.0015055632
2,-0.012902538
3,-0.0071304804
4,-0.020489452
5,-0.015173746
6,-0.029886153
7,-0.04370334
8,-0.054431476
9,-0.055407155
10,-0.078307316
11,-0.09180871
12,-0.096629634
13,-0.10704279
14,-0.11142999
15,-0.09888802
16,-0.09157504
17,-0.08791729
18,-0.08451907
19,-0.07076194
20,-0.03019976
21,-0.005577139
22,0.006186541
23,0.037469
24,0.048764423
25,0.086018845
26,0.104826495
27,0.10567945
28,0.10701395
29,0.11232417
30,0.1311801
31,0.1252109
32,0.13493413
33,0.13766704
34,0.149702
35,0.13905266
36,0.15201595
37,0.14551006
38,0.14631921
39,0.16725832
40,0.15405585
41,0.17616777
42,0.1680194
43,0.17884311
44,0.17247139
45,0.18249352
46,0.18626158
47,0.17387176
48,0.17607415
49,0.19452141
50,0.18285422
51,0.18113309
52,0.1918241
53,0.18317328
54,0.19045621
55,0.19880965
56,0.17920555
57,0.19111177
58,0.1963083
59,0.17856625
60,0.18322349
61,0.18185174
62,0.17791757
63,0.1691815
64,0.17742144
65,0.16891041
66,0.16659133
67,0.16054973
68,0.16557908
69,0.16212031
70,0.15774918
71,0.16159658
72,0.16440177
73,0.1689964
74,0.15527026
75,0.1608586
76,0.15661064
77,0.14993422
78,0.15472803
79,0.14423083
80,0.14428635
81,0.1563914
82,0.14661206
83,0.15578258
84,0.15567863
85,0.15455727
86,0.150756
87,0.15917723
88,0.15222003
89,0.14625694
90,0.1556418
91,0.15233701
92,0.1443486
93,0.15151402
94,0.15339708
95,0.15385455
96,0.15859123
97,0.1512241
98,0.14496952
99,0.14856373
100,0.14654075
101,0.15136567
102,0.15360503
103,0.1525792
104,0.16576944
105,0.16114534
106,0.15240495
107,0.15672226
108,0.14428255
109,0.15643674
110,0.14712416
111,0.14712836
112,0.1532002
113,0.15180756
114,0.14627585
115,0.1478997
116,0.1561673
117,0.15498209
118,0.15805253
119,0.15129116
120,0.15288576
121,0.1541655
122,0.15520927
123,0.15478648
124,0.16175942
125,0.154516
126,0.1519632
127,0.14487489
128,0.16055717
129,0.1512963
130,0.14510882
131,0.15756604
132,0.13955173
133,0.1513054
134,0.14526804
135,0.147552
136,0.15599456
137,0.15519558
138,0.1477186
139,0.15488839
140,0.14999068
141,0.16175628
142,0.14200811
143,0.1554316
144,0.15785296
145,0.14069119
146,0.15081385
147,0.15718731
148,0.14817992
149,0.1500973
150,0.1577476
151,0.1407367
152,0.15574954
153,0.15284964
154,0.15551502
155,0.148545
156,0.1580869
157,0.14455058
158,0.15389961
159,0.14537774
160,0.14268623
161,0.14666164
162,0.14663997
163,0.14975433
164,0.15845671
165,0.14334697
166,0.14344096
167,0.14766888
168,0.14413373
169,0.15496223
170,0.14277229
171,0.14067021
172,0.1481478
173,0.14881764
174,0.13894449
175,0.14720422
176,0.14033422
177,0.14536864
178,0.14339937
179,0.1402591
180,0.13360366
181,0.14061964
182,0.14779945
183,0.14066197
184,0.15641497
185,0.15082881
186,0.14485058
187,0.14175501
188,0.15008518
189,0.13962874
190,0.14218022
191,0.14907534
192,0.1483955
193,0.15335941
194,0.14406791
195,0.1524848
196,0.14466994
197,0.1621027
198,0.1571555
199,0.14996833
200,0.14859055
201,0.15250716
202,0.15540259
203,0.14870204
204,0.14316517
205,0.14421028
206,0.1466501
207,0.14440869
208,0.14639084
209,0.14295244
210,0.1643429
211,0.14178951
212,0.14339341
213,0.1529067
214,0.14280678
215,0.13715439
216,0.13313964
217,0.13181262
218,0.14027709
219,0.14114626
220,0.13183108
221,0.14718468
222,0.13032293
223,0.13686381
224,0.14079192
225,0.14385532
226,0.14102902
227,0.13801107
228,0.13912423
229,0.12728332
230,0.1514513
231,0.129035
232,0.14523996
233,0.14412437
234,0.14323354
235,0.14835416
236,0.1454983
237,0.14037181
238,0.12983093
239,0.14581737
240,0.13312016
241,0.14382325
242,0.15063551
243,0.14135082
244,0.15373652
245,0.13358073
246,0.14625293
247,0.14473808
248,0.14195377
249,0.13369879
250,0.13229005
251,0.14330107
252,0.14740078
253,0.15295935
254,0.14092654
255,0.14459664
256,0.1400251
257,0.1431216
258,0.1441958
259,0.13986568
260,0.1496775
261,0.1480644
262,0.13874198
263,0.14757855
264,0.1399525
265,0.13921699
266,0.1309577
267,0.13965698
268,0.12908915
269,0.14367527
270,0.14368866
271,0.14980878
272,0.1472523
273,0.14066595
274,0.1408864
275,0.13125403
276,0.13497317
277,0.14077789
278,0.14998475
279,0.13327865
280,0.13087161
281,0.14636
282,0.13462222
283,0.13652343
284,0.1366897
285,0.13222352
286,0.14066564
287,0.12740318
288,0.14260377
289,0.13283871
290,0.14018859
291,0.13786478
292,0.13159308
293,0.13379487
294,0.1382757
295,0.14764598
296,0.13842097
297,0.13893692
298,0.13481355
299,0.13637261
300,0.1255955
301,0.14621106
302,0.1325413
303,0.14088817
304,0.1367406
305,0.13898438
306,0.14156938
307,0.14725143
308,0.14514694
309,0.14207885
310,0.12695101
311,0.13216893
312,0.13063423
313,0.13136055
314,0.12612477
315,0.138857
316,0.12520319
317,0.1306283
318,0.12484883
319,0.12659536
320,0.1283081
321,0.13313556
322,0.13422748
323,0.14075536
324,0.1358772
325,0.13874944
326,0.14114685
327,0.12978251
328,0.12995109
329,0.1379616
330,0.14088337
331,0.13231605
332,0.14247435
333,0.14338204
334,0.14552423
335,0.1270507
336,0.13732119
337,0.1303985
338,0.13394749
339,0.12903896
340,0.1299318
341,0.13688143
342,0.12959944
343,0.1345735
344,0.14068544
345,0.13245629
346,0.13204011
347,0.13073908
348,0.13173176
349,0.119485036
350,0.13429964
351,0.13268772
352,0.13892141
353,0.13483988
354,0.1410024
355,0.120276526
356,0.13231474
357,0.12285956
358,0.13038
359,0.13231207
360,0.13575296
361,0.13451825
362,0.13431866
363,0.14412417
364,0.13563572
365,0.11630249
366,0.1510159
367,0.12815987
368,0.13362166
369,0.13684273
370,0.13056876
371,0.12710436
372,0.13365826
373,0.1333041
374,0.12732151
375,0.12427407
376,0.1273865
377,0.13398625
378,0.12917955
379,0.12303706
380,0.13191134
381,0.1255244
382,0.13549788
383,0.13106114
384,0.12760448
385,0.12850721
386,0.13479607
387,0.13416608
388,0.13303334
389,0.123184636
390,0.12963809
391,0.12785688
392,0.12514679
393,0.12965286
394,0.1341094
395,0.12926097
396,0.13035016
397,0.123288184
398,0.13190559
399,0.13209523
400,0.12221831
401,0.12521574
402,0.14103867
403,0.120298624
404,0.13002862
405,0.13282882
406,0.13353749
407,0.1332314
408,0.13380162
409,0.1294615
410,0.12725453
411,0.13038094
412,0.13468221
413,0.12297637
414,0.12756865
415,0.13510796
416,0.1268377
417,0.12029908
418,0.12852152
419,0.12610069
420,0.1373834
421,0.12580003
422,0.12850529
423,0.12815578
424,0.119419664
425,0.13662753
426,0.12237184
427,0.13286307
428,0.113398544
429,0.1287991
430,0.11991765
431,0.123141
432,0.11935787
433,0.12691085
434,0.12528189
435,0.118807524
436,0.116319224
437,0.12782982
438,0.12790538
439,0.11637886
440,0.12568587
441,0.12809114
