,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-0.046278413,0.07931747,-0.05711127,0.23808084,-0.15099439,0.19216402,0.17224252,0.11380573,-0.022110581,0.026628476,-0.19276582,0.10591746,-0.095318384,0.057450205,0.250357,0.10284203,0.0847205,0.07288621,0.069565505,-0.14663163,0.17318879,-0.11493116,-0.08123175,0.05453758,0.043680813,0.1363207,0.09939588,0.027464354,-0.010037514,-0.1623638,0.19062829,0.10220244,0.024340676,-0.10802172,0.15332495,0.1884493,0.114498086,0.06789882,-0.05921059,-0.08073952,0.027457174,0.11558988,-0.045206584,0.044398203,0.15041174,0.05076054,0.12405137,0.08893271,0.012998089,-0.07430081,-0.08185567,-0.07796691,-0.08283399,0.09947723,-0.1128859,-0.08913121,-0.12601359,0.13722995,-0.076534,0.10986491,-0.07459256,-0.12247193,0.0734591,-0.1062787,-0.09174353,-0.09701927,0.12036728,0.14905655,-0.118256435,-0.16689096,0.012422578,0.11696324,-0.12142424,0.16055717,0.047709476,-0.050357595,-0.19799246,0.10353631,0.05908627,0.039920256,-0.032012198,-0.17017214,-0.07249379,0.054696567,-0.17802405,-0.011126279,0.008071352,0.022983909,0.046974614,0.006801723,0.05408402,0.015743637,-0.020996047,0.0415876,-0.10637553,-0.022372974,-0.03158332,-0.10479359,0.07283038,-0.17682227
1,-0.10292436,-0.103342324,0.11316993,-0.1791199,0.24595101,0.043019023,0.088845074,-0.058893222,-0.013460037,0.053051457,0.0076542366,0.014472218,-0.012456069,0.0041440567,-0.25806352,0.13959953,0.06780532,-0.12230665,-0.122380495,0.035299357,0.13724275,0.034252454,0.18643177,0.083294176,-0.1304918,0.11077918,0.08234336,-0.032172315,-0.15238844,-0.001677959,-0.14249542,0.08780305,-0.052955437,0.20583263,-0.020019839,0.03777095,-0.10977841,-0.02676288,-0.05985648,0.10183285,-0.003755641,-0.09310103,0.14595899,-0.009858938,-0.18660216,-0.20123869,-0.04092147,-0.026706368,0.021532124,-0.01064701,0.23485205,-0.10227203,-0.09803348,0.19094382,-0.069454186,0.13731168,-0.052247543,-0.06060107,0.08106275,-0.2114671,-0.024175458,-0.08997229,0.07965701,0.10761814,-0.15206788,-0.105920255,-0.12240829,0.07844355,0.23789403,0.12226983,0.18019064,-0.05105067,-0.11556913,0.06921996,0.10055831,0.08723509,-0.1451363,0.11141218,0.11648287,0.054395385,-0.19023266,0.22373012,0.13831508,-0.06752954,0.022074848,-0.031611193,-0.112305924,-0.015036718,0.14069413,0.091364115,0.0045090206,-0.1457079,-0.13509403,-0.28001288,-0.07030724,-0.15567353,-0.08471786,-0.013842003,-0.027425516,-0.09809781
2,0.04754366,-0.15054132,-0.044270597,0.1270764,-0.11576007,-0.037117787,0.083664395,-0.064433694,0.06734778,-0.16223587,0.100960135,0.06673947,0.10690682,0.08178586,-0.04977448,-0.15828167,-0.15199068,-0.034625005,-0.1065892,-0.0005045404,0.14565113,-0.13568296,0.06278297,0.10535991,0.12662356,0.08321524,0.18067437,0.09411337,0.15378882,-0.049743887,0.032234803,-0.059820026,0.07229391,-0.16530778,-0.002421142,0.14275646,-0.13873225,-0.12895659,0.13037272,0.13087292,0.017008966,-0.02373959,0.21516505,-0.16367756,0.11707318,0.038453195,-0.011573869,0.04452694,0.13933054,-0.2609615,0.15332521,-0.1862108,-0.11114895,0.011841563,0.060726956,-0.060798354,0.040701274,0.077369414,-0.078333974,0.15784203,-0.13832234,-0.081220426,0.14667201,0.027138742,0.12587342,0.0440464,-0.09698331,0.0651019,-0.07525473,0.05383474,0.09096521,0.08637984,0.15610698,0.037866738,-0.15015815,0.09432113,0.01678782,0.013725525,0.1969708,-0.029083278,-0.19727969,0.09450888,0.03061009,0.034850124,-0.038467925,-0.110240355,-0.07719278,0.12591496,0.049141813,-0.15479493,0.12664057,0.23720251,-0.06913318,0.12025923,-0.022572452,0.17803167,-0.17619734,0.10853711,-0.15900148,0.16656104
3,-0.018624114,-0.04287456,-0.084207624,0.019473966,0.0023535085,-0.27939066,-0.102903984,-0.067634225,0.083210096,-0.14478141,-0.06562318,0.03224604,-0.1783318,0.14440425,-0.04549529,-0.08573858,0.013910685,0.085336514,-0.061728116,-0.2563696,0.1318004,0.106100954,-0.10417764,0.040436033,0.23523499,0.06187728,0.0075623947,-0.024721524,-0.005532449,0.10054013,-0.02248624,0.04807722,0.116842896,0.062530145,-0.2819448,-0.15447065,0.08843616,-0.08467062,-0.22245617,-0.08810734,0.18258639,-0.032796275,-0.25060514,-0.3131177,-0.10890575,-0.1039809,-0.1234042,-0.23047061,0.11845212,0.18547516,0.19161819,-0.11507422,-0.079168,0.2619813,0.0013367326,0.058874194,-0.07971993,0.09863093,0.05327909,-0.10355064,-0.10560091,0.15627849,-0.12541018,-0.13300827,-0.025622712,0.16810687,-0.06183361,-0.11027737,-0.08872171,-0.11035292,-0.16914023,0.0056211953,0.05335165,0.04990769,-0.022407053,-0.25729746,-0.068768315,-0.149005,-0.033117563,0.17146732,-0.064302936,0.12295983,0.1026417,0.07298432,-0.12734686,0.08307354,0.14318998,0.13911149,-0.13312724,0.059141606,-0.06171996,-0.1934447,-0.2027141,-0.23301919,0.026997162,-0.11355844,-0.08087351,-0.061274286,0.093231514,0.0059597627
4,-0.020313306,0.10884995,0.035684586,-0.039294373,0.15456595,0.013908837,0.079493016,-0.027199099,0.013284736,0.074528486,0.029915415,0.07423749,-0.013705166,-0.18394159,-0.12453722,0.15315977,0.013197843,-0.0835012,-0.0570057,0.1253544,0.12399516,-0.073510945,0.139712,0.17181332,0.017333243,0.16428927,-0.11952581,0.107871965,-0.013850989,0.13386872,0.24895853,-0.19780754,0.09977565,-0.07131036,0.004846252,0.09130875,-0.045288727,-0.16408564,-0.10488386,0.13220157,0.30292404,0.07372153,0.026200209,-0.16080616,-0.11594895,0.14505054,-0.06637461,0.0024564955,0.063677646,-0.13695492,0.030248309,0.12018954,-0.053973693,0.13687122,0.071587,0.12855685,0.076514706,0.04629785,-0.019687554,-0.093559645,-0.09779031,-0.026737316,0.00818379,-0.14282936,0.011619752,-0.013232015,-0.025082303,0.060646877,-0.342498,0.1089529,0.18853316,-0.13156955,0.06293908,0.039799985,-0.13535136,0.09583137,0.015794097,-0.12337252,0.12126174,0.103700235,-0.1523505,-0.16329595,0.08868597,-0.17229079,-0.01082011,0.28031147,-0.022593673,-0.10327574,-0.006512521,0.018262783,0.05190558,-0.18955545,0.046543166,0.28930524,-0.11088273,0.0054642325,-0.0048945295,0.1040544,0.08015559,-0.0679777
5,0.052843418,0.1003967,0.18102261,0.0679921,-0.15981661,-0.041804668,-0.10118658,0.104333624,-0.0397694,-0.09269084,0.0725173,0.068482235,0.13914932,0.07299466,0.0431385,0.020048723,0.021240707,0.104902886,0.046893805,0.017410547,-0.033453897,0.18545823,0.03156376,-0.03668375,0.1529767,0.06423232,-0.08907635,0.19496985,0.018415658,-0.090800636,0.16384718,0.07242128,0.11264264,0.00957487,-0.026268898,-0.06940822,-0.04126859,-0.08949338,-0.008501773,-0.014852405,-0.10185297,0.19237612,0.1039699,-0.16305934,0.045203254,0.1656259,-0.067105286,0.16576092,-0.106537245,0.04112341,-0.1837738,-0.1100575,0.16453624,0.17295219,-0.04806885,-0.094049655,-0.04706895,0.03626968,0.0954886,0.07938794,0.011679858,-0.039710153,-0.16655421,-0.1755913,-0.119744405,0.12344793,-0.091285534,0.1416423,0.049535707,-0.124080956,0.22806498,-0.19271551,0.15307307,0.007890612,0.1338913,0.057063308,-0.11429164,0.14113149,0.029586263,0.2926186,0.15700367,-0.14587903,0.07179869,0.116753355,-0.25975692,-0.042468846,0.066105075,-0.16037889,0.23566847,0.025941253,0.06430978,-0.120356895,0.097341634,0.01785322,-0.2204135,0.13989611,-0.09387799,0.034124553,0.021584984,0.16578974
6,-0.16291173,-0.06704928,-0.03282931,-0.22943603,-0.27161536,0.21158572,-0.018939435,0.08144072,-0.09209133,0.07453661,0.10734606,-0.054115295,0.14907475,0.14045873,0.13459101,-0.14612293,0.1407088,0.11342989,-0.06079479,0.067785196,-0.14523245,0.06906107,-0.05713715,-0.114124276,0.07855169,0.039355636,0.019064724,-0.06738284,0.013814808,-0.022177488,-0.17667298,0.10752844,-0.05394686,-0.040057406,0.055752914,0.014324493,0.13368244,0.10720775,-0.12046225,-0.17015247,-0.10551758,0.07402607,0.08982418,-0.0824801,-0.1775275,-0.06814379,-0.101673216,-0.13935554,0.030392963,0.105268404,-0.064942785,0.053346522,0.0049679955,-0.15115257,-0.064307705,0.07181112,-0.0046818373,-0.24696311,0.17503572,0.11811225,0.17233832,0.0101755485,0.035361025,-0.14704835,0.031512357,0.04189664,0.15025282,-0.06055475,0.12560913,-0.18496507,-0.06559732,-0.1624644,-0.06956132,0.120794326,0.18039145,0.14932686,-0.091153905,-0.07947211,0.01673568,0.05686511,0.036001697,-0.08060533,0.0076940935,0.034831483,-0.09532011,0.085155845,-0.115433566,-0.16447225,-0.07410472,-0.00725405,0.00073002157,-0.12092262,0.18920925,-0.15991078,0.23373136,0.100244306,-0.0063469107,-0.13452776,0.020361692,-0.057971492
7,-0.035055354,0.08094294,-0.0015724836,0.009409483,-0.13573067,0.071940914,-0.007690498,0.105284564,0.07522946,-0.08411782,0.14734104,-0.028004885,-0.0673356,0.035656124,0.013922189,0.17598505,-0.06100675,0.033679392,-0.13011345,0.03722195,-0.17101677,0.04247879,-0.09345395,-0.13041347,-0.2178938,-0.038579393,0.037606653,0.058865614,0.15679078,0.18764488,-0.030049415,-0.05152135,0.057950485,-0.06049067,0.14020908,-0.11196378,0.00312407,-0.17866907,0.06185916,0.06992473,0.19989459,0.027745796,0.30026627,-0.032988437,-0.04472463,0.09085809,-0.15273547,-0.15149626,0.12576567,0.090882234,0.0015679179,-0.029061396,0.007691207,0.11005616,-0.040278796,0.17694329,0.12880373,0.1405825,0.0236977,-0.10887403,0.21048418,0.12389797,0.09833218,-0.042422935,0.15133868,0.14178148,-0.04470734,0.07235103,-0.15123326,0.16486304,0.064926185,-0.1485903,-0.02529523,0.100986496,0.062296618,0.14043278,0.01851883,0.04351616,-0.00019034262,0.12765796,0.16504146,0.1695343,-5.885161e-05,0.043196864,-0.14998786,0.0037090841,0.053806894,0.14220086,-0.044372663,0.21511883,0.07755277,-0.103331625,0.19825839,0.19437419,-0.07375922,-0.013718157,0.124363855,-0.104621835,-0.09492548,-0.028057931
8,-0.14884326,-0.1836343,-0.07209482,-0.01316393,-0.08677848,-0.03215525,0.0525938,0.09481229,-0.17259319,-0.107745275,-0.21668805,-0.060351387,0.017839933,-0.07942031,-0.23797621,-0.24057162,-0.049308836,0.13144916,-0.18114555,-0.15639096,0.05353237,-0.2624207,-0.043726023,-0.13437013,0.046851225,-0.032924373,-0.15726326,-0.04842116,-0.032895714,0.13819048,-0.04741211,-0.058512952,0.09526914,-0.010797928,0.06581082,-0.030749843,-0.16940716,-0.12640381,-0.06745534,-0.16679533,-0.03199368,-0.027166955,-0.08081356,-0.06846887,-0.11157575,-0.09395122,-0.20987268,-0.1367029,0.03903531,0.10986887,0.08093141,0.12291798,-0.08128101,-0.011575948,-0.07599203,-0.09135902,-0.17364371,-0.040088005,-0.19713444,-0.06183856,-0.14903973,-0.13738956,-0.08651142,-0.10217592,-0.20874698,-0.21390378,-0.19826904,0.023035651,-0.30363655,-0.07801982,-0.047135964,-0.19634363,-0.124540895,-0.090493426,-0.10889098,-0.07127644,0.053043175,-0.17468338,-0.1185425,0.060259137,-0.14299461,0.13526645,-0.119725786,-0.06146689,0.02399664,-0.2705292,-0.1607888,-0.11569176,-0.110152535,0.034717172,-0.011938062,0.18736671,0.11062062,-0.36529022,0.031033648,-0.21913593,-0.071332276,0.0019340435,0.0964928,-0.04334281
9,-0.08003031,-0.021939747,0.029537262,0.0444022,0.033971656,0.038481783,-0.14989626,-0.21066423,-0.04890866,-0.07716596,0.115149386,-0.20288795,-0.1899243,0.119817086,-0.15470928,0.081917256,0.1260174,0.07470112,-0.089643694,-0.24307537,0.06610473,0.16936533,-0.2047358,0.22495528,-0.1428063,0.08543611,-0.06829214,-0.05325049,-0.14295077,0.067747265,-0.08585681,0.14398657,0.22134365,0.03455873,0.14753902,0.00041907033,-0.21432565,0.16337381,0.020463845,-0.08725676,0.1302243,-0.050198216,-0.29113442,-0.13695633,-0.14226674,0.12271446,-0.022936467,-0.013599979,0.042018484,0.13210188,0.039246175,0.049445838,0.032876335,0.028093178,0.048157413,0.048242424,-0.14416191,-0.12889037,0.028818255,-0.035929006,0.079530254,0.07785435,0.16072744,-0.22008282,0.1854126,0.054080598,-0.016656123,0.010570543,-0.044205535,0.011807554,-0.024155317,-0.03877346,-0.1856949,0.025337797,-0.028452933,-0.05687651,-0.0965696,-0.10992539,-0.19881506,-0.25021145,-0.09162103,-0.096006736,0.20926133,-0.0900219,0.050203655,0.107957356,0.19289912,-0.060380597,-0.12868771,-0.085719004,-0.077554934,-0.12237562,0.17312972,0.03992381,0.1475145,0.11589531,0.14502504,0.25784612,-0.09602197,-0.18926479
