,mu,sigma
0,435113.7425011376,87611711387.6349
1,6366.388888888889,4757787.978395067
2,1.289613013752965,0.19029638273384578
3,0.2467479792834814,0.01649107612065171
4,0.24209455888010065,0.018211581191403682
5,0.22145118309259187,0.01570659678551509
6,0.24287917752853525,0.016745274094723546
7,0.046827101215290566,0.0008831064290397812
