,mu,sigma
0,422569.844356152,90172678777.75719
1,6174.065868263473,4647578.672308077
2,1.2826781256187554,0.18311041954385934
3,0.25362538867573947,0.015995082657540845
4,0.2393627802036142,0.017870570282659103
5,0.2223067588726454,0.015026919629088102
6,0.23891051889781859,0.01619590142199457
7,0.045794553350182385,0.0009246144675735251
