,max,min
0,0.01,0.0
1,0.01,0.0
2,0.01,0.0
3,0.01,0.0
4,0.01,0.0
5,0.01,0.0
6,0.01,0.0
7,0.01,0.0
8,0.01,0.0
9,0.01,0.0
10,0.01,0.0
11,0.01,0.0
12,0.01,0.0
13,0.01,0.0
14,0.01,0.0
15,0.011399282750000002,0.0
16,0.014102027500000001,0.0
17,0.019333308249999997,0.0
18,0.03073541425,0.0
19,0.045019153500000006,0.0
20,0.06901100975,0.0
21,0.10513031025,0.0
22,0.15923510999999999,0.0
23,0.21730088499999997,0.0
24,0.29428699,0.0
25,0.3852967425,0.0
26,0.4866954175,0.0
27,0.6071408275000001,0.0
28,0.7271907775,0.0
29,0.8569521824999999,0.0
30,0.9913965924999999,0.0
31,1.1374464,0.0
32,1.2924920750000002,0.0
33,1.454191725,0.0
34,1.62691715,0.0
35,1.805941825,0.0
36,1.9896148999999999,0.0
37,2.16669635,0.0
38,2.34991245,0.0
39,2.5404570250000003,0.0
40,2.725343475,0.0
41,2.917195375,0.0
42,3.11653335,0.0
43,3.3096098,0.0
44,3.5126143,0.0
45,3.715927575,0.0
46,3.9216926,0.0
47,4.1432753,0.0
48,4.35193975,0.0
49,4.5719053249999995,0.0
50,4.787182424999999,0.0
51,4.975056674999999,0.0
52,5.165410400000001,0.0
53,5.327258275,0.0
54,5.46958085,0.0
55,5.587564,0.0
56,5.690503875,0.0
57,5.779671375,0.0
58,5.875838525,0.0
59,5.958965625,0.0
60,6.028732325,0.0
61,6.0913927999999995,0.0
62,6.144559475,0.0
63,6.1868434,0.0
64,6.22603495,0.0
65,6.25976735,0.0
66,6.29138375,0.0
67,6.3162427,0.0
68,6.33983195,0.0
69,6.3622068,0.0
70,6.379256699999999,0.0
71,6.3975487,0.0
72,6.413022175,0.0
73,6.425953775,0.0
74,6.438315375,0.0
75,6.450103075,0.0
76,6.4613127,0.0
77,6.47045795,0.0
78,6.479174125,0.0
79,6.486109525,0.0
80,6.494038975,0.0
81,6.5003212,0.0
82,6.5063102,0.0
83,6.510892875000001,0.0
84,6.51636485,0.0
85,6.520541249999999,0.0
86,6.525516625,0.0
87,6.529306249999999,0.0
88,6.532931625,0.0
89,6.536397924999999,0.0
90,6.538896525,0.0
91,6.542104125,0.0
92,6.54517725,0.0
93,6.5473954249999995,0.0
94,6.54954055,0.0
95,6.55161355,0.0
96,6.553615075,0.0
97,6.555545674999999,0.0
98,6.557405675,0.0
99,6.5591951,0.0
100,6.5609138,0.0
101,6.5625615,0.0
102,6.5636202500000005,0.0
103,6.565148325,0.0
104,6.566126649999999,0.0
105,6.5675331,0.0
106,6.568429674999999,0.0
107,6.569293025,0.0
108,6.5705254,0.0
109,6.57130485,0.0
110,6.572050275,0.0
111,6.572761525000001,0.0
112,6.573438425,0.0
113,6.57408075,0.0
114,6.574688425,0.0
115,6.575261299999999,0.0
116,6.575799375,0.0
117,6.576302549999999,0.0
118,6.576770799999999,0.0
119,6.577204225000001,0.0
120,6.5774079,0.0
121,6.577789075,0.0
122,6.5781355999999995,0.0
123,6.578447475,0.0
124,6.57859045,0.0
125,6.578850575000001,0.0
126,6.578967825,0.0
127,6.57917665,0.0
128,6.5793514,0.0
129,6.579426125,0.0
130,6.579550299999999,0.0
131,6.579599825,0.0
132,6.579641025,0.0
133,6.57969855,0.0
134,6.57971495,0.0
135,6.579723175,0.0
136,6.579715075,0.0
137,6.579698925,0.0
138,6.579642499999999,0.0
139,6.5796022999999995,0.0
140,6.579554175,0.0
141,6.579720725,0.0
142,6.582065399999999,0.0
143,6.586769025000001,0.0
144,6.589128100000001,0.0
145,6.5938613,0.0
146,6.5962355,0.0
147,6.6009995749999995,0.0
148,6.60338955,0.0
149,6.608185725,0.0
150,6.610592075000001,0.0
151,6.615421575,0.0
152,6.617844875,0.0
153,6.620273925,0.0
154,6.625149625,0.0
155,6.62759635,0.0
156,6.630049125,0.0
157,6.634972825,0.0
158,6.6374439249999995,0.0
159,6.63992125,0.0
160,6.644895875,0.0
161,6.64739405,0.0
162,6.649899525,0.0
163,6.652412324999999,0.0
164,6.657460025,0.0
165,6.65999495,0.0
166,6.6625374,0.0
167,6.6650873,0.0
168,6.66764475,0.0
169,6.672782300000001,0.0
170,6.675362475,0.0
171,6.677950275,0.0
172,6.680545725,0.0
173,6.68314885,0.0
174,6.68575965,0.0
175,6.68837815,0.0
176,6.6927521,0.0
177,6.69628005,0.0
178,6.6989295,0.0
179,6.704059749999999,0.0
180,6.706893749999999,0.0
181,6.709730325000001,0.0
182,6.7154103,0.0
183,6.718253350000001,0.0
184,6.721098175,0.0
185,6.723944725000001,0.0
186,6.7267926749999996,0.0
187,6.732492175,0.0
188,6.7353434000000005,0.0
189,6.738195375,0.0
190,6.741047875,0.0
191,6.7439008000000005,0.0
192,6.74675395,0.0
193,6.749607125,0.0
194,6.752460125,0.0
195,6.75531285,0.0
196,6.758165074999999,0.0
197,6.76101655,0.0
198,6.76671665,0.0
199,6.769564825,0.0
200,6.7724115750000005,0.0
201,6.775256649999999,0.0
202,6.77809985,0.0
203,6.77809985,0.0
204,6.78094095,0.0
205,6.7837797,0.0
206,6.786616749999999,0.0
207,6.7894531250000005,0.0
208,6.79228765,0.0
209,6.795119400000001,0.0
210,6.797947925000001,0.0
211,6.800772825,0.0
212,6.803593875000001,0.0
213,6.8064107499999995,0.0
214,6.8092233,0.0
215,6.8092233,0.0
216,6.812031225,0.0
217,6.8148344,0.0
